Fiscal.Year,Unique.Identifier,Deal.Number,Decision,Decision.Date,Effective.Date,Expiration.Date,Brokered,Deal.Cancelled,Country,Program,Policy.Type,Decision.Authority,Primary.Export.Product.NAICS.SIC.code,Product.Description,Term,Primary.Applicant,Primary.Lender,Primary.Exporter,Primary.Exporter.City,Primary.Exporter.State.Code,Primary.Exporter.State.Name,Primary.Borrower,Primary.Source.of.Repayment.(PSOR),Working.Capital.Delegated.Authority,Approved.Declined.Amount,Disbursed.Shipped.Amount,Undisbursed.Exposure.Amount,Outstanding.Exposure.Amount,Small.Business.Authorized.Amount,Woman.Owned.Authorized.Amount,Minority.Owned.Authorized.Amount,Loan.Interest.Rate,Multiyear.Working.Capital.Extension,Primary.Export.Product.NAICS,Primary.Export.Product.SIC,Primary.Export.Product.SIC.code,principalnaicscodeText,SIC.Titles.and.Part.Descriptions,AnyTag,DeepTech,HighTech,Biotechnology,Quantum,FutureG,AdvMaterials,TrustedAI,SysOfSys,Microelectronics,Space,Renewable,Computing,HMI,DirectedEnergy,Hypersonics,SensorCyber,ComponentTech,CriticalTech
2019,08088757XBAA02,AP088757XB,Approved,03/20/2019 12:00:00 AM,3/20/2019,01/30/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334111,Electronic Computer Manufacturing,Short Term,Western Alliance Bank,Western Alliance Bank,"Socket Mobile, Inc.",Newark,CA,California,"Socket Mobile, Inc.","Socket Mobile, Inc.",Yes,450000,450000,0,0,450000,0,0,,,334111,,,Electronic Computer Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Computing
2019,08089124XCAA01,AP089124XC,Approved,08/27/2019 12:00:00 AM,8/27/2019,08/09/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,511210,Software Publishers,Short Term,GBC International Bank,GBC International Bank,"Maxxess Systems, Inc.",Yorba Linda,CA,California,"Maxxess Systems, Inc.","Maxxess Systems, Inc.",Yes,315000,315000,0,0,315000,0,0,,,511210,,,Software Publishers,,TRUE,,,,,,,,,,,,,,,,,,Computing
2019,08089177XAAA01,AP089177XA,Approved,11/30/2018 12:00:00 AM,11/30/2018,01/30/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,541511,Custom Computer Programming Services,Short Term,HSBC Bank USA N.A.,HSBC Bank USA N.A.,"Todo1 Services, Inc.",Medley,FL,Florida,"Todo1 Services, Inc.","Todo1 Services, Inc.",Yes,2250000,2250000,0,0,0,0,2250000,,,541511,,,Custom Computer Programming Services,,TRUE,,,,,,,,,,,,,,,,,,Computing
2019,08089220XXAA02,AP089220XX,Approved,09/25/2019 12:00:00 AM,9/25/2019,07/30/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334516,Analytical Laboratory Instrument Manufacturing,Short Term,Umpqua Bank,Umpqua Bank,Pasco Scientific Inc,Roseville,CA,California,Pasco Scientific Inc,Pasco Scientific Inc,Yes,1800000,1800000,0,0,1800000,0,0,,,334516,,,Analytical Laboratory Instrument Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,High Technology
2019,08089252XAAA01,AP089252XA,Approved,08/12/2019 12:00:00 AM,8/12/2019,08/25/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, a",Short Term,GBC International Bank,GBC International Bank,"Sabia, Incorporated",San Diego,CA,California,"Sabia, Incorporated","Sabia, Incorporated",Yes,720000,720000,0,0,720000,0,0,,,334513,,,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",,TRUE,,,,,,,,,,,,,,,,,,High Technology
2019,08089262XXAA02,AP089262XX,Approved,09/24/2019 12:00:00 AM,9/24/2019,09/17/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334417,Electronic Connector Manufacturing,Short Term,"Wells Fargo Bank, N.A.","Wells Fargo Bank, N.A.","Airborn Interconnect, Inc.",Georgetown,TX,Texas,"Airborn Interconnect, Inc.","Airborn Interconnect, Inc.",Yes,5400000,5400000,0,0,0,0,0,,,334417,,,Electronic Connector Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Microelectronics
2019,08089283XXAA01,AP089283XX,Approved,01/16/2019 12:00:00 AM,1/16/2019,04/01/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334220,Radio and Television Broadcasting and Wireless Communications Equipment Man,Short Term,Comerica Bank,Comerica Bank,"Etm Electromatic, Inc",Newark,CA,California,"Etm Electromatic, Inc","Etm Electromatic, Inc",Yes,7650000,7650000,0,0,7650000,0,0,,,334220,,,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Modern Telecom
2019,08089284XXAA01,AP089284XX,Approved,01/18/2019 12:00:00 AM,1/18/2019,04/01/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334220,Radio and Television Broadcasting and Wireless Communications Equipment Man,Short Term,Comerica Bank,Comerica Bank,"Etm Electromatic, Inc",Newark,CA,California,"Etm Electromatic, Inc","Etm Electromatic, Inc",Yes,1350000,1350000,0,0,1350000,0,0,,,334220,,,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Modern Telecom
2019,08089293XXAA01,AP089293XX,Approved,03/13/2019 12:00:00 AM,3/13/2019,03/28/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334210,Telephone Apparatus Manufacturing,Short Term,"PNC Bank, N.A.","PNC Bank, N.A.","Dasan Zhone Solutions, Inc",Oakland,CA,California,"Dasan Zhone Solutions, Inc","Dasan Zhone Solutions, Inc",Yes,9000000,9000000,0,0,9000000,0,0,,,334210,,,Telephone Apparatus Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Modern Telecom
2019,08089319XXAA01,AP089319XX,Approved,08/07/2019 12:00:00 AM,8/7/2019,11/30/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334517,Irradiation Apparatus Manufacturing,Short Term,"Citibank, N.A.","Citibank, N.A.","Astrophysics, Inc.",City Of Industry,CA,California,"Astrophysics, Inc.","Astrophysics, Inc.",Yes,9000000,9000000,0,0,9000000,0,0,,,334517,,,Irradiation Apparatus Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,High Technology
2019,08089321XXAA01,AP089321XX,Approved,08/09/2019 12:00:00 AM,8/9/2019,07/13/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334516,Analytical Laboratory Instrument Manufacturing,Short Term,GBC International Bank,GBC International Bank,Halogen Systems Inc.,Incline Village,NV,Nevada,Halogen Systems Inc.,Halogen Systems Inc.,Yes,450000,450000,0,0,450000,0,0,,,334516,,,Analytical Laboratory Instrument Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,High Technology
2019,08677683XXAA01,677683,Approved,07/18/2019 12:00:00 AM,2/3/2020,06/02/2020 12:00:00 AM,No,Yes,Nigeria,Guarantee,,Individual Delegated Authority,541512,Computer Systems Design Services,Medium Term,Atrafin LLC,Atrafin LLC,"Nautical Control Solutions, Lp",Spring,TX,Texas,C& I Leasing Plc,C& I Leasing Plc,,2831111.8,0,0,0,2831111.8,0,0,,,541512,,,Computer Systems Design Services,,TRUE,,,,,,,,,,,,,,,,,,Computing
2020,08085464XEAA02,AP085464XE,Approved,04/03/2020 12:00:00 AM,4/3/2020,10/31/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,325412,Pharmaceutical Preparation Manufacturing,Short Term,"Bank Of America, National Association","Bank Of America, National Association","Cayman Chemical Company, Inc.",Ann Arbor,MI,Michigan,"Cayman Chemical Company, Inc.","Cayman Chemical Company, Inc.",Yes,2250000,2250000,0,0,2250000,0,0,,,325412,,,Pharmaceutical Preparation Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Biotechnology
2020,08085719XHAA02,AP085719XH,Approved,05/18/2020 12:00:00 AM,5/18/2020,04/06/2022 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, a",Short Term,"Zions Bancorporation, N.A.","Zions Bancorporation, N.A.",Daily Instruments Corporation,Houston,TX,Texas,Daily Instruments Corporation,Daily Instruments Corporation,Yes,1575000,1575000,0,0,1575000,1575000,0,,,334513,,,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",,TRUE,,,,,,,,,,,,,,,,,,High Technology
2020,08087056XGAA01,AP087056XG,Approved,01/08/2020 12:00:00 AM,1/8/2020,11/10/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electric,Short Term,Western Alliance Bank,Western Alliance Bank,Lucas/Signatone Corporation,Gilroy,CA,California,Lucas/Signatone Corporation,Lucas/Signatone Corporation,Yes,720000,720000,0,0,720000,0,0,,,334515,,,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,,TRUE,,,,,,,,,,,,,,,,,,High Technology
2020,08087979XCAA01,AP087979XC,Approved,09/28/2020 12:00:00 AM,9/28/2020,03/28/2024 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,325411,Medicinal and Botanical Manufacturing,Short Term,"PNC Bank, National Association","PNC Bank, National Association","Pfanstiehl, Inc",Waukegan,IL,Illinois,"Pfanstiehl, Inc","Pfanstiehl, Inc",Yes,9000000,9000000,0,0,9000000,0,0,,,325411,,,Medicinal and Botanical Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Biotechnology
2020,08088640XCAA02,AP088640XC,Approved,09/24/2020 12:00:00 AM,9/24/2020,01/31/2022 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, a",Short Term,"TD Bank, N.A.","TD Bank, N.A.",Magnetic Analysis Corporation,Elmsford,NY,New York,Magnetic Analysis Corporation,Magnetic Analysis Corporation,Yes,1800000,197017.88,0,0,1800000,0,0,,,334513,,,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",,TRUE,,,,,,,,,,,,,,,,,,High Technology
2020,08088757XCAA01,AP088757XC,Approved,02/14/2020 12:00:00 AM,2/14/2020,01/31/2022 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334111,Electronic Computer Manufacturing,Short Term,Western Alliance Bank,Western Alliance Bank,"Socket Mobile, Inc.",Newark,CA,California,"Socket Mobile, Inc.","Socket Mobile, Inc.",Yes,450000,450000,0,0,450000,0,0,,,334111,,,Electronic Computer Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Computing
2020,08089124XDAA01,AP089124XD,Approved,09/29/2020 12:00:00 AM,9/29/2020,11/22/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,511210,Software Publishers,Short Term,G B C Holdings Inc,G B C Holdings Inc,"Maxxess Systems, Inc.",Yorba Linda,CA,California,"Maxxess Systems, Inc.","Maxxess Systems, Inc.",Yes,450000,450000,0,0,450000,0,0,,,511210,,,Software Publishers,,TRUE,,,,,,,,,,,,,,,,,,Computing
2020,08089220XAAA01,AP089220XA,Approved,09/28/2020 12:00:00 AM,9/28/2020,05/31/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334516,Analytical Laboratory Instrument Manufacturing,Short Term,Umpqua Bank,Umpqua Bank,Pasco Scientific Inc,Roseville,CA,California,Pasco Scientific Inc,Pasco Scientific Inc,Yes,3600000,3600000,0,0,3600000,0,0,,,334516,,,Analytical Laboratory Instrument Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,High Technology
2020,08089252XBAA01,AP089252XB,Approved,09/29/2020 12:00:00 AM,9/29/2020,08/25/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, a",Short Term,G B C Holdings Inc,G B C Holdings Inc,"Sabia, Incorporated",San Diego,CA,California,"Sabia, Incorporated","Sabia, Incorporated",Yes,540000,540000,0,0,540000,0,0,,,334513,,,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",,TRUE,,,,,,,,,,,,,,,,,,High Technology
2020,08089262XXAA03,AP089262XX,Approved,09/23/2020 12:00:00 AM,9/23/2020,09/17/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334417,Electronic Connector Manufacturing,Short Term,"Wells Fargo Bank, N.A.","Wells Fargo Bank, N.A.","Airborn Interconnect, Inc.",Georgetown,TX,Texas,"Airborn Interconnect, Inc.","Airborn Interconnect, Inc.",Yes,5400000,5400000,0,0,0,0,0,,,334417,,,Electronic Connector Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Microelectronics
2020,08089283XAAA01,AP089283XA,Approved,04/27/2020 12:00:00 AM,4/27/2020,04/01/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334220,Radio and Television Broadcasting and Wireless Communications Equipment Man,Short Term,Comerica Bank,Comerica Bank,"Etm Electromatic, Inc",Newark,CA,California,"Etm Electromatic, Inc","Etm Electromatic, Inc",Yes,7020000,7020000,0,0,7020000,0,0,,,334220,,,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Modern Telecom
2020,08089284XAAA01,AP089284XA,Approved,04/27/2020 12:00:00 AM,4/27/2020,04/01/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334220,Radio and Television Broadcasting and Wireless Communications Equipment Man,Short Term,Comerica Bank,Comerica Bank,"Etm Electromatic, Inc",Newark,CA,California,"Etm Electromatic, Inc","Etm Electromatic, Inc",Yes,900000,900000,0,0,900000,0,0,,,334220,,,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Modern Telecom
2020,08089284XXAA02,AP089284XX,Approved,03/02/2020 12:00:00 AM,3/2/2020,04/01/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334220,Radio and Television Broadcasting and Wireless Communications Equipment Man,Short Term,Comerica Bank,Comerica Bank,"Etm Electromatic, Inc",Newark,CA,California,"Etm Electromatic, Inc","Etm Electromatic, Inc",Yes,1350000,1350000,0,0,1350000,0,0,,,334220,,,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Modern Telecom
2020,08089319XXAA02,AP089319XX,Approved,08/26/2020 12:00:00 AM,8/26/2020,11/30/2020 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334517,Irradiation Apparatus Manufacturing,Short Term,"Citibank, N.A.","Citibank, N.A.","Astrophysics, Inc.",City Of Industry,CA,California,"Astrophysics, Inc.","Astrophysics, Inc.",Yes,9000000,9000000,0,0,9000000,0,0,,,334517,,,Irradiation Apparatus Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,High Technology
2020,08089321XAAA01,AP089321XA,Approved,08/24/2020 12:00:00 AM,8/24/2020,07/13/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334516,Analytical Laboratory Instrument Manufacturing,Short Term,GBC International Bank,GBC International Bank,Halogen Systems Inc.,Incline Village,NV,Nevada,Halogen Systems Inc.,Halogen Systems Inc.,Yes,315000,315000,0,0,315000,0,0,,,334516,,,Analytical Laboratory Instrument Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,High Technology
2020,08089333XXAA01,AP089333XX,Approved,10/31/2019 12:00:00 AM,10/31/2019,10/31/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Short Term,"Biolase Technology, Inc.",Pacific Mercantile Bank,"Biolase Technology, Inc.",Irvine,CA,California,"Biolase Technology, Inc.","Biolase Technology, Inc.",Yes,2700000,2700000,0,0,2700000,0,0,,,334510,,,Electromedical and Electrotherapeutic Apparatus Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,High Technology
2020,08089344XXAA01,AP089344XX,Approved,03/24/2020 12:00:00 AM,3/24/2020,03/03/2022 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334516,Analytical Laboratory Instrument Manufacturing,Short Term,FDI Capital LLC,FDI Capital LLC,Lyncean Technologies,Fremont,CA,California,Lyncean Technologies,Lyncean Technologies,Yes,9000000,9000000,0,0,9000000,0,0,,,334516,,,Analytical Laboratory Instrument Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,High Technology
2020,08089347XXAA01,AP089347XX,Approved,04/08/2020 12:00:00 AM,4/8/2020,03/01/2022 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334419,Other Electronic Component Manufacturing,Short Term,The Provident Bank,The Provident Bank,Mega Industries LLC,Gorham,ME,Maine,Mega Industries LLC,Mega Industries LLC,Yes,2700000,2700000,0,0,2700000,0,0,,,334419,,,Other Electronic Component Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Microelectronics
2020,08089404XXAA01,AP089404XX,Approved,09/29/2020 12:00:00 AM,9/29/2020,07/28/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,541712,"Research and Development in the Physical, Engineering, and Life Sciences (e",Short Term,G B C Holdings Inc,G B C Holdings Inc,ADVANTAGEOUS SYSTEMS LLC,Los Angeles,CA,California,ADVANTAGEOUS SYSTEMS LLC,ADVANTAGEOUS SYSTEMS LLC,Yes,720000,720000,0,0,720000,0,0,,,541712,,,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",,TRUE,,,,,,,,,,,,,,,,,,High Technology
2021,08082414XKAA01,AP082414XK,Approved,01/13/2021 12:00:00 AM,1/13/2021,05/26/2022 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334210,Telephone Apparatus Manufacturing,Short Term,Manufacturers And Traders Trust Company,Manufacturers And Traders Trust Company,Patton Electronics Co Inc,Gaithersburg,MD,Maryland,Patton Electronics Co Inc,Patton Electronics Co Inc,Yes,3600000,3600000,0,0,3600000,0,0,,,334210,,,Telephone Apparatus Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Modern Telecom
2021,08085464XFAA01,AP085464XF,Approved,12/01/2020 12:00:00 AM,12/1/2020,10/31/2022 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,325412,Pharmaceutical Preparation Manufacturing,Short Term,"Bank Of America, National Association","Bank Of America, National Association","Cayman Chemical Company, Inc.",Ann Arbor,MI,Michigan,"Cayman Chemical Company, Inc.","Cayman Chemical Company, Inc.",Yes,2250000,2250000,0,0,2250000,0,0,,,325412,,,Pharmaceutical Preparation Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Biotechnology
2021,08085719XHAB01,AP085719XH,Approved,04/06/2021 12:00:00 AM,4/6/2021,04/06/2022 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, a",Short Term,"Zions Bancorporation, N.A.","Zions Bancorporation, N.A.",Daily Instruments Corporation,Houston,TX,Texas,Daily Instruments Corporation,Daily Instruments Corporation,Yes,1575000,1575000,0,0,1575000,1575000,0,,,334513,,,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",,TRUE,,,,,,,,,,,,,,,,,,High Technology
2021,08087056XHAA01,AP087056XH,Approved,12/16/2020 12:00:00 AM,12/16/2020,05/10/2022 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electric,Short Term,Western Alliance Bank,Western Alliance Bank,Lucas/Signatone Corporation,Gilroy,CA,California,Lucas/Signatone Corporation,Lucas/Signatone Corporation,Yes,720000,315000,0,0,720000,0,0,,,334515,,,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,,TRUE,,,,,,,,,,,,,,,,,,High Technology
2021,08087123XFAB01,AP087123XF,Approved,08/06/2021 12:00:00 AM,8/6/2021,05/31/2021 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,Short Term,Regions Bank,Regions Bank,Xante Corporation,Mobile,AL,Alabama,Xante Corporation,Xante Corporation,Yes,895500,895500,0,0,895500,0,0,,,334118,,,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Computing
2021,08087123XGAA01,AP087123XG,Approved,09/03/2021 12:00:00 AM,9/3/2021,05/31/2023 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,Short Term,Regions Bank,Regions Bank,Xante Corporation,Mobile,AL,Alabama,Xante Corporation,Xante Corporation,Yes,895500,895500,0,0,895500,0,0,,,334118,,,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Computing
2021,08087979XCAB01,AP087979XC,Approved,05/04/2021 12:00:00 AM,5/4/2021,03/28/2025 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,325411,Medicinal and Botanical Manufacturing,Short Term,"PNC Bank, National Association","PNC Bank, National Association","Pfanstiehl, Inc",Waukegan,IL,Illinois,"Pfanstiehl, Inc","Pfanstiehl, Inc",Yes,9000000,9000000,0,0,9000000,0,0,,,325411,,,Medicinal and Botanical Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Biotechnology
2021,08088757XDAA01,AP088757XD,Approved,03/10/2021 12:00:00 AM,3/10/2021,01/31/2023 12:00:00 AM,No,No,United States,Working Capital,,Individual Delegated Authority,334111,Electronic Computer Manufacturing,Short Term,Western Alliance Bank,Western Alliance Bank,"Socket Mobile, Inc.",Newark,CA,California,"Socket Mobile, Inc.","Socket Mobile, Inc.",Yes,450000,450000,0,0,450000,0,0,,,334111,,,Electronic Computer Manufacturing,,TRUE,,,,,,,,,,,,,,,,,,Computing
