"Fiscal_Year","Contracting_Agency_ID","ProductOrServiceCode","PlatformPortfolio","ProjectID","majorprogramcode...6","Vehicle","CompetitionClassification","ClassifyNumberOfOffers","informationtechnologycommercialitemcategory","commercialitemacquisitionprocedures","commercialitemtestprogram","PricingUCA","VendorSize","fundedbyforeignentity","PlaceISOalpha3","pop_state_code","placeofperformancezipcode","VendorISOalpha3","VendorStateCode","OriginISOalpha3","PlaceOfManufacture","IsSiliconValley","majorprogramcode...24","IsZipTraditionalSiliconValley","EntityText","EntityID","Action_Obligation_Then_Year","NumberOfActions","ContractingAgencyName","PricingUCA.sum","Action_Obligation_OMB23_GDP21","dFYear","ContractingAgencyName.1","ContractingAgencyName.2","Customer","SubCustomer","SubCustomer.sum","SubCustomer.platform","Competition.detail","Competition.sum","Competition.Graph","Competition.effective.only","Competition.multisum","No.Competition.sum","No.Competition.Offer","CompOffr","Vehicle.sum","Vehicle.sum7","Vehicle.AwardTask","informationtechnologycommercialitemcategoryText","Commercial","ITcategory","ProductOrServiceCodeText","SimpleArea","ProductOrServiceArea","ProductServiceOrRnDarea","CrisisProductOrServiceArea","ProjectName","IsUnknown","SubCustomer.JPO","Shiny.VendorSize","PlaceOfManufactureText","PlaceOfManufacture_Sum","PlaceIsForeign","VendorIsForeign"
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Medium >1B","X","USA","TX","761793598","USA","TX","USA","C",,"",,"ELBIT SYSTEMS",686424,1721,1,"DEPT OF THE AIR FORCE","FFP",1721,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","AZ","857566903","USA","AZ","USA","C",,"",,"015732075",1158911,3572,2,"DEPT OF THE AIR FORCE","FFP",3572,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","CA","931017602","USA","CA","USA","C",,"",,"079888646",1194189,3800,1,"DEPT OF THE AIR FORCE","FFP",3800,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","CA","940350001","USA","CA","USA","C",,"",,"968003587",1190937,3800,1,"DEPT OF THE AIR FORCE","FFP",3800,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","CA","940402586","USA","CA","USA","C",,"",,"081368301",1208142,3800,1,"DEPT OF THE AIR FORCE","FFP",3800,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","CA","940432723","USA","CA","USA","C",,"",,"080943302",1172947,3800,1,"DEPT OF THE AIR FORCE","FFP",3800,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","CA","943057408","USA","CA","USA","C",,"",,"087917164",1177285,2390,1,"DEPT OF THE AIR FORCE","FFP",2390,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","CA","945834323","USA","CA","USA","C",,"",,"117469389",1210427,3120,1,"DEPT OF THE AIR FORCE","FFP",3120,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","CO","800111538","USA","CO","USA","C",,"",,"831508903",1188848,1051,1,"DEPT OF THE AIR FORCE","FFP",1051,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","DC","200014593","USA","DC","USA","C",,"",,"100653409",1196344,3800,1,"DEPT OF THE AIR FORCE","FFP",3800,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","DC","200033711","USA","DC","USA","C",,"",,"164563582",395964,2165,1,"DEPT OF THE AIR FORCE","FFP",2165,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","FL","328262931","USA","FL","USA","C",,"",,"191272694",314216,3772,2,"DEPT OF THE AIR FORCE","FFP",3772,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","FL","329012648","USA","FL","USA","C",,"",,"130550262",250281,3216,1,"DEPT OF THE AIR FORCE","FFP",3216,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","ID","837063368","USA","ID","USA","C",,"",,"079544785",257995,3800,1,"DEPT OF THE AIR FORCE","FFP",3800,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MA","018011753","USA","MA","USA","C",,"",,"967259946",624832,2108,1,"DEPT OF THE AIR FORCE","FFP",2108,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MA","018016369","USA","MA","USA","C",,"",,"964928464",682946,3783,1,"DEPT OF THE AIR FORCE","FFP",3783,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MA","021084634","USA","MA","USA","C",,"",,"081276229",1195664,2100,1,"DEPT OF THE AIR FORCE","FFP",2100,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MA","021384555","USA","MA","USA","C",,"",,"115243701",255224,3768,1,"DEPT OF THE AIR FORCE","FFP",3768,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MA","021848155","USA","MA","USA","C",,"",,"080011167",1194266,3100,1,"DEPT OF THE AIR FORCE","FFP",3100,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MD","207592410","USA","MD","USA","C",,"",,"963243097",669483,1500,1,"DEPT OF THE AIR FORCE","FFP",1500,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MD","207592536","USA","MD","USA","C",,"",,"080557084",1170572,2324,1,"DEPT OF THE AIR FORCE","FFP",2324,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MD","208144426","USA","MD","USA","C",,"",,"117331583",1210055,1000,1,"DEPT OF THE AIR FORCE","FFP",1000,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MD","209103816","USA","MD","USA","C",,"",,"079930045",1206769,3400,1,"DEPT OF THE AIR FORCE","FFP",3400,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MD","210462181","USA","MD","USA","C",,"",,"967845392",1125406,3635,1,"DEPT OF THE AIR FORCE","FFP",3635,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MD","216662106","USA","MD","USA","C",,"",,"073647721",144713,1010,1,"DEPT OF THE AIR FORCE","FFP",1010,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MD","217016291","USA","MD","USA","C",,"",,"122367571",253969,1000,1,"DEPT OF THE AIR FORCE","FFP",1000,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MI","481034978","USA","MI","USA","C",,"",,"080108679",1168522,3800,1,"DEPT OF THE AIR FORCE","FFP",3800,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MI","481052588","USA","MI","USA","C",,"",,"009485124",23204,3800,1,"DEPT OF THE AIR FORCE","FFP",3800,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","MO","631441493","USA","MO","USA","C",,"",,"827732798",1215963,1000,1,"DEPT OF THE AIR FORCE","FFP",1000,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2021,"5700","AC13","Aircraft",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","100+ Offers","Z","D","N","FFP","Small","X","USA","NJ","080571373","USA","NJ","USA","C",,"",,"076637073",190725,3800,1,"DEPT OF THE AIR FORCE","FFP",3800,2021-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","DEFENSE AIRCRAFT (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
