fiscal_year,Customer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove2016constantOneMillionThreshold,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2015,NASA,M,Medium Vendor,PDuns,NULL,1,1,1,3,3,0,0.0000
2015,NASA,M,Medium Vendor,PDuns,1,0,0,0,32,32,41,-95193.4300
2015,NASA,M,Medium Vendor,PDuns,1,0,0,1,209,210,326,2919416.1500
2015,NASA,M,Medium Vendor,PDuns,1,0,1,1,239,241,683,34809446.3400
2015,NASA,M,Medium Vendor,PDuns,1,1,1,1,292,343,4079,622013350.4400
2015,NASA,M,Medium Vendor,PID,1,0,0,1,2,2,5,9447.8200
2015,NASA,M,Medium Vendor,PID,1,0,1,1,7,7,12,394662.1399
2015,NASA,M,Medium Vendor,PID,1,1,1,1,84,84,5832,2709398030.2898
2015,NASA,N,Sometimes Small Vendor,Duns,1,1,1,1,1,1,17,584683.3200
2015,NASA,N,Sometimes Small Vendor,PDuns,1,0,0,1,128,128,269,2298567.6600
2015,NASA,N,Sometimes Small Vendor,PDuns,1,0,1,1,326,340,966,20260043.5100
2015,NASA,N,Sometimes Small Vendor,PDuns,1,1,1,1,686,2076,10097,1803815379.4085
2015,NASA,N,Sometimes Small Vendor,PID,1,0,0,1,1,1,2,22600.0000
2015,NASA,N,Sometimes Small Vendor,PID,1,0,1,1,11,11,59,1113752.2301
2015,NASA,N,Sometimes Small Vendor,PID,1,1,1,1,147,147,3885,1690963419.3813
2015,NASA,S,Always Small Vendor,PDuns,NULL,0,1,1,2,2,NULL,40701.8700
2015,NASA,S,Always Small Vendor,PDuns,NULL,1,1,1,17,17,0,1826649.8300
2015,NASA,S,Always Small Vendor,PDuns,1,0,0,0,42,42,69,-30368.6100
2015,NASA,S,Always Small Vendor,PDuns,1,0,0,1,838,837,1434,11544567.8100
2015,NASA,S,Always Small Vendor,PDuns,1,0,1,1,704,703,1771,78364174.7800
2015,NASA,S,Always Small Vendor,PDuns,1,1,1,1,714,722,4534,960459609.8000
2015,NASA,S,Always Small Vendor,PID,1,0,0,1,1,1,1,0.0000
2015,NASA,S,Always Small Vendor,PID,1,0,1,1,4,4,11,542801.5000
2015,NASA,S,Always Small Vendor,PID,1,1,1,1,17,17,262,59268922.2947
2015,Other Agencies,NULL,NULL,PID,NULL,NULL,NULL,NULL,30,30,5752,722685468.0490
2015,Other Agencies,B,Big Five,PID,1,1,1,1,5,5,3293,3123006132.9665
2015,Other Agencies,L,Large Vendor,Duns,1,1,1,1,1,1,18,1540021.9900
2015,Other Agencies,L,Large Vendor,PID,NULL,1,1,1,1,1,0,0.0000
2015,Other Agencies,L,Large Vendor,PID,1,0,0,1,1,1,16,55400.8200
2015,Other Agencies,L,Large Vendor,PID,1,0,1,1,5,5,123,1042845.9189
2015,Other Agencies,L,Large Vendor,PID,1,1,1,1,149,149,63215,11038346835.9077
2015,Other Agencies,M,Medium Vendor,PDuns,NULL,0,0,0,88,89,0,-74458.0000
2015,Other Agencies,M,Medium Vendor,PDuns,NULL,0,0,1,52,52,0,252154.1000
2015,Other Agencies,M,Medium Vendor,PDuns,NULL,0,1,1,59,59,0,2550395.1700
2015,Other Agencies,M,Medium Vendor,PDuns,NULL,1,1,1,69,69,0,40597625.2800
2015,Other Agencies,M,Medium Vendor,PDuns,1,0,0,0,895,901,1907,1569914.2000
2015,Other Agencies,M,Medium Vendor,PDuns,1,0,0,1,3967,4001,7708,47836432.6300
2015,Other Agencies,M,Medium Vendor,PDuns,1,0,1,1,2330,2482,9580,281107756.6700
2015,Other Agencies,M,Medium Vendor,PDuns,1,1,1,1,1594,2318,21827,4961346358.8700
2015,Other Agencies,M,Medium Vendor,PID,NULL,0,0,1,1,1,0,0.0000
2015,Other Agencies,M,Medium Vendor,PID,NULL,1,1,1,1,1,NULL,425880.0000
2015,Other Agencies,M,Medium Vendor,PID,1,0,0,0,3,3,15,6906.0400
2015,Other Agencies,M,Medium Vendor,PID,1,0,0,1,18,18,57,2095.6800
2015,Other Agencies,M,Medium Vendor,PID,1,0,1,1,52,52,251,4197325.6401
2015,Other Agencies,M,Medium Vendor,PID,1,1,1,1,230,230,10204,4476607272.0823
2015,Other Agencies,N,Sometimes Small Vendor,Duns,1,1,1,1,2,2,8119,75278923.6500
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,1,1,NULL,0.0000
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,2,2,0,52292.3000
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,4,4,0,177335.4600
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,6,6,0,1813402.6900
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,1,0,0,0,151,152,943,497327.5100
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,1,0,0,1,2228,2331,11643,62925132.5200
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,1,0,1,1,2959,3314,32999,477132254.0100
2015,Other Agencies,N,Sometimes Small Vendor,PDuns,1,1,1,1,3592,12060,137294,12810872227.5872
2015,Other Agencies,N,Sometimes Small Vendor,PID,1,0,0,1,14,14,64,385933.4700
2015,Other Agencies,N,Sometimes Small Vendor,PID,1,0,1,1,49,49,371,8018857.3071
2015,Other Agencies,N,Sometimes Small Vendor,PID,1,1,1,1,386,386,37403,5405641525.3476
2015,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,0,0,512,512,0,13568.2400
2015,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,0,1,176,176,0,706539.6500
2015,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,1,1,468,468,0,5314592.5800
2015,Other Agencies,S,Always Small Vendor,PDuns,NULL,1,1,1,163,163,0,71195317.9000
2015,Other Agencies,S,Always Small Vendor,PDuns,1,0,0,0,2983,2989,8139,4556957.6200
2015,Other Agencies,S,Always Small Vendor,PDuns,1,0,0,1,16400,16414,38866,242500688.8200
2015,Other Agencies,S,Always Small Vendor,PDuns,1,0,1,1,10874,10891,41836,982703774.1500
2015,Other Agencies,S,Always Small Vendor,PDuns,1,1,1,1,5767,5823,61628,8191874713.0200
2015,Other Agencies,S,Always Small Vendor,PID,1,0,0,0,1,1,1,0.0000
2015,Other Agencies,S,Always Small Vendor,PID,1,0,0,1,9,9,11,85722.6400
2015,Other Agencies,S,Always Small Vendor,PID,1,0,1,1,12,12,111,1909113.4857
2015,Other Agencies,S,Always Small Vendor,PID,1,1,1,1,62,62,800,600655231.7507
2015,Other Agencies,U,Unlabeled Vendor,Duns,1,0,1,1,1,1,2,324274.0000
2015,Other Agencies,U,Unlabeled Vendor,Duns,1,1,1,1,2,2,1179,14380403.9500
2015,State and IAP,NULL,NULL,PID,NULL,NULL,NULL,NULL,12,12,271,74912683.8865
2015,State and IAP,B,Big Five,PID,1,1,1,1,5,5,522,1262822124.7590
2015,State and IAP,L,Large Vendor,Duns,1,1,1,1,1,1,4,15314.6500
2015,State and IAP,L,Large Vendor,PID,1,0,1,1,3,3,111,1695386.9200
2015,State and IAP,L,Large Vendor,PID,1,1,1,1,89,89,4057,3967535931.7442
2015,State and IAP,M,Medium Vendor,PDuns,NULL,0,0,0,401,401,0,81044.3200
2015,State and IAP,M,Medium Vendor,PDuns,NULL,0,0,1,14,14,4,70545.9300
2015,State and IAP,M,Medium Vendor,PDuns,NULL,0,1,1,50,50,2,2153095.4000
2015,State and IAP,M,Medium Vendor,PDuns,NULL,1,1,1,27,27,3,13914266.2900
2015,State and IAP,M,Medium Vendor,PDuns,1,0,0,0,118,118,207,58641.5000
2015,State and IAP,M,Medium Vendor,PDuns,1,0,0,1,883,884,2028,16514980.8400
2015,State and IAP,M,Medium Vendor,PDuns,1,0,1,1,738,741,3405,90624002.9700
2015,State and IAP,M,Medium Vendor,PDuns,1,1,1,1,463,486,3497,1078831511.8200
2015,State and IAP,M,Medium Vendor,PID,NULL,1,1,1,2,2,9,6355598.3100
2015,State and IAP,M,Medium Vendor,PID,1,0,0,0,2,2,2,-18083.7800
2015,State and IAP,M,Medium Vendor,PID,1,0,0,1,29,29,57,57192.7500
2015,State and IAP,M,Medium Vendor,PID,1,0,1,1,17,17,71,564339.4800
2015,State and IAP,M,Medium Vendor,PID,1,1,1,1,126,126,1736,3457802740.4043
2015,State and IAP,N,Sometimes Small Vendor,Duns,1,1,1,1,2,2,48680,724655231.4100
2015,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,13,13,0,0.0000
2015,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,1,1,0,0.0000
2015,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,2,2,0,202468.6100
2015,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,3,3,0,0.0000
2015,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,0,0,13,13,29,22223.1000
2015,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,0,1,400,408,1478,9000350.8300
2015,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,1,1,696,713,3882,71166436.5100
2015,State and IAP,N,Sometimes Small Vendor,PDuns,1,1,1,1,1200,2523,19980,2287013001.8087
2015,State and IAP,N,Sometimes Small Vendor,PID,1,0,0,1,2,2,15,63951.4500
2015,State and IAP,N,Sometimes Small Vendor,PID,1,0,1,1,14,14,150,1049746.5991
2015,State and IAP,N,Sometimes Small Vendor,PID,1,1,1,1,168,168,5596,2717285167.9555
2015,State and IAP,S,Always Small Vendor,PDuns,NULL,0,0,0,474,474,0,-2500.0000
2015,State and IAP,S,Always Small Vendor,PDuns,NULL,0,0,1,8,8,0,-4704.8000
2015,State and IAP,S,Always Small Vendor,PDuns,NULL,0,1,1,21,21,0,378731.9600
2015,State and IAP,S,Always Small Vendor,PDuns,NULL,1,1,1,19,19,0,125000.0000
2015,State and IAP,S,Always Small Vendor,PDuns,1,0,0,0,77,77,121,65881.1500
2015,State and IAP,S,Always Small Vendor,PDuns,1,0,0,1,375,375,818,4645501.0700
2015,State and IAP,S,Always Small Vendor,PDuns,1,0,1,1,424,424,1204,32483207.6800
2015,State and IAP,S,Always Small Vendor,PDuns,1,1,1,1,633,631,5391,1076031942.3700
2015,State and IAP,S,Always Small Vendor,PID,1,0,0,0,1,1,2,0.0000
2015,State and IAP,S,Always Small Vendor,PID,1,0,0,1,2,2,2,27000.0000
2015,State and IAP,S,Always Small Vendor,PID,1,0,1,1,1,1,1,3420.0400
2015,State and IAP,S,Always Small Vendor,PID,1,1,1,1,18,18,178,125921084.4800
2015,State and IAP,U,Unlabeled Vendor,Duns,1,1,1,1,3,3,614,109837587.1700
2015,VA,NULL,NULL,PID,NULL,NULL,NULL,NULL,15,15,525816,690609888.1575
2015,VA,B,Big Five,PID,1,1,1,1,4,4,61,26385054.3863
2015,VA,L,Large Vendor,PID,NULL,1,1,1,1,1,0,0.0000
2015,VA,L,Large Vendor,PID,1,0,0,1,1,1,1,3024.0000
2015,VA,L,Large Vendor,PID,1,0,1,1,2,2,15,238028.5500
2015,VA,L,Large Vendor,PID,1,1,1,1,102,102,560598,14838569608.9379
2015,VA,M,Medium Vendor,PDuns,NULL,0,0,0,67,67,0,0.0000
2015,VA,M,Medium Vendor,PDuns,NULL,0,0,1,22,22,0,0.0000
2015,VA,M,Medium Vendor,PDuns,NULL,0,1,1,165,166,0,1342538.0000
2015,VA,M,Medium Vendor,PDuns,NULL,1,1,1,87,94,0,0.0000
2015,VA,M,Medium Vendor,PDuns,1,0,0,0,84,84,144,77387.0000
2015,VA,M,Medium Vendor,PDuns,1,0,0,1,709,712,3115,11219711.8700
2015,VA,M,Medium Vendor,PDuns,1,0,1,1,1418,1488,57299,216023486.6600
2015,VA,M,Medium Vendor,PDuns,1,1,1,1,1067,1314,482480,1406683652.4100
2015,VA,M,Medium Vendor,PID,NULL,1,1,1,1,1,0,0.0000
2015,VA,M,Medium Vendor,PID,1,0,0,1,4,4,4,25831.7800
2015,VA,M,Medium Vendor,PID,1,0,1,1,19,19,111,4693748.2334
2015,VA,M,Medium Vendor,PID,1,1,1,1,96,96,1019081,668317081.1031
2015,VA,N,Sometimes Small Vendor,Duns,1,1,1,1,1,1,87,1217502.7500
2015,VA,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,2,2,0,0.0000
2015,VA,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,1,1,0,0.0000
2015,VA,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,3,3,0,0.0000
2015,VA,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,5,5,0,0.0000
2015,VA,N,Sometimes Small Vendor,PDuns,1,0,0,0,5,5,7,15792.7500
2015,VA,N,Sometimes Small Vendor,PDuns,1,0,0,1,606,631,5114,42221847.9400
2015,VA,N,Sometimes Small Vendor,PDuns,1,0,1,1,1138,1250,16138,218884949.2500
2015,VA,N,Sometimes Small Vendor,PDuns,1,1,1,1,1722,5397,809095,5233057073.6358
2015,VA,N,Sometimes Small Vendor,PID,1,0,0,1,5,5,7,71248.7700
2015,VA,N,Sometimes Small Vendor,PID,1,0,1,1,18,18,95,1732338.6103
2015,VA,N,Sometimes Small Vendor,PID,1,1,1,1,196,196,63985,2120333945.1843
2015,VA,S,Always Small Vendor,PDuns,NULL,0,0,0,37,37,0,0.0000
2015,VA,S,Always Small Vendor,PDuns,NULL,0,0,1,33,32,0,0.0000
2015,VA,S,Always Small Vendor,PDuns,NULL,0,1,1,271,273,0,12710.0000
2015,VA,S,Always Small Vendor,PDuns,NULL,1,1,1,185,185,0,1502158.1100
2015,VA,S,Always Small Vendor,PDuns,1,0,0,0,395,395,530,-258463.0300
2015,VA,S,Always Small Vendor,PDuns,1,0,0,1,3438,3443,10779,71058066.8700
2015,VA,S,Always Small Vendor,PDuns,1,0,1,1,3521,3545,39795,389708492.4900
2015,VA,S,Always Small Vendor,PDuns,1,1,1,1,2647,2669,160473,3358050210.7900
2015,VA,S,Always Small Vendor,PID,1,0,0,1,3,3,3,17517.0000
2015,VA,S,Always Small Vendor,PID,1,0,1,1,9,9,39,886822.7406
2015,VA,S,Always Small Vendor,PID,1,1,1,1,17,17,254,39508076.9810
2016,NULL,NULL,NULL,PID,NULL,NULL,NULL,NULL,2,2,5,1539112.2959
2016,NULL,B,Big Five,PID,1,1,1,1,1,1,1,75975.7500
2016,NULL,L,Large Vendor,PID,1,1,1,1,20,20,42,19760587.5604
2016,NULL,M,Medium Vendor,PID,1,1,1,1,3,3,7,4032289.0000
2016,NULL,N,Sometimes Small Vendor,PDuns,1,1,1,1,1,126,206,18093539.8680
2016,NULL,N,Sometimes Small Vendor,PID,1,1,1,1,23,23,91,5657362.3078
2016,NULL,S,Always Small Vendor,PID,1,1,1,1,1,1,1,269889.4688
2016,Defense,NULL,NULL,PID,NULL,NULL,NULL,NULL,45,45,8082,3442127252.6738
2016,Defense,B,Big Five,PID,1,1,1,1,6,6,203762,98266896400.0347
2016,Defense,J,Large: Big 5 JV,PID,1,1,1,1,8,8,4435,4670773067.9868
2016,Defense,L,Large Vendor,Duns,1,1,1,1,1,1,3544,147550265.4965
2016,Defense,L,Large Vendor,PID,1,0,0,1,2,2,7,5817.6600
2016,Defense,L,Large Vendor,PID,1,0,1,1,8,8,127277,220781422.8661
2016,Defense,L,Large Vendor,PID,1,1,1,1,219,219,10051481,80117591311.3623
2016,Defense,M,Medium Vendor,PDuns,NULL,0,0,0,74,74,3,636.0000
2016,Defense,M,Medium Vendor,PDuns,NULL,0,0,1,20,20,1,9118.9502
2016,Defense,M,Medium Vendor,PDuns,NULL,0,1,1,133,133,7,138101.0708
2016,Defense,M,Medium Vendor,PDuns,NULL,1,1,1,101,101,1,1149759.0000
2016,Defense,M,Medium Vendor,PDuns,1,0,0,0,424,425,6244,1680881.5064
2016,Defense,M,Medium Vendor,PDuns,1,0,0,1,2531,2545,26925,55529224.9652
2016,Defense,M,Medium Vendor,PDuns,1,0,1,1,3671,3803,50461,691828963.0115
2016,Defense,M,Medium Vendor,PDuns,1,1,1,1,2919,3470,1041063,12101375752.4645
2016,Defense,M,Medium Vendor,PID,NULL,0,0,0,4,4,0,0.0000
2016,Defense,M,Medium Vendor,PID,NULL,1,1,1,2,2,0,0.0000
2016,Defense,M,Medium Vendor,PID,1,0,0,0,2,2,2,-35385.4292
2016,Defense,M,Medium Vendor,PID,1,0,0,1,13,13,70,306017.4705
2016,Defense,M,Medium Vendor,PID,1,0,1,1,39,39,8168,26131677.5402
2016,Defense,M,Medium Vendor,PID,1,1,1,1,311,311,64093,16012924457.1217
2016,Defense,N,Sometimes Small Vendor,Duns,1,1,1,1,4,3,17295,701297413.5505
2016,Defense,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,1,1,0,0.0000
2016,Defense,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,3,3,0,0.0000
2016,Defense,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,8,8,2,72828.3906
2016,Defense,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,8,8,0,0.0000
2016,Defense,N,Sometimes Small Vendor,PDuns,1,0,0,0,66,66,1472,705224.3894
2016,Defense,N,Sometimes Small Vendor,PDuns,1,0,0,1,1377,1457,33010,69994069.7090
2016,Defense,N,Sometimes Small Vendor,PDuns,1,0,1,1,3346,3865,210207,1507588190.4490
2016,Defense,N,Sometimes Small Vendor,PDuns,1,1,1,1,4324,15225,1114090,33086146042.4655
2016,Defense,N,Sometimes Small Vendor,PID,1,0,0,1,6,6,26,140758.1303
2016,Defense,N,Sometimes Small Vendor,PID,1,0,1,1,55,55,1470,22170701.8576
2016,Defense,N,Sometimes Small Vendor,PID,1,1,1,1,469,469,207147,18599794583.0549
2016,Defense,S,Always Small Vendor,PDuns,NULL,0,0,0,159,159,0,0.0000
2016,Defense,S,Always Small Vendor,PDuns,NULL,0,0,1,67,67,0,0.0000
2016,Defense,S,Always Small Vendor,PDuns,NULL,0,1,1,386,387,0,0.0000
2016,Defense,S,Always Small Vendor,PDuns,NULL,1,1,1,338,338,0,0.0000
2016,Defense,S,Always Small Vendor,PDuns,1,0,0,0,2052,2053,17059,960740.5705
2016,Defense,S,Always Small Vendor,PDuns,1,0,0,1,11790,11833,113673,299587190.1728
2016,Defense,S,Always Small Vendor,PDuns,1,0,1,1,11917,11995,172795,1959387804.2664
2016,Defense,S,Always Small Vendor,PDuns,1,1,1,1,9957,10155,298259,25122391988.9441
2016,Defense,S,Always Small Vendor,PID,NULL,0,0,0,1,1,0,0.0000
2016,Defense,S,Always Small Vendor,PID,NULL,1,1,1,3,3,0,0.0000
2016,Defense,S,Always Small Vendor,PID,1,0,0,0,1,1,2,0.0000
2016,Defense,S,Always Small Vendor,PID,1,0,0,1,12,12,45,222544.7683
2016,Defense,S,Always Small Vendor,PID,1,0,1,1,29,29,102,1009510.2164
2016,Defense,S,Always Small Vendor,PID,1,1,1,1,91,91,3072,1494955983.9618
2016,Defense,U,Unlabeled Vendor,Duns,1,0,0,1,2,1,4,78380.4610
2016,Defense,U,Unlabeled Vendor,Duns,1,0,1,1,10,1,52,532126.2070
2016,Defense,U,Unlabeled Vendor,Duns,1,1,1,1,4,1,18,61037.3594
2016,Defense,U,Unlabeled Vendor,Name,1,0,1,1,1,1,4,82293.3400
2016,DHS,NULL,NULL,PID,NULL,NULL,NULL,NULL,22,22,1352,837196264.8387
2016,DHS,B,Big Five,PID,1,1,1,1,5,5,882,755282333.2696
2016,DHS,J,Large: Big 5 JV,PID,1,1,1,1,1,1,10,-6243696.6098
2016,DHS,L,Large Vendor,PID,1,0,1,1,3,3,20,75096.3901
2016,DHS,L,Large Vendor,PID,1,1,1,1,134,134,11625,3342319536.8300
2016,DHS,M,Medium Vendor,PDuns,NULL,0,0,0,5,5,0,0.0000
2016,DHS,M,Medium Vendor,PDuns,NULL,0,0,1,4,4,0,0.0000
2016,DHS,M,Medium Vendor,PDuns,NULL,0,1,1,22,22,0,-837907.2852
2016,DHS,M,Medium Vendor,PDuns,NULL,1,1,1,7,7,0,10072489.0625
2016,DHS,M,Medium Vendor,PDuns,1,0,0,0,157,157,233,147344.1191
2016,DHS,M,Medium Vendor,PDuns,1,0,0,1,801,805,1195,4472658.8977
2016,DHS,M,Medium Vendor,PDuns,1,0,1,1,772,797,1379,19946871.1832
2016,DHS,M,Medium Vendor,PDuns,1,1,1,1,444,528,2777,462331892.2158
2016,DHS,M,Medium Vendor,PID,NULL,1,1,1,1,1,0,0.0000
2016,DHS,M,Medium Vendor,PID,1,0,0,0,1,1,1,0.0000
2016,DHS,M,Medium Vendor,PID,1,0,0,1,6,6,14,-13314.0000
2016,DHS,M,Medium Vendor,PID,1,0,1,1,14,14,45,577794.2719
2016,DHS,M,Medium Vendor,PID,1,1,1,1,120,120,1561,1450807302.4397
2016,DHS,N,Sometimes Small Vendor,Duns,1,1,1,1,4,3,282,5861397.4527
2016,DHS,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,1,0,0.0000
2016,DHS,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,1,0,0.0000
2016,DHS,N,Sometimes Small Vendor,PDuns,1,0,0,0,22,22,72,78766.1798
2016,DHS,N,Sometimes Small Vendor,PDuns,1,0,0,1,547,570,1564,7630801.9878
2016,DHS,N,Sometimes Small Vendor,PDuns,1,0,1,1,1161,1257,5192,69232147.0533
2016,DHS,N,Sometimes Small Vendor,PDuns,1,1,1,1,1825,3977,25289,2998096694.7702
2016,DHS,N,Sometimes Small Vendor,PID,1,0,0,1,4,4,6,4769.2402
2016,DHS,N,Sometimes Small Vendor,PID,1,0,1,1,22,22,101,1011391.0877
2016,DHS,N,Sometimes Small Vendor,PID,1,1,1,1,285,285,7060,1561798863.3370
2016,DHS,S,Always Small Vendor,PDuns,NULL,0,0,0,12,12,0,250.0000
2016,DHS,S,Always Small Vendor,PDuns,NULL,0,0,1,5,5,0,0.0000
2016,DHS,S,Always Small Vendor,PDuns,NULL,0,1,1,68,68,0,652544.2039
2016,DHS,S,Always Small Vendor,PDuns,NULL,1,1,1,34,34,0,780024.3245
2016,DHS,S,Always Small Vendor,PDuns,1,0,0,0,845,845,1827,1921373.0323
2016,DHS,S,Always Small Vendor,PDuns,1,0,0,1,2628,2631,5418,20803049.1270
2016,DHS,S,Always Small Vendor,PDuns,1,0,1,1,1934,1938,5035,104954303.7500
2016,DHS,S,Always Small Vendor,PDuns,1,1,1,1,1754,1765,10051,1812117139.2816
2016,DHS,S,Always Small Vendor,PID,1,0,0,1,5,5,13,25708.9497
2016,DHS,S,Always Small Vendor,PID,1,0,1,1,6,6,16,271547.9899
2016,DHS,S,Always Small Vendor,PID,1,1,1,1,25,25,600,120214305.8095
2016,DHS,U,Unlabeled Vendor,Duns,1,0,1,1,1,1,8,265560.0000
2016,DHS,U,Unlabeled Vendor,Name,1,0,0,1,1,1,2,0.0000
2016,Energy,NULL,NULL,PID,NULL,NULL,NULL,NULL,13,13,176,929937410.6480
2016,Energy,B,Big Five,PID,1,1,1,1,4,4,61,3011515429.1329
2016,Energy,J,Large: Big 5 JV,PID,1,1,1,1,3,3,136,2844366146.6255
2016,Energy,L,Large Vendor,PID,1,0,1,1,1,1,1,11000.0000
2016,Energy,L,Large Vendor,PID,1,1,1,1,79,79,1913,18354523817.1825
2016,Energy,M,Medium Vendor,PDuns,NULL,0,0,0,2,2,0,0.0000
2016,Energy,M,Medium Vendor,PDuns,NULL,0,1,1,1,1,0,30000.0000
2016,Energy,M,Medium Vendor,PDuns,1,0,0,1,96,96,126,1043866.0006
2016,Energy,M,Medium Vendor,PDuns,1,0,1,1,98,98,161,4434158.1344
2016,Energy,M,Medium Vendor,PDuns,1,1,1,1,108,114,406,371367362.9343
2016,Energy,M,Medium Vendor,PID,1,0,0,1,1,1,2,27412.9392
2016,Energy,M,Medium Vendor,PID,1,0,1,1,2,2,3,-8697.9004
2016,Energy,M,Medium Vendor,PID,1,1,1,1,43,43,242,635974063.6278
2016,Energy,N,Sometimes Small Vendor,Duns,1,1,1,1,1,1,5,-205006.2101
2016,Energy,N,Sometimes Small Vendor,PDuns,1,0,0,1,51,52,102,677685.0001
2016,Energy,N,Sometimes Small Vendor,PDuns,1,0,1,1,179,180,349,7537708.0917
2016,Energy,N,Sometimes Small Vendor,PDuns,1,1,1,1,462,661,3385,971079988.6074
2016,Energy,N,Sometimes Small Vendor,PID,1,0,1,1,4,4,5,343353.0938
2016,Energy,N,Sometimes Small Vendor,PID,1,1,1,1,85,85,699,423968603.1442
2016,Energy,S,Always Small Vendor,PDuns,NULL,0,0,0,1,1,0,-9015.2803
2016,Energy,S,Always Small Vendor,PDuns,NULL,0,0,1,1,1,0,2000.0000
2016,Energy,S,Always Small Vendor,PDuns,NULL,0,1,1,5,5,0,-155290.0000
2016,Energy,S,Always Small Vendor,PDuns,NULL,1,1,1,2,2,0,914779.6200
2016,Energy,S,Always Small Vendor,PDuns,1,0,0,0,23,23,35,8295.1498
2016,Energy,S,Always Small Vendor,PDuns,1,0,0,1,321,321,459,3163402.2813
2016,Energy,S,Always Small Vendor,PDuns,1,0,1,1,253,254,586,16005523.2700
2016,Energy,S,Always Small Vendor,PDuns,1,1,1,1,387,388,3287,682325841.5186
2016,Energy,S,Always Small Vendor,PID,NULL,1,1,1,1,1,0,453595.0000
2016,Energy,S,Always Small Vendor,PID,1,1,1,1,3,3,33,474083.1810
2016,GSA,NULL,NULL,PID,NULL,NULL,NULL,NULL,24,24,9246,519723564.4838
2016,GSA,B,Big Five,PID,1,1,1,1,5,5,266,507378412.7985
2016,GSA,L,Large Vendor,PID,1,0,1,1,1,1,3,76859.6289
2016,GSA,L,Large Vendor,PID,1,1,1,1,121,121,20857,3591667065.5588
2016,GSA,M,Medium Vendor,PDuns,NULL,0,0,0,7,7,0,653.2500
2016,GSA,M,Medium Vendor,PDuns,NULL,0,0,1,2,2,0,19102.6797
2016,GSA,M,Medium Vendor,PDuns,NULL,0,1,1,132,131,0,883516.5211
2016,GSA,M,Medium Vendor,PDuns,NULL,1,1,1,140,140,0,1819491.0780
2016,GSA,M,Medium Vendor,PDuns,1,0,0,0,22,22,34,80526.6903
2016,GSA,M,Medium Vendor,PDuns,1,0,0,1,104,104,139,850403.8697
2016,GSA,M,Medium Vendor,PDuns,1,0,1,1,246,249,553,17897898.2086
2016,GSA,M,Medium Vendor,PDuns,1,1,1,1,690,745,4214,1052733063.8739
2016,GSA,M,Medium Vendor,PID,NULL,1,1,1,3,3,0,0.0000
2016,GSA,M,Medium Vendor,PID,1,0,0,1,2,2,2,14556.0000
2016,GSA,M,Medium Vendor,PID,1,0,1,1,5,5,7,-565.0802
2016,GSA,M,Medium Vendor,PID,1,1,1,1,143,143,940,183359646.3609
2016,GSA,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,8,8,0,0.0000
2016,GSA,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,14,14,0,0.0000
2016,GSA,N,Sometimes Small Vendor,PDuns,1,0,0,0,2,2,1,0.0000
2016,GSA,N,Sometimes Small Vendor,PDuns,1,0,0,1,67,68,219,1418212.3175
2016,GSA,N,Sometimes Small Vendor,PDuns,1,0,1,1,738,744,977,17999410.0184
2016,GSA,N,Sometimes Small Vendor,PDuns,1,1,1,1,2543,4217,24310,2185381125.1470
2016,GSA,N,Sometimes Small Vendor,PID,1,0,0,1,2,2,2,5112.3198
2016,GSA,N,Sometimes Small Vendor,PID,1,0,1,1,10,10,14,269230.7770
2016,GSA,N,Sometimes Small Vendor,PID,1,1,1,1,328,328,5982,671306531.3109
