fiscal_year	Customer	PlatformPortfolio	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2013	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	3	4	5	25778.8500
2013	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	2	2	29	1288389.4500
2013	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	1	1	1	1	1	1	1	4	40920.0000
2013	Defense	Ordnance and Missiles	S	Always Small Vendor	PID	1	0	1	1	1	8	8	54	24269391.8700
2013	Defense	Other Products	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	17	17	967	140622526.1000
2013	Defense	Other Products	B	Big Five	PID	1	1	1	1	1	5	5	1883	455064106.5621
2013	Defense	Other Products	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	9	10622412.8800
2013	Defense	Other Products	L	Large Vendor	PID	1	0	0	0	1	1	1	2	-15980.8800
2013	Defense	Other Products	L	Large Vendor	PID	1	0	1	1	1	30	30	93424	3563256127.3499
2013	Defense	Other Products	L	Large Vendor	PID	1	1	1	1	1	86	86	66342	8690909914.0670
2013	Defense	Other Products	M	Medium Vendor	Duns	NULL	NULL	0	0	0	1	1	NULL	0.0000
2013	Defense	Other Products	M	Medium Vendor	Duns	NULL	NULL	0	1	1	5	5	1	40013.3516
2013	Defense	Other Products	M	Medium Vendor	Duns	NULL	NULL	1	1	1	3	3	0	0.0000
2013	Defense	Other Products	M	Medium Vendor	Duns	1	0	0	0	1	5	5	5	53492.2192
2013	Defense	Other Products	M	Medium Vendor	Duns	1	0	0	1	1	17	17	72	1378846.2619
2013	Defense	Other Products	M	Medium Vendor	Duns	1	0	1	1	1	32	32	239	67908578.7919
2013	Defense	Other Products	M	Medium Vendor	Duns	1	1	0	0	0	1	1	1	1322.2600
2013	Defense	Other Products	M	Medium Vendor	Duns	1	1	0	0	1	1	1	1	0.0000
2013	Defense	Other Products	M	Medium Vendor	Duns	1	1	0	1	1	5	5	15	759241.1895
2013	Defense	Other Products	M	Medium Vendor	Duns	1	1	1	1	1	13	13	75	81262455.5911
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	8	8	0	0.0000
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	0	0.0000
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	10	10	1	-425916.6400
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	17	17	0	0.0000
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	0	0	0	24	24	35	25743.7100
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	0	0	1	154	154	341	528203.6700
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	0	1	1	115	115	353	10966982.4100
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	1	1	1	102	102	1227	211525037.4600
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	1	1	0	0	0	32	32	47	-51607.5500
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	1	1	0	0	1	140	140	380	2910896.9600
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	1	1	0	1	1	179	179	1180	21052199.7200
2013	Defense	Other Products	M	Medium Vendor	PDuns-1	1	1	1	1	1	95	95	6165	321980480.3100
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	2	2	0	0.0000
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	4	4	0	0.0000
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	6	6	0	0.0000
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	1	0	0	0	0	1	1	1	1266.0000
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	1	0	0	0	1	31	31	43	430090.7200
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	1	0	0	1	1	29	31	151	6883509.2200
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	1	0	1	1	1	40	41	308	97907683.5300
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	1	1	0	0	0	3	3	7	7377.0400
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	1	1	0	0	1	17	17	35	279709.7500
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	1	1	0	1	1	42	42	337	6128395.9500
2013	Defense	Other Products	M	Medium Vendor	PDuns-2	1	1	1	1	1	41	44	2624	588560449.9200
2013	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	0	0	0	1	2	3	3	146847.0000
2013	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	0	0	1	1	9	14	50	889512.3500
2013	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	0	1	1	1	49	64	318	74885054.4500
2013	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	1	0	0	1	2	2	3	15113.8900
2013	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	1	0	1	1	15	19	61	1352912.9900
2013	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	1	1	1	1	18	32	268	38001163.4600
2013	Defense	Other Products	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	NULL	0.0000
2013	Defense	Other Products	M	Medium Vendor	PID	1	0	0	0	1	1	1	3	15841.8200
2013	Defense	Other Products	M	Medium Vendor	PID	1	0	0	1	1	4	4	17	246031.3500
2013	Defense	Other Products	M	Medium Vendor	PID	1	0	1	1	1	41	41	1079	525392605.3200
2013	Defense	Other Products	M	Medium Vendor	PID	1	1	0	0	1	1	1	3	10238.4700
2013	Defense	Other Products	M	Medium Vendor	PID	1	1	0	1	1	5	5	6961	94526531.9619
2013	Defense	Other Products	M	Medium Vendor	PID	1	1	1	1	1	25	25	32188	4646233015.3535
2013	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	0	0	0	1	1	1	1	11140.1104
2013	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	0	0	1	1	14	14	117	1107602.5190
2013	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	0	1	1	1	27	27	1076	84806497.5866
2013	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	1	0	0	1	3	3	3	10835.0000
2013	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	1	0	1	1	3	3	10	342086.5273
2013	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	1	1	1	1	24	23	10621	560292239.0638
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	2	2	0	0.0000
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	13	13	39	21081.2000
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	365	365	1772	10606917.4900
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	768	768	12169	152040557.7700
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	587	587	18131	838086818.0200
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	53	53	224	1240724.2600
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	197	197	3807	56203360.0600
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	290	290	10727	451872152.7600
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	2	2	6	1533.3000
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	50	55	112	745592.0500
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	125	140	1463	25317193.3600
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	141	157	4810	313466361.5000
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	0	1	1	2	6032.3200
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	1	2	2	26	173483.5000
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	21	22	164	4763520.9600
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	55	63	1437	174576624.0200
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	1	1	0	0.0000
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	26	30	69	431104.5500
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	96	157	687	15000569.3400
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	237	499	9842	307841180.9700
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	1	0	0	1	8	16	59	196254.4200
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	19	36	219	5072576.4700
2013	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	208	647	13022	496882550.3700
2013	Defense	Other Products	N	Sometimes Small Vendor	PID	1	0	0	0	0	1	1	6	2972.8800
2013	Defense	Other Products	N	Sometimes Small Vendor	PID	1	0	0	1	1	7	7	179	4665171.5000
2013	Defense	Other Products	N	Sometimes Small Vendor	PID	1	0	1	1	1	71	71	3294	545801415.7201
2013	Defense	Other Products	N	Sometimes Small Vendor	PID	1	1	0	1	1	5	5	15	226190.5200
2013	Defense	Other Products	N	Sometimes Small Vendor	PID	1	1	1	1	1	93	93	3429	1802034033.5264
2013	Defense	Other Products	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	2	2	0	0.0000
2013	Defense	Other Products	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	1	0	0.0000
2013	Defense	Other Products	S	Always Small Vendor	Duns	1	0	0	0	1	4	4	4	22781.0498
2013	Defense	Other Products	S	Always Small Vendor	Duns	1	0	0	1	1	15	15	47	1465961.6308
2013	Defense	Other Products	S	Always Small Vendor	Duns	1	0	1	1	1	46	46	789	56367569.6321
2013	Defense	Other Products	S	Always Small Vendor	Duns	1	1	1	1	1	7	7	25	46948066.6360
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	19	19	0	0.0000
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	19	19	0	0.0000
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	51	51	0	0.0000
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	40	40	0	0.0000
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	0	0	0	0	231	231	427	-18748816.1600
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	0	0	0	1	2217	2217	5810	40666472.0800
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1870	1870	14869	247492956.6100
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1010	1010	14072	1433862700.6000
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	1	0	0	1	16	16	38	347131.8200
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	1	0	1	1	53	53	440	13945877.9200
2013	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	1	1	1	1	52	52	588	48297097.4600
2013	Defense	Other Products	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	0	0.0000
2013	Defense	Other Products	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	4	4	0	0.0000
2013	Defense	Other Products	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	2	2	0	0.0000
2013	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	0	0	0	0	11	11	18	26203.4800
2013	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	0	0	0	1	108	112	386	2339964.0300
2013	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	0	0	1	1	97	105	1169	17469559.2200
2013	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	0	1	1	1	80	87	903	125211255.2800
2013	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	1	0	0	1	1	1	11	99397.8700
2013	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	1	0	1	1	6	6	56	1080901.8700
2013	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	1	1	1	1	1	1	1	11661.0000
2013	Defense	Other Products	S	Always Small Vendor	PDuns-3+	1	0	0	0	0	1	1	2	5315.5200
2013	Defense	Other Products	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	11	13	29	311946.1900
2013	Defense	Other Products	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	16	26	113	1271991.3200
2013	Defense	Other Products	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	9	14	76	30994491.7600
2013	Defense	Other Products	S	Always Small Vendor	PDuns-3+	1	1	0	1	1	1	1	3	89845.1300
2013	Defense	Other Products	S	Always Small Vendor	PDuns-3+	1	1	1	1	1	1	1	1	145697.6000
2013	Defense	Other Products	S	Always Small Vendor	PID	1	0	0	0	1	2	2	3	17550.7800
2013	Defense	Other Products	S	Always Small Vendor	PID	1	0	0	1	1	2	2	5	222285.9200
2013	Defense	Other Products	S	Always Small Vendor	PID	1	0	1	1	1	9	9	97	204631091.6258
2013	Defense	Other Products	S	Always Small Vendor	PID	1	1	1	1	1	1	1	16	39813689.5500
2013	Defense	Other R&D and Knowledge Based	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	21	21	1128	1095370316.0576
2013	Defense	Other R&D and Knowledge Based	B	Big Five	PID	1	1	1	1	1	5	5	7187	3643186848.4020
2013	Defense	Other R&D and Knowledge Based	J	Large: Big 5 JV	PID	1	0	1	1	1	3	3	16	158992.2900
2013	Defense	Other R&D and Knowledge Based	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	2	596757.0000
2013	Defense	Other R&D and Knowledge Based	L	Large Vendor	PID	1	0	0	1	1	2	2	2	51193.0000
2013	Defense	Other R&D and Knowledge Based	L	Large Vendor	PID	1	0	1	1	1	34	34	2928	1314684657.6675
2013	Defense	Other R&D and Knowledge Based	L	Large Vendor	PID	1	1	1	1	1	93	93	22855	10924857302.8769
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	NULL	NULL	0	0	0	1	1	0	0.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	1	0	0.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	NULL	NULL	1	1	1	21	21	0	0.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	1	0	0	0	1	2	2	4	-21360.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	1	0	0	1	1	6	6	7	82236.8500
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	1	0	1	1	1	52	52	147	59066282.8023
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	1	1	0	1	1	3	3	3	40478.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	1	1	1	1	1	7	7	24	13599285.9259
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	10	10	0	0.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	3	3	1	-330.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	1	2	57500.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	28	28	0	0.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	0	0	0	0	38	38	53	-72817.3800
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	0	0	0	1	410	410	676	5431978.4200
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	0	0	1	1	370	370	1052	40572437.1100
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	0	1	1	1	346	346	2477	453841127.8500
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	1	0	0	0	41	41	105	161186.5200
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	1	0	0	1	209	209	393	2439687.9400
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	1	0	1	1	247	247	545	15136014.4900
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	1	1	1	1	130	130	689	313217008.1800
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	2	2	0	0.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	1	1	0	0.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	0	0	0	0	7	7	8	14948.8000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	0	0	0	1	52	52	80	690290.2800
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	0	0	1	1	62	68	197	5410188.7400
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	0	1	1	1	71	83	552	89431544.3400
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	1	0	0	0	2	2	2	5667.7300
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	1	0	0	1	8	8	17	52016.4400
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	1	0	1	1	20	20	77	1540031.5400
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	1	1	1	1	25	29	322	52669988.1900
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	0	0	0	1	5	7	8	-10433.5000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	0	0	1	1	24	29	66	2942335.6700
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	0	1	1	1	115	222	1234	134978027.0400
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	1	0	0	1	1	1	1	16800.0000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	1	0	1	1	6	10	16	409020.8300
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	1	1	1	1	20	36	281	45977669.3000
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	0	0	0	1	3	3	17	95937.7300
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	0	0	1	1	13	13	57	1736600.5200
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	0	1	1	1	109	109	4684	1697624560.8321
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	1	0	0	1	1	1	2	16775.9800
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	1	0	1	1	1	1	15	1246449.7500
2013	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	1	1	1	1	48	48	3301	1384377293.5125
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	5	5	0	0.0000
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	0	0	1	1	8	8	11	-7117.1913
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	0	1	1	1	201	201	475	217075715.7783
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	1	0	0	1	1	1	1	8050.0000
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	1	0	1	1	1	1	9	2376213.0996
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	1	1	1	1	54	53	1062	39925485.3658
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	15	15	0	0.0000
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	6	6	13	-2143.0000
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	89	89	206	1165274.3900
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	241	241	740	22033404.0600
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	933	933	11741	2654301981.3100
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	17	17	47	306408.7600
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	52	52	198	2500206.7900
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	225	225	2467	481853016.7500
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	1	1	2	0.0000
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	11	11	17	153240.2600
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	37	37	74	2511265.2500
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	122	141	1507	265329800.2300
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	4	5	8	-838460.0900
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	44	50	452	118094008.9300
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	1	1	0	0.0000
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	10	10	20	55839.4000
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	34	43	107	2816909.0800
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	195	316	1826	327570339.6000
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	10	11	22	606039.2100
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	143	338	2632	680554746.8800
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	1	3	21555.0000
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PID	1	0	0	1	1	9	9	15	567488.1900
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PID	1	0	1	1	1	187	187	6939	2044243142.1998
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	1	3	287932.7000
2013	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PID	1	1	1	1	1	151	151	6507	3163967863.0287
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	1	1	0	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	271	271	0	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	1	0	0	0	0	1	1	1	-1395.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	1	0	0	0	1	1	1	1	8680.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	1	0	0	1	1	14	14	20	-77019.8590
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	1	0	1	1	1	675	675	789	189085672.6059
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	1	1	0	0	1	2	2	2	14700.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	1	1	1	1	1	31	31	14	2358820.0540
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	26	26	0	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	11	11	0	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	50	50	0	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	740	740	0	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	1	0	0	0	0	141	141	232	-40738.6900
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1294	1294	2186	12085336.3500
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1951	1951	4253	181760267.1300
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	1	0	1	1	1	3328	3328	20822	4045696911.4500
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	1	1	0	0	0	3	3	4	-1993.4400
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	1	1	0	0	1	23	23	42	214123.3800
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	1	1	0	1	1	35	35	85	1926873.1700
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-1	1	1	1	1	1	137	137	1408	343421709.4525
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	0	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	10	10	0	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-2	1	0	0	0	0	2	2	2	480.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-2	1	0	0	0	1	11	11	15	80686.9600
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-2	1	0	0	1	1	26	26	50	2322157.1600
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-2	1	0	1	1	1	117	142	997	159889844.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-2	1	1	1	1	1	2	2	21	4208835.5600
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	1	1	1	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	20	30	118	52126928.2500
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-3+	1	1	0	1	1	1	1	9	421713.6800
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns-3+	1	1	1	1	1	5	11	69	27165535.9300
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PID	NULL	NULL	1	1	1	4	4	0	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PID	1	0	0	0	1	4	4	5	47159.5000
