AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,CDC_Name,CDC_Street,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_Name,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,GrossApproval_Then_Year,ApprovalDate,ApprovalFiscalYear,FirstDisbursementDate,DeliveryMethod,subpgmdesc,TermInMonths,NaicsCode,NaicsDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidInFullDate,ChargeOffDate,GrossChargeOffAmount,JobsSupported,GrossApproval_OMB24_GDP22,AnyTag,CriticalTech
20230930,504,"Rocket Media, LLC",3335 E Baseline Road.,Gilbert,AZ,85234,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,"BANK OF AMERICA, NATIONAL ASSOCIATION",CHARLOTTE,NC,639000,528000,2015-08-21,2015,09/14/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,05,CORPORATION,NA,EXEMPT,NA,NA,0,35,633308.3154159057,TRUE,Computing
20230930,504,Cinemassive Displays LLC,150 Ottley Drive NE.,Atlanta,GA,30324,Capital Partners Certified Dev,1775 The Exchange SE,Atlanta,GA,30339,"BANK OF AMERICA, NATIONAL ASSOCIATION",CHARLOTTE,NC,1134732,932000,2015-08-21,2015,07/13/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334111,Electronic Computer Manufacturing,NA,NA,FULTON,GA,GEORGIA DISTRICT OFFICE,05,CORPORATION,NA,PIF,07/31/2021,NA,0,20,1117885.1325144395,TRUE,Computing
20230930,504,"BizzyNate Creative, Inc.","425 W Colonial Dr, Unit 101.",Orlando,FL,32804,Florida Business Development C,1715 North Westshore Blvd,Tampa,FL,33607,FAIRWINDS CU,ORLANDO,FL,70000,58000,2015-08-25,2015,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,ORANGE,FL,NORTH FLORIDA DISTRICT OFFICE,07,CORPORATION,NA,CANCLD,NA,NA,0,2,69567.95889038357,TRUE,Computing
20230930,504,Templar Shooting Sports,1101 S. Jackson Street and Wea,Tullahoma,TN,37388,South Central Tennessee Busine,101 Sam Watkins Blvd,Mt. Pleasant,TN,38474,FIRST VISION BANK OF TENNESSEE,TULLAHOMA,TN,426100,309000,2015-08-28,2015,04/12/2017,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541690,Other Scientific and Technical Consulting Services,NA,NA,COFFEE,TN,TENNESSEE DISTRICT OFFICE,04,CORPORATION,NA,EXEMPT,NA,NA,0,2,370629.2982263539,TRUE,High Technology
20230930,504,"Enemeez, Inc.",1406 W Victory Lane.,Phoenix,AZ,85027,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,WASHINGTON FEDERAL BANK,SEATTLE,WA,917090,756000,2015-09-01,2015,01/13/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325411,Medicinal and Botanical Manufacturing,NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,06,CORPORATION,NA,PIF,04/30/2020,NA,0,0,906782.3607091376,TRUE,Biotechnology
20230930,504,"IT Authorities, Inc.",5540 Executive Dr.,Tampa,FL,33609,Florida Business Development C,1715 North Westshore Blvd,Tampa,FL,33607,VALLEY NATIONAL BANK,PASSAIC,NJ,2175000,1789000,2015-09-09,2015,06/15/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,HILLSBOROUGH,FL,SOUTH FLORIDA DISTRICT OFFICE,14,CORPORATION,NA,PIF,09/30/2021,NA,0,30,2145811.6974982107,TRUE,Computing
20230930,504,Crunchy Logistics LLC,19 North Westmoreland Drive.,Orlando,FL,32805,Florida First Capital Finance,1351 N. Gadsden Street,Tallahassee,FL,32303,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,622750,515000,2015-09-09,2015,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,ORANGE,FL,NORTH FLORIDA DISTRICT OFFICE,10,CORPORATION,NA,CANCLD,NA,NA,0,5,617715.4970439231,TRUE,Computing
20230930,504,"ISCA Technologies, Inc.",1242 W Spring Street.,Riverside,CA,92507,Enterprise Funding Corporation,"300 East State Street,",Redlands,CA,92373,SECURITY CALIFORNIA BANCORP,RIVERSIDE,CA,625000,515000,2015-09-10,2015,12/16/2015,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541711,Research and Development in Biotechnology,NA,NA,RIVERSIDE,CA,SANTA ANA DISTRICT OFFICE,31,CORPORATION,NA,EXEMPT,NA,NA,0,15,617715.4970439231,TRUE,Biotechnology
20230930,504,SpringPoint Technologies LLC,4755 East 91st Street.,Tulsa,OK,74137,Tulsa Economic Development Cor,125 West 3rd Street,Tulsa,OK,74103,FIRSTAR BANK,SALLISAW,OK,725000,601000,2015-09-10,2015,01/13/2016,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,TULSA,OK,OKLAHOMA DISTRICT OFFICE,01,CORPORATION,NA,PIF,12/31/2016,NA,0,10,720867.9878124229,TRUE,Computing
20230930,504,Dexter Systems Inc.,"1939 Roland Clarke Pl, Ste 200",Reston,VA,20190,"Business Finance Group, Inc.",3930 Pender Drive,Fairfax,VA,22030,JOHN MARSHALL BANK,RESTON,VA,1200000,989000,2015-09-15,2015,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,FAIRFAX,VA,WASHINGTON DISTRICT OFFICE,10,CORPORATION,NA,CANCLD,NA,NA,0,50,1186253.6438377474,TRUE,Computing
20230930,504,"ARS Products, LLC",0 Lathrop Road Extension.,Plainfield,CT,06374,Ocean State Business Developme,300 Jefferson Blvd,Warwick,RI,02888,WEBSTER BANK NATIONAL ASSOCIATION,WATERBURY,CT,1355361,1117000,2015-09-15,2015,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334220,Radio and Television Broadcasting and Wireless Communications Equipmen,NA,NA,WINDHAM,CT,CONNECTICUT DISTRICT OFFICE,02,CORPORATION,NA,CANCLD,NA,NA,0,6,1339782.9324234216,TRUE,Modern Telecom
20230930,504,DealerVision.com,6910 Douglas Blvd.,Granite Bay,CA,95746,Mortgage Capital Development C,1611 Telegraph Ave,Oakland,CA,94612,BMO BANK NATIONAL ASSOCIATION,CHICAGO,IL,650000,537000,2015-09-16,2015,11/10/2015,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,PLACER,CA,SACRAMENTO DISTRICT OFFICE,04,CORPORATION,NA,PIF,01/31/2020,NA,0,5,644103.3435195859,TRUE,Computing
20230930,504,"Acumen, LLC",500 Airport Blvd..,Burlingame,CA,94010,Bay Area Employment Developmen,1801 Oakland Boulevard,Walnut Creek,CA,94596,TECHNOLOGY CU,SAN JOSE,CA,17452000,5000000,2015-09-16,2015,11/10/2015,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,518210,"Data Processing, Hosting, and Related Services",NA,NA,SAN MATEO,CA,SAN FRANCISCO DISTRICT OFFICE,14,CORPORATION,NA,EXEMPT,NA,NA,0,300,5997237.835377894,TRUE,Computing
20230930,504,Amberjack Renewable Energy Inv,1925 Lake Avenue,Scotch Plains,NJ,07436,Empire State Certified Develop,50 Beaver Street,Albany,NY,12207,CONNECTONE BANK,ENGLEWOOD CLIFFS,NJ,1070900,883000,2015-09-18,2015,06/15/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,221114,Solar Electric Power Generation,NA,NA,BERGEN,NJ,NEW JERSEY DISTRICT OFFICE,05,CORPORATION,NA,EXEMPT,NA,NA,0,0,1059112.201727736,TRUE,Renewables
20230930,504,"Righthand Technologies, Inc.",4611 N. Olcott Ave.,Harwood Heights,IL,60706,"SomerCor 504, Inc.",209 S. LaSalle Street,Chicago,IL,60604,SIGNATURE BANK,ROSEMONT,IL,760000,619000,2015-09-21,2015,04/13/2016,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,COOK,IL,ILLINOIS DISTRICT OFFICE,05,CORPORATION,NA,EXEMPT,NA,NA,0,10,742458.0440197833,TRUE,Computing
20230930,504,"Odyssey Technical Solutions, L",2000 Steam Way.,Round Rock,TX,78665,Texas Certified Development Co,1701 E Seventh Street,Austin,TX,78762,"PNC BANK, NATIONAL ASSOCIATION",WILMINGTON,DE,2875000,2354000,2015-09-29,2015,08/16/2017,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,WILLIAMSON,TX,SAN ANTONIO DISTRICT OFFICE,31,CORPORATION,NA,EXEMPT,NA,NA,0,10,2823499.5728959125,TRUE,Computing
20230930,504,"Innovate Enterprise, LLC",240 W. Chapman Ave.,Orange,CA,92866,California Statewide Certified,426 D Street,Davis,CA,95616,"ONEWEST BANK, A DIVISION OF",INDIAN WELLS,CA,2890000,2347000,2015-10-20,2016,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,46,CORPORATION,NA,CANCLD,NA,NA,0,25,2791967.789175869,TRUE,Computing
20230930,504,"WESTNET, INC.",15562 Chemical Lane #2.,Huntington Beach,CA,92649,Pacific West Certified Develop,25431 Cabot Road,Laguna Hills,CA,92653,"BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION",SAN FRANCISCO,CA,1356600,1112000,2015-10-22,2016,02/17/2016,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334210,Telephone Apparatus Manufacturing,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,48,INDIVIDUAL,NA,PIF,05/31/2021,NA,0,6,1322824.10803731,TRUE,Modern Telecom
20230930,504,"Servelite Solutions, LLC",20813 Park Row Drive.,Not Listed,TX,77449,Lone Star State Capital Corpor,5330 Griggs Road,Houston,TX,77021,TRUIST BANK,CHARLOTTE,NC,821625,676000,2015-10-27,2016,07/13/2016,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,HARRIS,TX,HOUSTON DISTRICT OFFICE,07,CORPORATION,NA,PIF,01/31/2022,NA,0,10,804162.8570442639,TRUE,Computing
20230930,504,"Integrated Computer Solutions,",230 Second Avenue Unit 3.,Waltham,MA,02451,Bay Colony Development Corpora,230 Third Avenue,Waltham,MA,02451,EASTERN BANK,BOSTON,MA,1660000,1372000,2015-10-29,2016,01/11/2017,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,MIDDLESEX,MA,MASSACHUSETTS DISTRICT OFFICE,05,CORPORATION,NA,EXEMPT,NA,NA,0,20,1632117.514592796,TRUE,Computing
20230930,504,"SMC Holding, LLC",400 Enterprise Drive.,Nicholasville,KY,40356,Community Ventures Corporation,1450 North Broadway,Lexington,KY,40505,TRUIST BANK,CHARLOTTE,NC,989752.63,811000,2015-10-29,2016,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334419,Other Electronic Component Manufacturing,NA,NA,JESSAMINE,KY,KENTUCKY DISTRICT OFFICE,02,CORPORATION,NA,CANCLD,NA,NA,0,15,964757.510448074,TRUE,Microelectronics
20230930,504,"Acronics Systems, Inc.",2102 Commerce Drive.,San Jose,CA,95131,Mortgage Capital Development C,1611 Telegraph Ave,Oakland,CA,94612,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,2437500,1995000,2015-11-03,2016,03/16/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE,17,CORPORATION,NA,EXEMPT,NA,NA,0,10,2373232.1003007493,TRUE,Computing
20230930,504,Carlton Industries Corp.,33-53 Rossotto Drive.,Hamden,CT,06514,Community Investment Corporati,2315 Whitney Avenue,Hamden,CT,06518,KEYBANK NATIONAL ASSOCIATION,CLEVELAND,OH,859500,665000,2015-11-10,2016,02/15/2017,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334419,Other Electronic Component Manufacturing,NA,NA,NEW HAVEN,CT,CONNECTICUT DISTRICT OFFICE,03,CORPORATION,NA,EXEMPT,NA,NA,0,2,791077.3667669165,TRUE,Microelectronics
20230930,504,"Micrometal Technologies, Inc.",5 New Pasture Road.,Newburyport,MA,01950,Granite State Economic Develop,One Cate Street,Portsmouth,NH,03802,SALEM FIVE CENTS SAVINGS BANK,SALEM,MA,489000,398000,2015-11-12,2016,03/16/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334419,Other Electronic Component Manufacturing,NA,NA,ESSEX,MA,MASSACHUSETTS DISTRICT OFFICE,06,CORPORATION,NA,PIF,02/29/2020,NA,0,4,473456.8300349364,TRUE,Microelectronics
20230930,504,"EWORKPLACE SOLUTIONS, INC.",9861 Irvine Center Drive.,Irvine,CA,92618,Pacific West Certified Develop,25431 Cabot Road,Laguna Hills,CA,92653,BMO BANK NATIONAL ASSOCIATION,CHICAGO,IL,2385760,940000,2015-11-12,2016,01/13/2016,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,45,CORPORATION,NA,EXEMPT,NA,NA,0,10,1118214.6237006036,TRUE,Computing
20230930,504,"Lanpro, Inc",2323 E Street.,Bakersfield,CA,93301,Mid State Development Corporat,1631 17th Street,Bakersfield,CA,93301,MISSION BANK,BAKERSFIELD,CA,198000,165000,2015-11-13,2016,03/16/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,KERN,CA,FRESNO DISTRICT OFFICE,23,INDIVIDUAL,NA,PIF,05/31/2020,NA,0,5,196282.35416021236,TRUE,Computing
20230930,504,"Avonix Imaging, LLC",6705 Wedgewood Court N.,Maple Grove,MN,55311,Minnesota Business Finance Cor,616 Roosevelt Road,St. Cloud,MN,56301,CITIZENS INDEPENDENT BANK,SAINT LOUIS PARK,MN,685500,566000,2015-11-17,2016,07/13/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,HENNEPIN,MN,MINNESOTA DISTRICT OFFICE,03,CORPORATION,NA,EXEMPT,NA,NA,0,10,673307.954270789,TRUE,High Technology
20230930,504,Mouse Pad Designs,162000 Commerce Way.,Cerritos,CA,90703,Mortgage Capital Development C,1611 Telegraph Ave,Oakland,CA,94612,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,5495500,2162000,2015-11-20,2016,01/11/2017,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturin,NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,38,CORPORATION,NA,PIF,02/29/2020,NA,0,50,2571893.6345113884,TRUE,Computing
20230930,504,AUSTIN MAC REPAIR LLC,909 W Anderson Lane and.,Austin,TX,78757,Capital Certified Development,4330 Gaines Ranch Loop,Austin,TX,78735,R BANK,ROUND ROCK,TX,1321762.5,1084000,2015-11-24,2016,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,TRAVIS,TX,SAN ANTONIO DISTRICT OFFICE,10,CORPORATION,NA,CANCLD,NA,NA,0,4,1289515.5873313344,TRUE,Computing
20230930,504,Fire Findings Investigation,2026 Plaza Drive.,Benton Harbor,MI,49022,Business Development Corporati,218 W. Washington Street,South Bend,IN,46601,1ST SOURCE BANK,SOUTH BEND,IN,252500,209000,2015-11-24,2016,03/16/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,BERRIEN,MI,MICHIGAN DISTRICT OFFICE,06,CORPORATION,NA,EXEMPT,NA,NA,0,8,248624.31526960232,TRUE,High Technology
20230930,504,GNJ Manufacturing Inc.,5811 W Hallandale Beach Boulev,West Park,FL,33023,Florida Business Development C,1715 North Westshore Blvd,Tampa,FL,33607,TRUIST BANK,CHARLOTTE,NC,363100,292000,2015-12-03,2016,02/17/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334210,Telephone Apparatus Manufacturing,NA,NA,BROWARD,FL,SOUTH FLORIDA DISTRICT OFFICE,20,CORPORATION,NA,EXEMPT,NA,NA,0,3,347360.28736231517,TRUE,Modern Telecom
20230930,504,Optical Zonu Corp.,7510 Hazeltine Avenue.,Van Nuys,CA,91405,Business Finance Capital,1055 W 7th Street,Los Angeles,CA,90017,"WELLS FARGO BANK, NATIONAL ASSOCIATION",SIOUX FALLS,SD,1493000,1224000,2015-12-09,2016,03/16/2016,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334417,Electronic Connector Manufacturing,NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,29,CORPORATION,NA,EXEMPT,NA,NA,0,5,1456058.1908612116,TRUE,Microelectronics
20230930,504,"First Electronics, Inc.",134 E Chilton Drive (APN:302-2,Chandler,AZ,85225,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,MERIDIAN BANK,MALVERN,PA,2171030,1777000,2015-12-10,2016,08/16/2017,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334412,Bare Printed Circuit Board Manufacturing,NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,05,CORPORATION,NA,EXEMPT,NA,NA,0,80,2113901.4748042263,TRUE,Microelectronics
20230930,504,Anchor Point,213 Santa Barbara St.,Santa Barbara,CA,93101,Coastal Business Finance,"930 South Broadway, Suite 101",Santa Maria,CA,93454,AMERICAN RIVIERA BANK,SANTA BARBARA,CA,1150000,943000,2015-12-18,2016,11/16/2016,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,SANTA BARBARA,CA,LOS ANGELES DISTRICT OFFICE,24,CORPORATION,NA,EXEMPT,NA,NA,0,15,1121783.3937762438,TRUE,Computing
20230930,504,Amberjack Renewable Energy Inv,169 Ramapo Valley Road.,Oakland,NJ,07436,Empire State Certified Develop,50 Beaver Street,Albany,NY,12207,CONNECTONE BANK,ENGLEWOOD CLIFFS,NJ,1862930,1526000,2015-12-18,2016,05/17/2017,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,221114,Solar Electric Power Generation,NA,NA,BERGEN,NJ,NEW JERSEY DISTRICT OFFICE,05,CORPORATION,NA,EXEMPT,NA,NA,0,0,1815314.378475661,TRUE,Renewables
20230930,504,"PNH Technology, Inc.","3505 Cadillac Avenue, Unit L-1",Costa Mesa,CA,92626,Mortgage Capital Development C,1611 Telegraph Ave,Oakland,CA,94612,"U.S. BANK, NATIONAL ASSOCIATION",CINCINNATI,OH,882000,454000,2015-12-22,2016,07/13/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,46,CORPORATION,NA,PIF,05/31/2019,NA,0,40,540073.8714468873,TRUE,Computing
20230930,504,"Infinity Computer Solutions, L",1725 S. Kings Ave.,Brandon,FL,33511,Florida Business Development C,1715 North Westshore Blvd,Tampa,FL,33607,"SOUTHSTATE BANK, NATIONAL ASSOCIATION",WINTER HAVEN,FL,165000,137000,2015-12-28,2016,03/16/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,HILLSBOROUGH,FL,SOUTH FLORIDA DISTRICT OFFICE,15,CORPORATION,NA,PIF,02/28/2019,NA,0,3,162973.8334542369,TRUE,Computing
20230930,504,Hawaii Tech Support,948 Walakamilo Rd.,Honolulu,HI,96817,HEDCO Local Development Corpor,222 South Vineyard Street,Honolulu,HI,96813,CENTRAL PACIFIC BANK,HONOLULU,HI,397500,328000,2015-12-30,2016,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,HONOLULU,HI,HAWAII DISTRICT OFFICE,01,CORPORATION,NA,CANCLD,NA,NA,0,2,390185.52826999786,TRUE,Computing
20230930,504,Associated Semiconductor Suppo,2225 Inovation Blvd.,Hutto,TX,78634,Capital Certified Development,4330 Gaines Ranch Loop,Austin,TX,78735,CITIZENS NATIONAL BANK,CAMERON,TX,332300,276000,2016-01-11,2016,08/17/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334413,Semiconductor and Related Device Manufacturing,NA,NA,WILLIAMSON,TX,SAN ANTONIO DISTRICT OFFICE,17,CORPORATION,NA,EXEMPT,NA,NA,0,0,328326.8469589006,TRUE,Microelectronics
20230930,504,"Wexford Laboratories, Inc.",300 Centerville Rd #250,WARWICK,RI,02886,Bay Colony Development Corpora,230 Third Avenue,Waltham,MA,02451,"BANK OF AMERICA, NATIONAL ASSOCIATION",CHARLOTTE,NC,352800,364000,2016-01-12,2016,08/17/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541712,"Research and Development in the Physical, Engineering, and Life Scienc",NA,NA,KENT,RI,RHODE ISLAND DISTRICT OFFICE,02,CORPORATION,NA,EXEMPT,NA,NA,0,4,433010.76917768054,TRUE,High Technology
20230930,504,Heckler Design,1840 S. 7th Ave..,Phoenix,AZ,85007,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,"BANK OF AMERICA, NATIONAL ASSOCIATION",CHARLOTTE,NC,1786218,1463000,2016-01-13,2016,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,07,CORPORATION,NA,CANCLD,NA,NA,0,14,1740370.206887216,TRUE,Computing
20230930,504,"BLUE RIBBON TECHNOLOGIES, LLC","6030 Greenwood Plaza Blvd, Uni",Greenwood Village,CO,80111,B:Side Capital,3550 Brighton Blvd,Denver,CO,80216,"BBVA COMPASS BANCSHARES, INC.",HOUSTON,TX,357000,287000,2016-01-20,2016,06/15/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,ARAPAHOE,CO,COLORADO DISTRICT OFFICE,01,CORPORATION,NA,EXEMPT,NA,NA,0,8,341412.33723624813,TRUE,Computing
20230930,504,Anguleris Technologies LLC,70-74 S Grove Avenue.,Elgin,IL,60120,"SomerCor 504, Inc.",209 S. LaSalle Street,Chicago,IL,60604,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,314500,260000,2016-01-21,2016,04/13/2016,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,KANE,IL,ILLINOIS DISTRICT OFFICE,06,CORPORATION,NA,EXEMPT,NA,NA,0,10,309293.40655548614,TRUE,Computing
20230930,504,"Network Consulting Services, I",585 West 500 South.,Bountiful,UT,84010,Mountain West Small Business F,2595 East 3300 South,Salt Lake City,UT,84109,PRIME ALLIANCE BANK,WOODS CROSS,UT,1445800,1190000,2016-02-03,2016,06/15/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,DAVIS,UT,UTAH DISTRICT OFFICE,02,CORPORATION,NA,EXEMPT,NA,NA,0,7,1415612.1300039557,TRUE,Computing
20230930,504,TheeDesign Studio,"7901 Strickland Road, Ste 106,",Raleigh,NC,27615,Business Expansion Funding Cor,5970 Fairview Road,Charlotte,NC,28210,"BANK OF AMERICA, NATIONAL ASSOCIATION",CHARLOTTE,NC,500000,412000,2016-02-04,2016,03/16/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,WAKE,NC,NORTH CAROLINA DISTRICT OFFICE,02,CORPORATION,NA,PIF,02/29/2020,NA,0,10,490111.09038792417,TRUE,Computing
20230930,504,Giardina & Associates Professi,514 Commerce Ave Suite E.,Palmdale,CA,93551,So Cal CDC,15455 San Fernando Mission Bou,Mission Hills,CA,91345,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,225000,187000,2016-02-05,2016,05/11/2016,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,25,CORPORATION,NA,PIF,02/28/2018,NA,0,3,222453.33471490734,TRUE,Computing
20230930,504,Seccuro Group,"543 E 2nd Ave., Unit 1F and 4F",Durango,CO,81301,B:Side Capital,3550 Brighton Blvd,Denver,CO,80216,GLACIER BANK,KALISPELL,MT,209500,175000,2016-02-08,2016,05/11/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,LA PLATA,CO,COLORADO DISTRICT OFFICE,03,CORPORATION,NA,EXEMPT,NA,NA,0,2,208178.25441234643,TRUE,Computing
20230930,504,Daily Instruments Corporation,+/- 6.927 acres on.,Stafford,TX,77477,North Texas Certified Developm,1255 West 15th Street,Plano,TX,75075,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,9450000,5500000,2016-02-08,2016,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334513,"Instruments and Related Products Manufacturing for Measuring, Displayi",NA,NA,FORT BEND,TX,HOUSTON DISTRICT OFFICE,09,CORPORATION,NA,CANCLD,NA,NA,0,84,6542745.138673745,TRUE,High Technology
20230930,504,"Boyce Technologies, Inc.",47-22 Pearson Place.,Long Island City,NY,11101,Empire State Certified Develop,50 Beaver Street,Albany,NY,12207,DIME COMMUNITY BANK,BRIDGEHAMPTON,NY,11269000,5500000,2016-02-09,2016,05/11/2016,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334290,Other Communications Equipment Manufacturing,NA,NA,QUEENS,NY,NEW YORK DISTRICT OFFICE,12,CORPORATION,NA,PIF,03/31/2022,NA,0,45,6542745.138673745,TRUE,Modern Telecom
