fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2013,KELLOGG BROWN & ROOT,415762108.08000004,4376,494
2013,KELLY AVIATION CENTER [Joint Venture Lockheed Martin/Rolls Royce],226411879.98000002,5950,149
2013,KELLY SERVICES,570886.8,1702,3
2013,KEYSTONE PEER REVIEW ORGANIZATION,3033132.59,1102,62
2013,KFORCE,15792016.21,13797,83
2013,KFRI,25e3,2,1
2013,KIEWET,0,2,1
2013,KIEWIT,158133800.64,707,160
2013,Kiewit & Traylor Bros,12353257.11,2017,37
2013,KILOHANA,195315,1101,2
2013,KIMBALL,2686692.6,5161,165
2013,KIPPER TOOL COMPANY,58966824.89,9732,272
2013,KIRBYORAT,58554.52,3404,6
2013,KLA TENCOR,76608.12,1702,3
2013,KLEINFELDER,38702,1101,2
2013,KNIGHT PROTECTIVE SERVICES,0,2,1
2013,KNOLL,16650330.229999999,14423,319
2013,KNOWLEDGE SHARING SYSTEMS,57456,1101,2
2013,KOC HOLDING,41365.7,1702,14
2013,KOMATSU,64787.46,1105,4
2013,KONE HOLDINGS,1732666.44,6799,148
2013,KONGSBERG GRUPPEN,115269533.88000001,4534,252
2013,KONIAG DEVELOPMENT,147462.8,4264,11
2013,KONTRON AG,5566872.95,4526,31
2013,KOR ELECTRONICS,8635272.87,5497,40
2013,KOREA ELECTRIC POWER,45838442.02,3162,93
2013,KPMG,142858557.46,7601,102
2013,KRATOS DEFENSE & SECURITY,-34050.96,2,1
2013,KRIMA CONSTRUCTION,1986557.89,3161,8
2013,KUWAIT PETROLEUM,557808234.75,1702,6
2013,KWAJALEIN RANGE SERVICES [Joint Venture - Bechtel/Lockheed/Chugach],151340678.03,1934,35
2013,L3 COMMUNICATIONS,5436866814,20699,8893
2013,LABEL MASTER,48132.2,4,2
2013,LAKESHORE TOLTEST,39882524.940000005,7288,186
2013,LANDSTAR CARRIER GROUP,47800.06,2,1
2013,LANE INDUSTRIES,1709859.22,5985,74
2013,LAPI,2318584.96,282,14
2013,LAWRENCE LIVERMORE NATIONAL SECURITY,-69000.12,2,1
2013,LB & B ASSOCIATES,36990914.89,9900,160
2013,LB FOSTER COMPANY,195164.29,2743,6
2013,LEADING TECHNOLOGY COMPOSITES,5886471,9337,22
2013,LEARNING TREE INTERNATIONAL,150514,3405,7
2013,LECHMOTOREN GMBH,4529685.57,3926,104
2013,LECROY,517245.14,2343,15
2013,LEGEND TECHNIC,27500,2,1
2013,LEXMARK INTERNATIONAL,6016570.26,7356,243
2013,LFC HOLDINGS,491834.49,3841,107
2013,LHI,193605499.93,4275,116
2013,LIEBERT,58143.43,3236,6
2013,LIFE CYCLE ENGINEERING,50780832.48,603,150
2013,LINEAR INDUSTRIES,159296,1105,4
2013,LIONEL HENDERSON &,8814352.96,2973,7
2013,LISTING DOUGLAS J,0,3,2
2013,LITTON [NORTHROP GRUMMAN],71659908.7,9049,210
2013,LJB,1029068.89,141,17
2013,LM&O,99008726.51,1851,37
2013,LOCKHEED MARTIN,37075749803.33,29088,18619
2013,LOGIS TECH,20040602.55,4235,43
2013,LOGISTICS MANAGEMENT INSTITUTE,69352836.68,7828,259
2013,LONG FENCE COMPANY,57150,2,1
2013,LONGBOW [LOCKHEED MARTIN/NORTHROP GRUMMAN],213426751.95,1105,102
2013,LORAL SPACE,203488.59,1101,2
2013,LOYAL SOURCE GOVERNMENT SERVICES,42569846.300000004,5064,337
2013,LSI,16415.11,2,1
2013,LUCENT TECHNOLOGIES,-35556.52,3405,7
2013,LUKE & ASSOCIATES,5462308.76,2089,290
2013,LYKES LINES,177110184.22,3120,61
2013,LYNDEN,25548011.21,1016,28
2013,M.C. DEAN,62553754.13999999,8850,421
2013,MA MORTENSON COMPANY,137034596.42000002,2534,114
2013,MACAULAY BROWN,126676110.22,10103,554
2013,MACRO INTERNATIONAL,1672055.88,5,12
2013,MACTEC,13945312.63,3981,84
2013,MAGELLAN AEROSPACE,1051804.26,4032,70
2013,MAGELLAN HEALTH SERVICE,2612312.99,1101,2
2013,MAIN ELECTRIC,4900,1101,2
2013,MANAGEMENT CONCEPTS,3646712.81,10638,40
2013,"MANAGEMENT CONSULTING, INC.",38693698.57,8997,562
2013,MANHATTAN TORCON A JOINT VENTURE,6941852,2248,43
2013,Mansfield Oil,104993685.83999999,2888,104
2013,MANSON CONSTRUCTION,145904057.76000002,3333,97
2013,MANTECH INTL A,1158363244.36,22014,1435
2013,MAPCO INC,1278576.33,1170,23
2013,MARITIME HELICOPTER SUPPORT [Lockheed Martin/Sikorsky Joint Venture],490846583.05,942,30
2013,MARRIOTT,2532094.41,8636,183
2013,MARSH & MCLENNAN COMPANIES,24195,2,1
2013,MARTEK POWER,-9015,2803,5
2013,MARTIN'S POINT HEALTH CARE,288241521.1,942,18
2013,MASON & HANGER,6470853.529999999,5034,113
2013,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,808021019.39,10727,156
2013,MATHEMATICA,38472.1,2,1
2013,MAXIMUS,-14037.130000000001,1103,3
2013,MBB OF AMERICA,39923730.7,4049,86
2013,MCC DEVELOPMEN,14404402.26,2885,68
2013,MCCARTHY BUSH,611995,2135,4
2013,MCDERMOTT INTERNATIONAL,59328.62,3844,8
2013,MCI/WORLDCOM [VERIZON],104695.89,1103,3
2013,MCKESSON,731531600.16,8014,5998
2013,MCLANE ADVANCED TECHNOLOGIES,287879.43,3163,12
2013,MCMUA,9e4,1702,3
2013,MCMUNN ASSOCIATES,350088,2,1
2013,MCR FEDERAL,15392454.07,10257,153
2013,MDA,16798061.2,2046,30
2013,MEDICINE,5456983.2299999995,7407,46
2013,Medimmune,160750,848,17
2013,MEGGITT CORP USA,91063606.86,9310,881
2013,MEI TECHNOLOGIES,7870887.57,5000,34
2013,MERCK,581630.81,4016,34
2013,MERCURY AIR GROUP,23172112.369999997,3474,105
2013,MERLIN PETROLEUM COMPANY,39813689.55,741,31
2013,METALCRAFT MARINE,1955242,2472,7
2013,"METALMARK CAPITAL, LLC [HUNTER DEFENSE TECHNOLOGIES]",4853318.05,542,15
2013,METHODE ELECTRONICS,2320,1101,2
2013,METLIFE,329923624.39,2444,49
2013,METRO MACHINE [General Dynamics],100297875.31,1811,321
2013,MICHAEL BAKER,25893643.48,6402,218
2013,MICHEAL BAKER,3717112.27,942,19
2013,MICRO NETWORKS,47891.91,2,1
2013,MICROCOSM,-0.3,2,1
2013,MICRON,33527.38000000001,3718,21
2013,MICRONETICS,736555,141,11
2013,MICROS SYSTEMS,143215.88,4256,21
2013,MICROSAT SYSTEMS,-179457.8,3404,6
2013,MICROSEMI,107239.8,3167,11
2013,MICROSOFT,124555166.11,20690,197
2013,MICROTECHNOLOGIES,42340802.94,13925,466
2013,MID ATLANTIC DOOR GROUP,26175,1103,3
2013,MIDCO CONSTRUC,124645.24,3,10
2013,MIDWEST RESEARCH INSTITUTE,13773733.81,3497,39
2013,MILCOM,110391486.95,7094,479
2013,MILITARY PERSONNEL SERVICES CORPORATION,84316339.08,1404,251
2013,MILITARY PRODUCE GROUP,202484163.1,1331,67
2013,MILLINGTON TELEPHONE,390416.3,2276,8
2013,MINE SAFETY APPLIANCES COMPANY,2223600.81,6244,82
2013,MISSION ESSENTIAL PERSONNEL,564711177.08,3245,96
2013,MITA INDUSTRIA,399678.99,8233,20
2013,MITSUBISHI (EXCLUDING MHI),1712845.16,850,21
2013,MITSUBISHI HEAVY INDUSTRIES,1532172.51,10159,38
2013,MOBIL OIL,22138825.69,2,2
2013,MOFFATT & NICHOL ENGINEERS,9875607.059999999,2867,56
2013,MOHAWK INDUSTRIES,-99.04,4,2
2013,MOOG CLASS A,140515323.54999998,8192,853
2013,MORAN TOWING,14401514.85,2525,54
2013,MORGAN MEMORIA,2572058.26,5904,14
2013,MORRISON KNUDSEN,274413.79,2973,10
2013,MOTOR OILCORINTH REFINERIES SA,595966007.76,3161,17
2013,MOTOROLA,64843287.79,10130,366
2013,Motorola Joint Venture [AIEE],-15846,2,1
2013,MSE,162e3,1101,3
2013,MTA,13327497.55,3118,43
2013,MTS3,5545329.4399999995,2358,75
2013,MUSCOGEE NATION BUSINESS ENTER,11704298.879999999,3395,34
2013,MVM,-219e3,1702,3
2013,MWH GLOBAL,8890240.78,8319,101
2013,MYRIAD GENETICS,1159466.75,4041,40
2013,MYTHICS,72305818.53,20567,252
2013,NAME EDGE TECHNOLOGIES,513923.79,3240,8
2013,NAMMO,13904409.8,7541,118
2013,NAN INC,82926154.85,5577,58
2013,NANA DEVELOPMENT,57507654.82,15312,373
2013,NANA REGIONAL,14226117.65,8622,73
2013,NASATKA BARRIER,272601.6,5541,11
2013,NATIONAL ACADEMY OF PUBLIC,-6319.86,2,1
2013,NATIONAL ACADEMY OF SCIENCES,19641944.19,11995,141
2013,NATIONAL AIR CARGO,37847503.81,340,123
2013,NATIONAL CONTRACT MGMT ASSOC,21175,1103,3
2013,NATIONAL FUEL,914505674.66,1307,47
2013,NATIONAL INDUSTRIES FOR THE BLIND,95356027.30999999,9042,439
2013,NATIONAL SERVICE INDUSTRIES,5398.78,543,15
2013,NAVIGANT INTERNATIONAL,214066.66,4607,9
2013,Navistar International,225722633.13,7163,584
2013,NAVMAR APPLIED SCIENCES,153935861.28,206,123
2013,NCI INFORMATION SYSTEMS,196811830.64,6906,490
2013,NCR,109748.98999999999,6,4
2013,NCS PEARSON,1611322.52,8315,27
2013,NDI ENGINEERING COMPANY,18450109.69,1567,141
2013,NEEL SCHAFFER,-17359,1702,3
2013,NEL,11e3,2,1
2013,NESTLE,25129.37,2474,6
2013,NETFIRES,-213122.89,2472,5
2013,NETIQ,5100868.66,6640,13
2013,NETWORK APPLIANCE,680020.6,4,2
2013,NETWORK EQUIPMENT TECHNOLOGIES,6470655.83,8257,70
2013,NETWORK IMAGINING,45493291.47,2685,138
2013,NETWORK INNOVATIONS,13066471.18,2822,68
2013,NEW ENGLAND EL,1375403,1101,2
2013,NEXANT,2334.5,1101,2
2013,NEXTIRA FEDERAL,54676175.28,4148,181
2013,NI INDUSTRIES,1522616.44,2576,55
2013,NIAGARA MOHAWK POWER,0,3,2
2013,NIBS,7825666.08,5223,102
2013,NIKA TECHNOLOGI,16862514.080000002,5606,74
2013,NIPPI KOSAN,17723343.46,6142,326
2013,NIPPON OIL,0,3517,1
2013,NIPPON SANSO,4025484.6100000003,11942,682
2013,NISHIMATSU CONSTRUCTION,32738262.42,1491,29
2013,NMC GROUP,1495609.76,1649,37
2013,NOBLIS,4732382.42,10236,61
2013,NONPUBLIC EDUC,7151103.5,1655,31
2013,NORAM ENERGY,1859350.95,741,19
2013,NORDIC CAMP SUPPLY APS,70416882.48,2135,11
2013,NORTHROP GRUMMAN,9872524171.04,25343,12928
2013,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS,291521212.69,10989,749
2013,NORTHWESTERN,-2283.26,1101,2
2013,NOVA SCIENTIFIC,4886100,541,15
2013,NOVARTIS DIAGNOSTICS,664082.88,4405,29
2013,NSTAR,3583759.97,4863,11
2013,NTS TECHNICAL SYSTEMS,2169882.25,7279,56
2013,OAK RIDGE ASSOCIATED UNIVERSITIES,2518770.1799999997,3793,45
2013,OBERON ASSOCIATES,92260041.03,4637,121
2013,OCEAN SHIPHOLDINGS,205218760.66,2444,49
2013,OCEANEERING INTERNATIONAL,56106891.25,5188,278
2013,OCEUSAHOLDING,27764.16,2135,4
2013,OCTAGON SERVICES,85438.76,2135,4
2013,OERLIKON SPACE AG,82570.85,2,1
2013,OFFSHORE,70888.5,2472,7
2013,OFS/STYLINE IND,506289.85,2620,30
2013,OGE ENERGY,1531307.15,2135,4
2013,OHIO STATE UNI,3815570.65,4820,62
2013,OI ANALYTICAL CMS FIELD PROD,1306120.23,3490,25
2013,OKLAHOMA GAS & ELECTRIC,233853.7,1702,3
2013,OKLAND CONSTRUCTION,-13114666.73,141,11
2013,OLIN,64561775.17,5962,71
2013,OMI,271090.06,2135,4
2013,OMNI HOTELS MANAGEMENT,80061.74,2743,6
2013,OMNICOM,-47833.82,2,1
2013,OMV MEDICAL,6684861.67,5094,253
2013,ONYX NORTH AMERICA,1392234.78,2743,6
2013,OPEN TEXT,4906106.75,10501,75
2013,OPTICAL CABLE,156950.75,2474,6
2013,OPTICS 1,7513529.36,4917,21
2013,ORACLE,111552277.62,15112,168
2013,ORBITAL SCIENCES,189063692.35,8882,225
2013,OREGON FREEZE DRY,659721.58,1101,4
2013,OREGON IRON WORKS,3648725,3363,23
2013,OSHKOSH,1705230421.89,8602,1987
2013,OSI,2372371.89,5068,46
2013,OSSI SAFENET SECURITY SERVICES,64828.98,1708,6
2013,OST ENTERPRISES,0,3517,1
2013,OUTDOOR VENTURE,3564129.78,6134,15
2013,OVID TECHNOLOGIES,1528604.25,6047,13
2013,OWENS & MINOR,87974066.32,4367,8534
2013,OWL COMPANY,10231350.19,2136,49
2013,OYO USA,24e4,2743,6
2013,P & L POWER SERVICES,11086,4,2
2013,P3I,519409.81000000006,5708,16
2013,PACIFIC GAS & ELECTRIC COMPANY,268494.08,284,17
2013,PACIFIC INSTRUMENTS,581698.88,4675,10
2013,PACIFIC MARINE,13801350,849,18
2013,PACIFIC MEDICAL CENTERS,131851244,541,14
2013,PACIFIC MICROWAVE RESEARCH,-63870,2,1
2013,PACIFIC TELECOM,935346.08,3042,8
2013,PAL TECH,0,1,1
2013,PAR TECHNOLOGY,65482694.41,7794,186
2013,PARAGON DYNAMICS,878e3,3392,21
2013,PARKER HANNIFIN,107158590.84,9437,2057
2013,PARSONS,109077881.62,10904,440
2013,PARSONS BRINCKERHOFF [BALFOUR BEATTY],684806.24,1104,28
2013,PATRIOT HOLDING,45913706.96,2385,47
2013,PATRIOT TEAM,595535524.81,2784,619
2013,PCCP CONSTRUCTORS JV,-14297564.44,1702,3
2013,PCITEC,1379271.73,6841,48
2013,PE SYSTEMS,1389999.69,1702,4
2013,PEARSON ENGINEERING,2996738.63,5719,25
2013,PECKHAM,54876767.95,6534,90
2013,PELCO ENTERPRI,498928.07,1016,21
2013,PEMCO AVIATION GROUP,-718010.98,2202,4
2013,PENNSYLVANIA STATE UNIVERSITY,150831838.51999998,11309,580
2013,PENSKE TRUCK L,80009.73,8192,21
2013,PEOPLESOFT,6895405.09,1101,2
2013,PEPCO,1199390.11,1105,5
2013,"PERCEPTEK, INC , EAGLE GROUP INTERNATIONAL, LLC, ACULIGHT CORP , RLM HOLDINGS PTY LTD [50%], NANTERO, INC [FEDERAL GOVERNMENT BUSINESS]",-7214.19,2,1
2013,PERKIN ELMER,4121508.81,6638,216
2013,PERSONNEL DECISIONS INTL,1098953.23,1016,19
2013,PETROLEUM TRADERS,109223129.92999999,5658,96
2013,PETROMAX,89653803.12,1702,7
2013,PFIZER,869764.23,2269,25
2013,PHILIPS,10334635.030000001,4780,205
2013,PHILLIPS AND JORDAN,988128.42,1016,22
2013,PHOTONICS MANAGEMENT,107029.25,3839,8
2013,PHOTRONIX,322722.24,1101,2
2013,PHYSICAL OPTIC,1009518.95,1706,5
2013,PHYSICAL SCIENCES,831127,3358,9
2013,PITNEY BOWES,3554540.91,10082,332
2013,PLACID REFINING,43326.4,1702,7
2013,PLANET PACIFIC,0,2,1
2013,PLANNING SYSTEMS,1635617.83,2010,48
2013,PLATINUM EQUITY HOLDINGS,9935,1702,3
2013,PM & AM RESEARCH,694876.27,3573,8
2013,PMC SOLUTIONS,-13465,2,1
2013,POINT BLANK ENTERPRISES,88686.03,2,2
2013,POND SECURITY SERVICE GMBH,106714795.91,2243,19
2013,POST BUCKLEY SCHUH & JERNIGA,13662328.92,3190,90
2013,PPD,5248906.24,2776,64
2013,PRAGMATICS,69962195.81,4224,95
2013,PRAXAIR,7423104.68,12866,663
2013,PRAXIS INTERNATIONAL,23836708.630000003,5523,81
2013,PRECISION STANDARD,535491,1102,21
2013,PREFERRED SYSTEMS SOLUTIONS,7059661.16,4047,20
2013,PREMIER PROFESSIONAL SYSTEMS I,3479798.49,2271,29
2013,PRESIDIO TRUST,7246315.4399999995,11198,60
2013,PRI,23830346.99,4639,30
2013,PRICEWATERHOUSECOOPERS,44096678.31,14085,56
2013,PRIDE INDUSTRIES,161655756.11,11867,313
2013,PRINCETON UNIVERSITY,188238,1703,4
2013,PROCTER & GAMBLE,340728.82,2743,8
2013,PROFESSIONAL RESOURCE GROUP I,-61676,2,1
2013,PROGENY SYSTEMS,66305732.64,8554,228
2013,PROGRESS SOFTWARE,8849.92,1101,2
2013,PROLOGIC,1933402.67,3811,23
2013,PROPPER INTERNATIONAL,40413171.36,2367,74
2013,PROQUEST COMPAN,1659367.57,4287,61
2013,PRUDENTIAL,126256.17,4461,12
2013,PSI INDUSTRIES,391301.66000000003,3165,10
2013,QATAR FUEL,5086721.64,1702,6
2013,QINETIQ GROUP,203184698.54,11762,767
2013,QIOPTIQ,6843685.9,4074,11
2013,QPI,28368.5,2135,5
2013,QTC MANAGEMENT,0,1,1
2013,QUALCOMM,948912.18,6399,15
2013,QUANTA SERVICES,23208,1101,2
2013,QUANTA SYSTEMS,-11895.41,1101,2
2013,QUANTUM 3D,2259041,2137,5
2013,QUANTUM RESEARCH INTERNATIONAL,17338024.57,6761,103
2013,QUEST DIAGNOSTICS,40057261.65,5407,807
2013,QUINTILES TRANSNATIONAL,13571,2,1
2013,QWEST,106349677.3,7579,1436
2013,RADIANCE TECHNOLOGIES,35017689.04,6621,192
2013,RADIANTBLUE TECHNOLOGIES,757621,1103,3
2013,RAND,131716051.23,3909,58
2013,RANGER LAND SYSTEMS,252957.61,3844,11
2013,RAYMOND HANDLI,51588.83,5275,10
2013,RAYTHEON,12706031294.82,21726,10400
2013,RB PAMPLIN,-1213108.44,141,11
2013,READYONE INDUSTRIES,30877073.200000003,5389,55
2013,RED RIVER,187431871.66,14206,614
2013,RED STAR ENTERPRISES,-9182501.1,2973,16
2013,REDSTONE DEFENSE SYSTEMS,291465383.26,2407,484
2013,Reed Elsevier,3877693.16,19158,129
2013,REFINERY ASSOCIATES OF TEXAS,1340110462.3,3358,39
2013,RELATIVITY CAPITAL,8365,4,2
2013,REMINGTON ARMS COMPANY,4820230.83,7591,51
2013,REPUBLIC SERVICES,1623605.98,8398,84
2013,RESEARCH ANALYSIS,-151725.58,3264,95
2013,RESEARCH TRIANGLE INSTITUTE,6860845.43,8514,63
2013,RESOURCE MANAGEMENT CONCEPTS,5324686.28,2171,43
2013,RESUN LEASING,762687.98,4450,46
2013,RF Microsystems,-24317.46,2,1
2013,RGB GROUP,2187048.5,2314,56
2013,RGTS,243080165.18,3,12
2013,RHEINMETALL AG,11840,4945,11
2013,RHODE ISLAND STATE GOVERNMENT,2846250.88,6817,40
2013,RICOH,31284198.05,14449,799
2013,RIO MAR ASSOCIATES LPSE,0,1,1
2013,RLM SERVICES,-7005894.64,3946,67
2013,RMA Group,15244863.319999998,2889,57
2013,RNL FACILITIES,1775556.46,1594,30
2013,ROAD AND ROOF CONSTRUCTION COMPANY,9861336.99,3,10
2013,ROBERTS OXYGEN,128365.82,1722,107
2013,ROBERTSON AND,3051122.69,779,127
2013,ROBERTSON FUEL SYSTEMS,65984890.34,9554,269
2013,ROCKWELL AUTOMATION,7615053.7,9143,90
2013,ROCKWELL COLLINS,776283000.03,15000,2014
2013,ROE ENTERPRISES,8248692.47,1433,26
2013,ROLLS ROYCE,765941085.45,12292,1722
2013,RONCO,286090.81999999995,4077,19
2013,RONCO CONSULTING,-343460.7,3,10
2013,ROPER,157478.96000000002,2803,5
2013,ROSOBORONEXPORT FGUP,553980998.21,2472,5
2013,ROSSER INTERNATIONAL,15526.39,2,1
2013,ROY ANDERSON HOLDING,22405336.76,2876,24
2013,ROYAL DUTCH SHELL,433545821.85,541,24
2013,RQ CONSTRUCTION,47115233.6,2299,52
2013,RS INFORMATION SYSTEMS,20718014.759999998,1106,20
2013,RS MEANS COMPANY,1918822.25,4957,35
2013,RUAG,1810751.89,4677,12
2013,RUTTEN,61772.38,2135,5
2013,S-OIL,578105145.24,2,7
2013,S&K TECHNOLOGIES,17931309.07,6285,82
2013,SAALEX SOLUTIONS,24362917.49,3104,63
2013,SABRE SYSTEMS,14176816.15,6029,94
2013,SABRELINER,20778103.65,6435,40
2013,SAFARICOM,62952,2,1
2013,SAFARILAND,1626472.8,414,20
2013,SAFE BOATS INTERNATIONAL,14463849.600000001,2271,24
2013,SAFETY KLEEN,6387215.140000001,10819,695
2013,SAGE TECHNOLOGIES,1361782.93,2749,9
2013,SAIC,4250516659.16,25026,27891
2013,SAINT GOBAIN,1112547.84,7434,19
2013,SAINT VINCENTS CATHOLIC MEDICAL CENTERS OF NEW YORK,97630958,541,14
2013,SALESFORCE COM,0,2135,4
2013,SALLYPORT GLOBAL HOLDINGS,-4149360.28,2135,4
2013,SALTCHUK RESOURCES,6234730.02,5,12
2013,SAMSUNG,1264513.35,4863,11
2013,SANOFI,13232716.790000001,5131,108
2013,SATURN FASTENERS,8410,2,1
2013,Sauer Holdings Inc,47491687.36,5815,245
2013,SBC,263251.05,1435,27
2013,SC COMPANIES,12552410.36,6926,44
2013,SCANA,147175.16999999998,5145,23
2013,SCHAFER,28470976.580000002,6228,165
2013,SCHEMMER ASS,118105.09,2135,5
2013,SCHINDLER ENTERPRISES,515626.57,8,21
2013,SCHOTT NORTH AMERICA,224992.26,1101,2
2013,SCI SYSTEMS,2367472.3,5801,144
2013,SCIENCE & ENGINEERING SERVICES,266079502.96,7760,271
2013,SCIENTIFIC RESEARCH,276192491.56,7971,1008
2013,SCOTT CONSTRUCTION,646753.41,5108,15
2013,SCRA,251319.92,4486,23
2013,SCRIPTPRO,5357716.47,6748,102
2013,SCWARTZ ELECTRO OPTICS,1222683.2699999998,5451,15
2013,SCYTALE,0,1,1
2013,SDS INTERNATION,1244440.6,3386,21
2013,SEA LION,26254.81,2822,2
2013,SEALIFT HOLDINGS,71227603.15,2720,68
2013,SECURITAS AB,9393522.46,7965,21
2013,"Seek Engineering and Construction (SEACON), Inc",68760.5,1101,2
2013,SEMCOR,-6e4,2,1
2013,SEMPRA ENERGY,8160249.75,2251,41
2013,SENSOR SYSTEMS,1316718.46,3401,100
2013,SEONG BO CONSTRUCTION IND,5956489.67,3204,85
2013,SERCO GROUP PLC,324404036.99,10496,1377
2013,SERENA HOTELS,-368,2,1
2013,SERGENT MECHAN,59987,1101,2
2013,SERVICE MASTER,-9525.05,2,1
2013,SES GLOBAL,56478367.9,1673,145
2013,SEVENSON ENVIRONMENTAL SERVICE,35214080.44,1934,38
2013,SGL CARBON,3932029.4000000004,6134,17
2013,SHAKESPEARE,1014757.66,1853,37
2013,SHAMBAUGH & SON,43294,1702,3
2013,SHAW GROUP INC,262887762.01000002,4581,767
2013,SHOLDERS & SANFORD,2240276.91,1888,35
2013,SI INTERNATIONAL [SERCO GROUP PLC],184632,1101,2
2013,SIEMENS,95415280.33,9841,935
2013,SIERRA MONOLITHICS,629724,2135,4
2013,SIERRA NEVADA,1452733684.57,14683,775
2013,SIERRACIN,9080990.68,2822,41
2013,SIGNAL TECHNOL,6904574.55,2473,64
2013,SILICON GRAPHICS,1801086.49,6426,28
2013,SILLIKER BIOMERIEUX,19085.5,1101,2
2013,SILVER LAKE SUMERU,47752,3238,7
2013,SK ENERGY,173493761.64,2,5
2013,SK GROUP,32244740.11,1542,27
2013,SKANSKA USA,52208888,2416,48
2013,SKE INTERNATIONAL,13008326.04,2171,41
2013,SKIDMORE OWINGS & MERRILL,1436781,1103,6
2013,SKYLINE INDUSTRIES,1818977,5490,14
2013,SMC,71304.65000000001,1704,4
2013,SMITH & WESSON HOLDING,127362,2,1
2013,SMITHGROUP,1220014.52,5493,14
2013,SMITHS GROUP,30447838.56,12039,188
2013,SNOW PHIPPS GROUP,11596224.41,1747,35
2013,SOC,53672289.47,5520,106
2013,SODEXHO USA,3656291.59,3425,62
2013,SODEXO,268587375.15999997,10319,1103
2013,SOFTMART,13015485.040000001,6608,92
2013,SOLARS,24234748.919999998,4866,46
2013,SOLPAC,919668,2803,5
2013,SOLVERN INNOVATIONS,0,1,1
2013,SONETICOM,267460,3163,9
2013,SOPAKCO,66560410.65,1805,40
2013,SOURIS RIVER TELECOMMUNICATION,705192.5199999999,3680,19
2013,SOUTHERN CALIFORNIA EDISON,5507900,4456,23
2013,SOUTHERN COMPANY,173773.61,4270,8
2013,SOUTHERN ELEVATOR GROUP,6962.73,1103,4
2013,SOUTHERN RESEARCH TECHNOLOGIES,3754176.52,4009,25
2013,SOUTHWEST AIRLINES,16925346.2,1202,220
2013,SOUTHWEST CHARTER LINES,-28169.69,2135,4
2013,SOUTHWEST RESEARCH INSTITUTE,26914325.14,13222,220
2013,SOUTHWESTERN BELL,5094.4,2,1
2013,SOUTHWESTERN ELECTRIC,3109209.87,282,12
2013,SPACEX,239598798,3844,11
2013,SPARTA,152345800.83,8079,278
2013,SPATIAL INTEGRATED SYSTEMS,2581345.05,3678,40
2013,SPECPRO,577078.76,2975,8
2013,SPECTRUM CONTROL,108322.98000000001,2476,7
2013,SPECTRUM HEALTHCARE RESOURCES,56563577.23,3401,177
2013,"SPECTRUM MICROWAVE, INC [SPACE LEVEL POWER PRODUCTS]",267258.3,4262,10
2013,Spiral Technology,0,1,1
2013,SPIRENT COMMUNICATIONS,2682371.71,5731,41
2013,SPORTS OFFICIAL,29128.2,741,18
2013,SPRINT,38022248.1,21755,1208
2013,SRA INTERNATIONAL,250057482.43,25345,653
2013,SRC MANAGEMENT,145543743.26,11078,243
2013,SRI INTERNATIONAL,150978690.56,14203,323
2013,SRS TECHNOLOGIES,27874574.080000002,11239,106
2013,SSG,-3683905.6,2135,4
2013,ST ENGINEERING,10662834.55,2744,60
2013,STANDARD AERO,46941193.87,1130,33
2013,STANFORD UNIVERSITY,13366538.5,6689,40
2013,STAPLES,119114.52,3293,64
2013,STARFIRE INDUSTRIES MANAGEMENT,329442.45,2,1
2013,STARR [Joint Venture - Atkins/Greenhorne & Oâ€™Mara/Stantec/CDM],17400,2,1
2013,STATE OF MASSACHUSETTS,10853759.209999999,6380,41
2013,STATE UNIVERSITY OF NEW YORK,6535548.62,6034,27
2013,STC GROUP,18132553.32,793,169
2013,STEALTH NETWORK COMMUNICATIONS,0,3517,1
2013,STEELCASE,19497538,15819,401
2013,STERICYCLE,1327112.9100000001,5985,153
2013,STERISORAT,4773115.54,7841,153
2013,STERLING COMPUTERS,5096769.63,6890,182
2013,STERLING MEDICAL,16980949.69,3974,246
2013,STEVEN WINTERS,564117.91,1101,2
2013,STEWART & STEVENSON,575883.34,4579,60
2013,STEYR MOTORS,-250.62,2,1
2013,STG INTERNATIONAL,88940252.97,6077,206
2013,STINGER GHAFFARIAN TECHNOLOGIES,-1499616.99,2136,5
2013,STV,4358869.46,1544,31
2013,SUBSURFACE SOLUTIONS,19867.49,1702,3
2013,SUMARIA SYSTEMS,9941455.459999999,2914,126
2013,SUMITOMO HEAVY INDUSTRIES,61170533.44,7169,682
2013,SUN MICROSYSTEMS,0,2,1
2013,SUNDT COMPANIES,27725837.61,5831,68
2013,SUNPOWER,500,2,2
2013,SUNTORY INTERNATIONAL,19262.18,2202,4
2013,SUPPLYCORE,56511088.83,1835,3264
2013,SUPREME GROUP,2630425829.62,3117,24637
2013,SUTRON,427875.32,1309,28
2013,SVT ASSOCIATES,81926.6,4,2
2013,SWORD & SHIELD ENTERPRISE SECURITY,38950242.83,19049,181
2013,SYBASE,9435130.74,5531,30
2013,Symantec,87566.39,6,3
2013,SYNEXI,0,1,1
2013,SYNNEX,5583894.55,9504,122
2013,SYNTHES USA,-27028.92,1705,6
2013,SYSCO,68481712.63000001,5031,4754
2013,SYSTEM PLANNING,3957921.0700000003,6063,33
2013,SYSTEM TECHNOLOGIES,8714286.57,3121,21
