fiscal_year	fiscal_quarter_YTD	contractingofficeagencyid	ProductOrServiceCode	PlatformPortfolio	ProjectID	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	anycommercial	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	EntityID	parentid	IsEntityTraditional	SumOfobligatedAmount	SumOfNumberOfActions	NumberOfRecords
2020	NULL	5700	1810	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5 JV	X	USA	CO	USA	CO	USA	D	675013	UNITED LAUNCH ALLIANCE	1	0.0000	1	1
2020	NULL	5700	1810	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5 JV	X	USA	CO	USA	CO	USA	D	675013	UNITED LAUNCH ALLIANCE	1	0.0000	1	1
2020	NULL	5700	AC22	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	FFP	Medium <1B	X	USA	CA	USA	CA	USA	C	1606103	Virgin Orbit	0	300000.0000	5	5
2020	NULL	5700	AC22	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5 (Small Subsidiary)	X	USA	NM	USA	NM	USA	C	665531	NORTHROP GRUMMAN	1	7579857.0000	14	14
2020	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	10-24 Offers	N	Other CB	Large: Big 5	X	USA	UT	USA	UT	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2020	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	571740.0000	4	4
2020	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	MD	USA	MD	USA	C	665531	NORTHROP GRUMMAN	1	11990.0000	2	2
2020	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	AL	USA	AL	USA	C	683750	BOEING	1	3174434.0000	2	2
2020	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	4016635.0000	8	8
2020	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	0.0000	1	1
2020	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	UT	USA	UT	USA	C	665531	NORTHROP GRUMMAN	1	806888.5625	1	1
2020	NULL	5700	AC22	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2020	NULL	5700	AC22	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5	X	USA	NM	USA	NM	USA	C	683750	BOEING	1	11492924.3380	15	15
2020	NULL	5700	AC22	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	NULL	/ 	USA	UT	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	2
2020	NULL	5700	AC22	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	UT	USA	UT	USA	C	665531	NORTHROP GRUMMAN	1	2292185.8438	8	8
2020	NULL	5700	AC22	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	VA	USA	UT	USA	C	665531	NORTHROP GRUMMAN	1	-200000.0000	1	1
2020	NULL	5700	AC22	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5 (Small Subsidiary)	X	USA	MD	USA	NM	USA	C	665531	NORTHROP GRUMMAN	1	-290000.0000	2	2
2020	NULL	5700	AC22	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5 (Small Subsidiary)	X	USA	NM	USA	NM	USA	C	665531	NORTHROP GRUMMAN	1	8699797.7500	37	37
2020	NULL	5700	AC22	Space Systems	622	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	1286424.0000	1	1
2020	NULL	5700	AC23	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Incentive	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	69738434.4375	16	16
2020	NULL	5700	AC23	Space Systems	2249	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	31190060.0000	2	2
2020	NULL	5700	AC23	Space Systems	2249	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	29447172.0000	1	1
2020	NULL	5700	AC24	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	VA	USA	VA	USA	C	665531	NORTHROP GRUMMAN	1	29125887.0000	4	4
2020	NULL	5700	AC24	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	VA	USA	VA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	4	4
2020	NULL	5700	AC24	Space Systems	2187	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5	X	USA	UT	USA	UT	USA	C	665531	NORTHROP GRUMMAN	1	110000000.0000	2	2
2020	NULL	5700	AC25	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	Incentive	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	665531	NORTHROP GRUMMAN	1	549842.0000	3	3
2020	NULL	5700	AC25	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	Two Offers	N	FFP	Large: Big 5	X	NULL	/ 	USA	AZ	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	2
2020	NULL	5700	AC25	Space Systems	NULL	MULTIPLE AWARD IDC	No Competition (Follow on to competed action)	No competition	N	FFP	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	665531	NORTHROP GRUMMAN	1	3784744.0000	2	2
2020	NULL	5700	AC25	Space Systems	NULL	MULTIPLE AWARD IDC	No Competition (Follow on to competed action)	No competition	N	Incentive	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	665531	NORTHROP GRUMMAN	1	11915882.0000	7	7
2020	NULL	5700	AC25	Space Systems	NULL	MULTIPLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	665531	NORTHROP GRUMMAN	1	4321669.0000	6	6
2020	NULL	5700	AC25	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	Incentive	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	665531	NORTHROP GRUMMAN	1	-168293.9063	3	3
2020	NULL	5700	AC25	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	NULL	/ 	USA	UT	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	1
2020	NULL	5700	AC25	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	UT	USA	UT	USA	C	665531	NORTHROP GRUMMAN	1	4934215.0000	9	9
2020	NULL	5700	AC25	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	UT	USA	UT	USA	C	665531	NORTHROP GRUMMAN	1	196759.0000	3	3
2020	NULL	5700	AC25	Space Systems	1325	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	300959572.0000	7	7
2020	NULL	5700	AC25	Space Systems	1325	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	0.0000	1	1
2020	NULL	5700	AC25	Space Systems	1325	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	7131578.0000	3	3
2020	NULL	5700	AC25	Space Systems	1325	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	5250000.0000	1	1
2020	NULL	5700	AC26	Space Systems	NULL	DCA	No Competition (Other Exception)	No competition	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	3285020.7500	1	1
2020	NULL	5700	AC26	Space Systems	NULL	DCA	No Competition (Other Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	20069934.5234	7	7
2020	NULL	5700	AD92	Electronics, Comms, & Sensors	NULL	DCA	Limited Competition with multiple offers	100+ Offers	Y	FFP	Small	X	USA	CA	USA	CA	USA	C	1606104	ABL Space	0	2250000.0000	2	2
2020	NULL	5700	AD92	Electronics, Comms, & Sensors	NULL	PO	Limited Competition with multiple offers	100+ Offers	Y	FFP	Small	X	USA	CA	USA	CA	USA	C	1606104	ABL Space	0	50000.0000	1	1
2020	NULL	5700	AD95	Space Systems	622	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2020	NULL	5700	AR17	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	Y	FFP	Medium <1B	X	USA	WA	USA	WA	USA	C	1606070	BLUE ORIGIN	0	1478800.0000	2	2
2020	NULL	5700	AR24	Space Systems	NULL	DCA	No Competition (Other Exception)	No competition	N	Incentive	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	20661226.9900	7	7
2020	NULL	5700	AR24	Space Systems	NULL	DCA	No Competition (Other Exception)	No competition	N	UCA	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	70500000.0000	1	1
2020	NULL	5700	J018	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	0.0000	1	1
2020	NULL	5700	R425	Space Systems	1325	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5	A	USA	CO	USA	CO	USA	C	683750	BOEING	1	4933250.3700	3	3
2020	NULL	5700	R425	Space Systems	1325	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	-1237123.0000	4	4
2020	NULL	5700	R425	Space Systems	1325	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5	X	USA	CO	USA	CO	USA	C	683750	BOEING	1	4640681.6300	2	2
2020	NULL	5700	V126	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	FFP	Large	X	USA	CA	USA	CA	USA	C	671884	SPACEX	1	12512319.9297	14	14
2020	NULL	5700	V126	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	FFP	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	136692767.0000	7	7
2020	NULL	5700	V126	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	Y	FFP	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	665531	NORTHROP GRUMMAN	1	957010.0000	2	2
2020	NULL	5700	V126	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	Y	FFP	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	985887.7500	4	4
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	FFP	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	665531	NORTHROP GRUMMAN	1	9757325.0000	4	4
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	Y	FFP	Medium <1B	X	USA	CA	USA	CA	USA	C	1606101	Rocket Lab	0	50000.0000	1	1
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	Y	FFP	Medium <1B	X	USA	CA	USA	CA	USA	C	1606103	Virgin Orbit	0	35050000.0000	6	6
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	Y	FFP	Large	X	USA	CA	USA	CA	USA	C	671884	SPACEX	1	50000.0000	1	1
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	Y	FFP	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	665531	NORTHROP GRUMMAN	1	50000.0000	1	1
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	Y	FFP	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	50000.0000	2	2
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	Y	FFP	Medium <1B	X	NULL	/ 	USA	CA	NULL		1606101	Rocket Lab	0	0.0000	NULL	1
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	Y	FFP	Medium <1B	X	NULL	/ 	USA	CA	NULL		1606103	Virgin Orbit	0	0.0000	NULL	2
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	Y	FFP	Large	X	NULL	/ 	USA	CA	NULL		671884	SPACEX	1	0.0000	NULL	1
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	Y	FFP	Large: Big 5	X	NULL	/ 	USA	AZ	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	1
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	Y	FFP	Large: Big 5 JV	X	NULL	/ 	USA	CO	NULL		675013	UNITED LAUNCH ALLIANCE	1	0.0000	NULL	2
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	665531	NORTHROP GRUMMAN	1	5488322.0000	4	4
2020	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	No Competition (Other Exception)	No competition	Y	FFP	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	665531	NORTHROP GRUMMAN	1	14050000.0000	1	1
2020	NULL	5700	V126	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large	X	NULL	/ 	USA	CA	NULL		671884	SPACEX	1	0.0000	NULL	1
2020	NULL	5700	V126	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large	X	USA	CA	USA	CA	USA	C	671884	SPACEX	1	295961616.0000	3	3
2020	NULL	5700	V126	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	Y	FFP	Large: Big 5 JV	X	NULL	/ 	USA	CO	NULL		675013	UNITED LAUNCH ALLIANCE	1	0.0000	NULL	1
2020	NULL	5700	V126	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	Y	FFP	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	330324664.0000	5	5
2020	NULL	5700	V126	Space Systems	72	DCA	Full Competition (Multiple Offers)	Two Offers	N	FFP	Large	X	USA	CA	USA	CA	USA	C	671884	SPACEX	1	-23201250.0000	12	12
2020	NULL	5700	V126	Space Systems	72	DCA	Full Competition (Multiple Offers)	Two Offers	N	FFP	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	121580.0000	6	6
2020	NULL	5700	V126	Space Systems	72	DCA	Full Competition (Multiple Offers)	Two Offers	Y	FFP	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	4651521.0000	2	2
2020	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	43948820.0000	5	5
2020	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	-32870222.0000	2	2
2020	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	3604682.3125	10	10
2020	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	Y	FFP	Large	X	USA	CA	USA	CA	USA	C	671884	SPACEX	1	1775873.7188	4	4
2020	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	Y	FFP	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	531116362.0000	15	15
2020	NULL	8000	1555	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	3-4 Offers	N	FFP	Large: Big 5	X	USA	VA	USA	VA	USA	D	665531	NORTHROP GRUMMAN	1	8757705.0000	6	6
2020	NULL	8000	1555	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	3-4 Offers	N	UCA	Large: Big 5	X	USA	VA	USA	VA	USA	D	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2020	NULL	8000	1555	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	FFP	Large: Big 5	X	USA	VA	USA	VA	USA	D	665531	NORTHROP GRUMMAN	1	500.0000	1	1
2020	NULL	8000	1555	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	N	FFP	Large: Big 5	X	NULL	/ 	USA	CA	NULL		683750	BOEING	1	0.0000	NULL	1
2020	NULL	8000	1555	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	FFP	Large: Big 5	X	NULL	/ 	USA	VA	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	1
2020	NULL	8000	1675	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	D	665531	NORTHROP GRUMMAN	1	5258852.0000	4	4
2020	NULL	8000	1675	Space Systems	NULL	PO	No Competition (Other Exception)	No competition	Y	FFP	Small	X	USA	CA	USA	CA	USA	D	1606101	Rocket Lab	0	93500.0000	3	3
2020	NULL	8000	1810	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	10-24 Offers	N	Other CB	Large: Big 5	X	USA	VA	USA	VA	USA	D	665531	NORTHROP GRUMMAN	1	1261564.0000	3	3
2020	NULL	8000	1810	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	D	683750	BOEING	1	0.0000	1	1
2020	NULL	8000	1810	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	Two Offers	N	FFP	Large: Big 5	X	USA	AZ	USA	VA	USA	D	665531	NORTHROP GRUMMAN	1	0.0000	5	5
2020	NULL	8000	1810	Space Systems	NULL	MULTIPLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5	X	USA	VA	USA	VA	USA	D	665531	NORTHROP GRUMMAN	1	900000.0000	3	3
2020	NULL	8000	1820	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	FFP	Large: Big 5	X	NULL	/ 	USA	VA	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	2
2020	NULL	8000	1820	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	VA	USA	VA	USA	D	665531	NORTHROP GRUMMAN	1	-106581.0781	2	2
2020	NULL	8000	1820	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	AL	USA	AL	USA	D	683750	BOEING	1	32609000.0000	6	6
2020	NULL	8000	1820	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	D	665531	NORTHROP GRUMMAN	1	24998684.0000	22	22
2020	NULL	8000	1820	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5	X	USA	AL	USA	AL	USA	D	683750	BOEING	1	91556458.0000	5	5
2020	NULL	8000	1820	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	FFP	Large: Big 5	X	NULL	/ 	USA	CA	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	2
2020	NULL	8000	1820	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	FFP	Large: Big 5	X	NULL	/ 	USA	VA	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	2
2020	NULL	8000	AC22	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	FFP	Large: Big 5	X	USA	MD	USA	MD	USA	C	665531	NORTHROP GRUMMAN	1	2192999.0000	7	7
2020	NULL	8000	AC24	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	11509778.0000	7	7
2020	NULL	8000	AC24	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	NULL	Large: Big 5	X	NULL	/ 	USA	VA	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	1
2020	NULL	8000	AC24	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	NULL	/ 	USA	CA	NULL		665531	NORTHROP GRUMMAN	1	0.0000	NULL	1
2020	NULL	8000	AJ45	Other R&D and Knowledge Based	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	FFP	Medium <1B	X	USA	WA	USA	WA	USA	C	1606070	BLUE ORIGIN	0	151103.0000	4	4
2020	NULL	8000	AJ47	Other R&D and Knowledge Based	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large	X	NULL	/ 	USA	CA	NULL		671884	SPACEX	1	26573732.0000	NULL	15
2020	NULL	8000	AJ47	Other R&D and Knowledge Based	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large	X	USA	CA	USA	CA	USA	C	671884	SPACEX	1	20665816.0000	2	2
2020	NULL	8000	AJ47	Other R&D and Knowledge Based	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large	X	USA	FL	USA	CA	USA	C	671884	SPACEX	1	7500753.0000	1	1
2020	NULL	8000	AR11	Space Systems	NULL	BOA	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	10-24 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	-5.8300	1	1
2020	NULL	8000	AR11	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	AL	USA	AL	USA	C	683750	BOEING	1	772788776.0000	30	30
2020	NULL	8000	AR11	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA	C	683750	BOEING	1	18800.7305	2	2
2020	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	3	3
2020	NULL	8000	AR11	Space Systems	NULL	DCA	Limited Competition with multiple offers	10-24 Offers	N	Other CB	Large: Big 5	X	USA	OH	USA	OH	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	4	4
2020	NULL	8000	AR11	Space Systems	NULL	DCA	Limited Competition with multiple offers	100+ Offers	N	FFP	Large: Big 5 (Small Subsidiary)	X	USA	CT	USA	CT	USA	C	665531	NORTHROP GRUMMAN	1	1493861.0000	9	9
2020	NULL	8000	AR11	Space Systems	NULL	DCA	Limited Competition with multiple offers	100+ Offers	N	FFP	Large: Big 5 (Small Subsidiary)	X	USA	NM	USA	NM	USA	C	665531	NORTHROP GRUMMAN	1	476836.0000	6	6
2020	NULL	8000	AR11	Space Systems	NULL	DCA	Limited Competition with multiple offers	100+ Offers	Y	FFP	Large: Big 5 (Small Subsidiary)	X	USA	CT	USA	CT	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	2	2
2020	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	AZ	USA	AZ	USA	C	683750	BOEING	1	205137.5938	1	1
2020	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	455659.0000	3	3
2020	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA	C	683750	BOEING	1	0.0000	3	3
2020	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	UT	USA	UT	USA	C	665531	NORTHROP GRUMMAN	1	278211476.0000	34	34
2020	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5	X	USA	AL	USA	AL	USA	C	683750	BOEING	1	147650000.0000	11	11
2020	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	-865.0500	1	1
