"CSIScontractID","Action_Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","IsComplete","StartFiscal_Year","topContractingOfficeAgencyID","topContractingOfficeID","topProductOrServiceCode","topPrincipalNAICScode","AgencyID","Customer","SubCustomer","UnmodifiedDays","qDuration","qLowCeiling","qHighCeiling","UnmodifiedContractObligatedAmount","UnmodifiedBase","UnmodifiedCeiling","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","IsModified","ChangeOrderBaseAndAllOptionsValue","SumOfisNewWork","NewWorkBaseAndAllOptionsValue","qNChg","pChangeOrderUnmodifiedBaseAndAll","CBre","qCRais","PlaceCountryISO3","UnmodifiedPlaceCountryISO3","AnyPlaceInternational","PlatformPortfolio","UnmodifiedPlatformPortfolio","ProductOrServiceArea","UnmodifiedProductOrServiceArea","SimpleArea","UnmodifiedSimpleArea","ObligatedAmountIsProducts","ObligatedAmountIsServices","ObligatedAmountIsRnD","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsUrgency","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","IsIDV","Offr","Comp","EffComp","Urg","Veh","IsIncentive","FxCb","Fee","IsUCA","UnmodifiedIsUCA","UCA","SumOfisChangeOrder","ChangeOrderCeilingGrowth","ChangeOrderCeilingRescision","SteadyScopeCeilingModification","AdminCeilingModification","EndingCeilingModification","OtherCeilingModification","ContractBaseAndAllOptionsValue","n_CBre","IsParentCSIScontractID","p_ChangeOrderCeilingGrowth","qGrowth","Why_Outlier","n_CBre_test","p_CBre_test","qp_CBre"
24796942,690530.9467,0,0,2011-07-30,2008-06-09,2010-03-04,2008-06-05,1,2008,"2100","W912DY","N059","561621","2100","Defense","Army",71,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",22378,22378,22378,2008-08-18,2008-08-18,NA,TRUE,668152.9467,1,0,"[   3,3316]",29.8575809589776,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,690530.9467,NA,6,0,1,0,0,0,1,690530.9467,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",9,668152.9467,0,0,0,0,0,690530.9467,668153.9467,NA,30.8575362722317,"[10.00,  Inf]","Obligations at least half Orig+CRai",668152.9467,29.8575809589776,"[      10,20440194]"
24798438,372113.5,0,0,2014-07-30,2009-09-21,2011-07-08,2009-12-17,1,2009,"2100","W912DY","N059","541512","2100","Defense","Army",88.0416666666667,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",40389,40389,40389,2009-12-17,2009-12-17,NA,TRUE,297500.5,1,0,"[   3,3316]",7.3658793235782,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,372113.5,NA,5,0,1,0,0,0,1,372113.5,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",8,1803035.5,-1505535,0,34224,0,0,372113.5,1803036.5,NA,45.6417217559236,"[10.00,  Inf]","At Least 1/2 After Change Order Rescision",297500.5,7.3658793235782,"[       5,      10)"
28265631,1501297.8563,0,0,2016-05-14,2014-09-15,2015-09-15,2014-09-15,1,2014,"2100","W900KK","6910","333319","2100","Defense","Army",181,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",72915.95,72915.95,72915.95,2015-03-14,2015-03-14,NA,TRUE,1157646.375,0,0,"   2",15.876449185672,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Products","Other Products","Other","Other","Products","Products",1501297.8563,NA,NA,1,1,1,NA,0,1,1,1501297.8563,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",2,1157646.375,0,270735.5313,0,0,0,1501297.8563,1157647.375,NA,16.8764354712515,"[10.00,  Inf]","Obligations at least half Orig+CRai",1157646.375,15.876449185672,"[      10,20440194]"
17608438,43974.2383,0,0,2009-12-04,2009-01-08,2009-06-03,2009-01-08,1,2009,"5700","FA8771","D399","541513","5700","Defense","Air Force",146.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2009-06-03,2009-06-03,NA,TRUE,43974.2383,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,43974.2383,NA,1,0,1,0,0,0,1,43974.2383,0,NA,"IDV","1","Comp.","1 Offer","Not Urgency","FSS/GWAC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,43974.2383,0,0,0,0,0,43974.2383,43975.2383,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",43974.2383,NA,NA
18683481,817051.06,0,0,2011-01-13,2009-05-21,2010-09-24,2009-05-22,1,2009,"1700","N62786","P300","336611","1700","Defense","Navy",413,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0.06,0.06,0.09,2010-07-07,2010-07-07,NA,TRUE,817051,0,0,"[   3,3316]",9078344.44444444,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,817051.06,NA,9,0,1,NA,0,0,1,817051.06,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",5,872850,-55799,0,0,0,0,817051.09,872851,NA,9698323.22222222,"[10.00,  Inf]","Obligations at least half Orig+CRai",817051,9078344.44444444,"[      10,20440194]"
19099961,60849.4199,1,0,2011-08-16,2009-08-11,2009-09-22,2009-08-11,1,2009,"1700","N69450","C211","541330","1700","Defense","Navy",112.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3444,3444,3444,2009-11-30,2009-11-30,NA,TRUE,64225,0,0,"   1",18.6483739837398,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,60849.4199,NA,5,1,1,NA,0,1,1,60849.4199,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",0,0,"Not UCA",1,64225,0,0,0,-6819.5801,0,60849.4199,64226,NA,19.6480836236934,"[10.00,  Inf]","Obligations at least half Orig+CRai",64225,18.6483739837398,"[      10,20440194]"
18687049,1068644,0,0,2011-08-31,2011-06-16,2011-09-28,2011-06-06,1,2011,"1700","N62789","1905","336611","1700","Defense","Navy",77,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",15434,15434,15434,2011-08-31,2011-08-31,NA,TRUE,1018343,1,34867,"   2",65.9804976026954,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Ships","Ships","Products","Products",1068644,NA,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","BPA/BOA",0,"Fixed-Price","FFP or No Fee",NA,0,"Not UCA",2,1018343,0,34867,0,0,0,1068644,1018344,NA,66.9804328106777,"[10.00,  Inf]","Obligations at least half Orig+CRai",1018343,65.9804976026954,"[      10,20440194]"
25022178,81588.1177,0,0,2011-04-08,2011-01-31,2011-01-31,2011-02-01,1,2011,"2100","W91QVN","S205","562219","2100","Defense","Army",67.9583333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",5297.9302,5297.9302,5297.9302,2011-04-08,2011-04-08,NA,TRUE,76290.1875,0,0,"   1",14.3999986070032,"Ceiling Breach","[ 0.150,   Inf]","KOR","KOR","Any International","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,81588.1177,NA,3,1,1,NA,0,1,1,81588.1177,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,1,76290.1875,0,0,0,0,0,81588.1177,76291.1875,NA,15.3998098540445,"[10.00,  Inf]","Obligations at least half Orig+CRai",76290.1875,14.3999986070032,"[      10,20440194]"
24524482,133696377.5636,0,0,2014-02-19,2008-08-20,2013-08-20,2008-08-20,1,2008,"2100","W31P4Q","R425","541710","2100","Defense","Army",407,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",7275.8198,7275.8198,7275.8198,2009-09-30,2009-09-30,NA,TRUE,-18188.0702,170,134824296.9293,"[   3,3316]",-2.49979668270509,"Ceiling Breach","[  -Inf,-0.001)","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,133727174.4836,NA,3,1,1,NA,0,1,1,133727174.4836,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,150587.73,-168775.8002,134391391.5484,-200107.2969,0,0,134180372.0011,150588.73,NA,21.6968745982412,"[10.00,  Inf]","Obligations at least half Orig+CRai",-18188.0702,-2.49979668270509,"[   -1757,       0)"
3016618,23793,0,0,2009-07-09,2008-12-11,2009-04-24,2008-12-11,1,2009,"1700","N00104","4130","333415","1700","Defense","Navy",210.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",960,960,960,2009-07-09,2009-07-09,NA,TRUE,22833,0,0,"   1",23.784375,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",23793,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,22833,0,0,0,0,0,23793,22834,NA,24.7833333333333,"[10.00,  Inf]","Obligations at least half Orig+CRai",22833,23.784375,"[      10,20440194]"
4368982,12589.6201,0,0,2011-08-15,2011-05-16,2011-05-16,2011-05-16,1,2011,"97AS","SPM4A0","5975","335932","97AS","Defense","DLA",31,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",173,173,173,2011-06-15,2011-06-15,NA,TRUE,12416.6201,0,0,"   1",71.7723705202312,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","Electronics & Communications","Electronics & Communications","Products","Products",12589.6201,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,12416.6201,0,0,0,0,0,12589.6201,12417.6201,NA,72.7665901734104,"[10.00,  Inf]","Obligations at least half Orig+CRai",12416.6201,71.7723705202312,"[      10,20440194]"
24596865,24491142.5502,1,0,2010-03-22,2008-04-01,2010-06-04,2008-03-31,1,2008,"2100","W900KK","J069","541330","2100","Defense","Army",395,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",650000,650000,650000,2009-04-30,2009-04-30,NA,TRUE,23697766.1074,8,1063034.0801,"[   3,3316]",36.4581017036923,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","ERS","ERS","Services","Services",NA,24491142.5502,NA,2,1,1,NA,0,1,1,24491142.5502,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Combination or Other","Combination",NA,NA,NA,21,23809322.1074,-111556,1312993.1301,0,-1133550.2472,0,24527208.9903,23809323.1074,NA,37.6297247806154,"[10.00,  Inf]","Obligations at least half Orig+CRai",23697766.1074,36.4581017036923,"[      10,20440194]"
26328016,0,0,0,2012-12-12,2012-12-12,2012-12-12,2012-12-10,1,2013,"2100","W912PQ","V231","721110","2100","Defense","Army",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,66,66,2012-12-10,2012-12-10,NA,TRUE,759,0,0,"   1",11.5,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","PAMS","PAMS","Services","Services",NA,0,NA,1,0,1,NA,0,0,1,0,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","BPA/BOA",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,759,0,0,0,0,0,825,760,NA,12.4848484848485,"[10.00,  Inf]","Other Unexplained 10x Ceiling Breach",759,11.5,"[      10,20440194]"
18194342,0,0,0,2011-08-04,2011-07-29,2012-01-18,2011-08-04,1,2011,"97AK","HC1013","D399","517110","97AK","Defense","Other DoD",7,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2011-08-04,2011-08-04,NA,TRUE,1716.99,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,0,NA,2,1,1,NA,0,1,1,0,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,1716.99,0,0,0,0,0,1716.99,1717.99,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",1716.99,NA,NA
7912210,250,0,0,2009-09-11,2009-07-23,2009-08-05,2009-07-22,1,2009,"2100","W25G1V","J099","811211","2100","Defense","Army",51,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2,2,2,2009-09-11,2009-09-11,NA,TRUE,248,0,0,"   1",124,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","ERS","ERS","Services","Services",NA,250,NA,1,1,1,NA,0,1,1,250,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,248,0,0,0,0,0,250,249,NA,124.5,"[10.00,  Inf]","Obligations at least half Orig+CRai",248,124,"[      10,20440194]"
27932285,14244.4,0,0,2014-12-04,2014-09-30,2014-11-07,2014-09-30,1,2014,"97AS","SP4500","S222","562211","97AS","Defense","DLA",6,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",120,120,120,2014-10-05,2014-10-05,NA,TRUE,14124.4,0,0,"   1",117.703333333333,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,14244.4,NA,12,0,1,NA,0,0,1,14244.4,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,14124.4,0,0,0,0,0,14244.4,14125.4,NA,118.695,"[10.00,  Inf]","Obligations at least half Orig+CRai",14124.4,117.703333333333,"[      10,20440194]"
19068924,4688,0,0,2009-12-16,2009-12-14,2009-12-16,2009-12-14,1,2010,"1700","N49400","J998","238310","1700","Defense","Navy",6,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",216,216,216,2009-12-19,2009-12-19,NA,TRUE,4472,0,0,"   1",20.7037037037037,"Ceiling Breach","[ 0.150,   Inf]","BHR","BHR","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,4688,NA,2,0,1,0,0,0,1,4688,0,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,4472,0,0,0,0,0,4688,4473,NA,21.6990740740741,"[10.00,  Inf]","Obligations at least half Orig+CRai",4472,20.7037037037037,"[      10,20440194]"
3031935,38077,0,1,2012-10-17,2011-11-23,2012-07-24,2011-11-23,1,2012,"1700","N00104","4440","333911","1700","Defense","Navy",120.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",5000,5000,5000,2012-03-22,2012-03-22,NA,TRUE,101228,0,0,"   1",20.2456,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",38077,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",1,101228,0,0,-40282,-27869,0,38077,60947,NA,21.2454,"[10.00,  Inf]","At Least 1/2 After Admin Rescision",60946,12.1892,"[      10,20440194]"
60906109,221052,0,0,2016-03-22,2015-05-07,2015-06-11,2015-05-07,1,2015,"97AS","SP4500","S222","562211","97AS","Defense","DLA",321,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",800,800,800,2016-03-22,2016-03-22,NA,TRUE,220252,0,0,"[   3,3316]",275.315,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,221052,NA,5,0,1,NA,0,0,1,221052,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,221052,-800,0,0,0,0,221052,221053,NA,277.31375,"[10.00,  Inf]","Obligations at least half Orig+CRai",220252,275.315,"[      10,20440194]"
27905244,12568.8,0,0,2014-10-17,2014-08-08,2014-10-06,2014-08-08,1,2014,"97AS","SP4500","S222","562211","97AS","Defense","DLA",6,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",100,100,100,2014-08-13,2014-08-13,NA,TRUE,12468.8,0,0,"   1",124.688,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,12568.8,NA,12,0,1,NA,0,0,1,12568.8,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,12468.8,0,0,0,0,0,12568.8,12469.8,NA,125.678,"[10.00,  Inf]","Obligations at least half Orig+CRai",12468.8,124.688,"[      10,20440194]"
3016743,18740,0,0,2010-05-26,2009-01-23,2009-05-26,2009-01-23,1,2009,"1700","N00104","4310","333911","1700","Defense","Navy",366,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1500,1500,1500,2010-01-23,2010-01-23,NA,TRUE,17240,0,0,"   1",11.4933333333333,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",18740,NA,NA,NA,1,1,NA,0,1,1,18740,NA,NA,"def_detail/Pur",NA,"Comp.",NA,"Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,17240,0,0,0,0,0,18740,17241,NA,12.4926666666667,"[10.00,  Inf]","Obligations at least half Orig+CRai",17240,11.4933333333333,"[      10,20440194]"
18172461,9489633.3105,0,0,2013-08-31,2011-03-02,2012-01-05,2011-03-02,1,2011,"97ZS","H92222","R499","541611","97ZS","Defense","Other DoD",366,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",2e+05,2e+05,2e+05,2012-03-01,2012-03-01,NA,TRUE,13286885.8673,13,-4051252.5646,"[   3,3316]",66.4344293365,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,9489633.3105,NA,4,0,1,0,0,0,1,9489633.3105,0,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",17,13286885.8673,0,-4051252.5646,54000,0,0,9489633.3027,9289634.3027,NA,67.4344243365,"[10.00,  Inf]","Obligations at least half Orig+CRai",9289633.3027,46.4481665135,"[      10,20440194]"
9301881,1150235,0,0,2009-12-24,2008-07-03,2009-07-29,2008-08-15,1,2008,"2100","W912DY","R425","236220","2100","Defense","Army",44,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2849,2849,2849,2008-08-15,2008-08-15,NA,TRUE,44989,5,1102397,"   1",15.7911547911548,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,1150235,NA,NA,0,1,0,0,0,1,1150235,0,NA,"IDV",NA,"Comp.",NA,"Not Urgency","MULTIPLE AWARD IDC",0,"Combination or Other","Combination",0,0,"Not UCA",1,44989,0,1102397,0,0,0,1150235,44990,NA,16.7908037908038,"[10.00,  Inf]","Obligations at least half Orig+CRai",44989,15.7911547911548,"[      10,20440194]"
60407068,13166.2,0,0,2015-02-15,2014-10-14,2015-01-22,2014-10-14,1,2015,"97AS","SP4500","S222","562211","97AS","Defense","DLA",6,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",120,120,120,2014-10-19,2014-10-19,NA,TRUE,13046.2,0,0,"   1",108.718333333333,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,13166.2,NA,12,0,1,NA,0,0,1,13166.2,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,13046.2,0,0,0,0,0,13166.2,13047.2,NA,109.71,"[10.00,  Inf]","Obligations at least half Orig+CRai",13046.2,108.718333333333,"[      10,20440194]"
9871601,77953.1406,0,0,2009-04-26,2008-06-06,2008-09-10,2008-06-05,1,2008,"5700","FA9401","R799","561210","5700","Defense","Air Force",88,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1800,1800,1800,2008-09-01,2008-09-01,NA,TRUE,76153.1406,0,0,"   1",42.3073003333333,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,77953.1406,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,76153.1406,0,0,0,0,0,77953.1406,76154.1406,NA,43.3067447777778,"[10.00,  Inf]","Obligations at least half Orig+CRai",76153.1406,42.3073003333333,"[      10,20440194]"
20572768,15049.8577,0,0,2009-11-20,2009-10-22,2009-11-20,2009-10-22,1,2010,"97AS","SP4500","S222","562211","97AS","Defense","DLA",30.0416666666667,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",7489.9702,7489.9702,7489.9702,2009-11-20,2009-11-20,NA,TRUE,407559.8875,1,-4e+05,"[   3,3316]",54.4140866541765,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,15049.8577,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",6,407559.8875,0,-4e+05,0,0,0,15049.8577,7560.88750000001,NA,55.4139531422969,"[10.00,  Inf]","At Least 1/2 After Steady Scope Rescision",7559.88750000001,1.00933479014376,"[       1,       5)"
9324786,2311905.7719,1,0,2014-05-07,2009-05-08,2012-07-25,2009-05-08,1,2009,"2100","W912DQ","F108","562211","2100","Defense","Army",1826,"(~2 years+]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",845,845,845,2014-05-07,2014-05-07,NA,TRUE,2585434.6719,0,0,"[   3,3316]",3059.68600224852,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,2311905.7719,NA,NA,0,1,0,0,0,1,2311905.7719,0,NA,"IDV",NA,"Comp.",NA,"Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",6,3005399.6719,-419965,0,0,-274373.9,0,2311905.7719,3005400.6719,NA,3557.68481881657,"[10.00,  Inf]","Obligations at least half Orig+CRai",2585434.6719,3059.68600224852,"[      10,20440194]"
62236690,243972.6406,0,0,2016-05-02,2014-12-04,2016-01-28,2014-12-04,1,2015,"1700","N00104","3010","333612","1700","Defense","Navy",120.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",7500,7500,7500,2015-04-03,2015-04-03,NA,TRUE,226341.1406,1,10131.5,"   1",30.1788187466667,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Ground Vehicles","Ground Vehicles","Products","Products",243972.6406,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,226341.1406,0,10131.5,0,0,0,243972.6406,226342.1406,NA,31.1786854133333,"[10.00,  Inf]","Obligations at least half Orig+CRai",226341.1406,30.1788187466667,"[      10,20440194]"
9302033,1775394,0,0,2010-11-01,2008-07-23,2010-07-25,2008-06-29,1,2008,"2100","W912DY","R425","236220","2100","Defense","Army",NA,NA,"[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",26729,26729,26729,2008-07-14,2008-07-14,NA,TRUE,272183,1,1476482,"[   3,3316]",10.1830595981892,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,1775394,NA,1,0,1,0,0,0,1,1775394,0,NA,"IDV","1","Comp.","1 Offer","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,272183,0,1476482,0,0,0,1775394,272184,NA,11.1830221856411,"[10.00,  Inf]","Obligations at least half Orig+CRai",272183,10.1830595981892,"[      10,20440194]"
