fiscal_year	contractingofficeagencyid	ContractingOfficeID	ContractingOfficeName	ContractingAgencyText	fundingrequestingagencyid	fundingrequestingofficeid	ProductOrServiceCode	PlatformPortfolio	ProjectID	majorprogramcode	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	informationtechnologycommercialitemcategory	commercialitemacquisitionprocedures	commercialitemtestprogram	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	placeofperformancezipcode	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	IsSiliconValley	majorprogramcode	IsZipTraditionalSiliconValley	EntityText	EntityID	vendorname	EntityVendorName	descriptionofcontractrequirement	contract_transaction_unique_key	contract_award_unique_key	obligatedAmount	numberOfActions
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	VA	201913453	USA	VA	USA	C	NULL		NULL	137768482	254876	KIHOMAC, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0637_0_FA861221D0135_0	CONT_AWD_FA861221F0637_9700_FA861221D0135_9700	3586.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	VA	221824040	USA	VA	USA	C	NULL		NULL	968070222	640915	ARES SECURITY CORPORATION	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0564_0_FA861220D0064_0	CONT_AWD_FA861220F0564_9700_FA861220D0064_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Large: Big 6	X	USA	MN	554311908	USA	MN	USA	C	0		NULL	GENERAL DYNAMICS	649342	GENERAL DYNAMICS MISSION SYSTEMS, INC.	GENERAL DYNAMICS	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0512_P00001_FA861220D0012_0	CONT_AWD_FA861220F0512_9700_FA861220D0012_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Large: Big 6	X	USA	MN	554311908	USA	MN	USA	C	0		NULL	GENERAL DYNAMICS	649342	GENERAL DYNAMICS MISSION SYSTEMS, INC.	GENERAL DYNAMICS	ADVANCED BATTLE MANAGEMENT POST AWARD CONFERENCE	9700_9700_FA861220F0512_0_FA861220D0012_0	CONT_AWD_FA861220F0512_9700_FA861220D0012_9700	1550.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Large	X	NULL			USA	VA	NULL		0		NULL	L3 COMMUNICATIONS	658914	PERATON INC.	L3 COMMUNICATIONS	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0098_0_-NONE-_-NONE-	CONT_IDV_FA861221D0098_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Large	X	USA	VA	201706008	USA	VA	USA	C	0		NULL	L3 COMMUNICATIONS	658914	PERATON INC.	L3 COMMUNICATIONS	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0598_0_FA861221D0098_0	CONT_AWD_FA861221F0598_9700_FA861221D0098_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Large	X	USA	CA	940651677	USA	CA	USA	C	1		NULL	ORACLE	666305	ORACLE AMERICA, INC.	ORACLE	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0629_0_FA861221D0127_0	CONT_AWD_FA861221F0629_9700_FA861221D0127_9700	1000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Large	X	NULL			USA	CA	NULL		1		NULL	ORACLE	666305	ORACLE AMERICA, INC.	ORACLE	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0127_0_-NONE-_-NONE-	CONT_IDV_FA861221D0127_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Large	X	USA	VA	221023830	USA	VA	USA	C	NULL		NULL	BOOZ ALLEN HAMILTON	683783	BOOZ ALLEN HAMILTON INC.	BOOZ ALLEN HAMILTON	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0547_P00001_FA861220D0047_0	CONT_AWD_FA861220F0547_9700_FA861220D0047_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Large	X	USA	VA	221023830	USA	VA	USA	C	NULL		NULL	BOOZ ALLEN HAMILTON	683783	BOOZ ALLEN HAMILTON INC.	BOOZ ALLEN HAMILTON	PROGRAM OVERVIEW	9700_9700_FA861220F0547_0_FA861220D0047_0	CONT_AWD_FA861220F0547_9700_FA861220D0047_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	OH	NULL		NULL		NULL	117561566	1210749	INFINITY LABS LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0093_0_-NONE-_-NONE-	CONT_IDV_FA861221D0093_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	OH	453859778	USA	OH	USA	C	NULL		NULL	117561566	1210749	INFINITY LABS LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0593_0_FA861221D0093_0	CONT_AWD_FA861221F0593_9700_FA861221D0093_9700	1500.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	OH	NULL		NULL		NULL	117561566	1210749	INFINITY LABS LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0093_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0093_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium <1B	X	USA	MA	018864105	USA	MA	USA	C	NULL		NULL	147951230	334896	NETSCOUT SYSTEMS, INC.	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0548_0_FA861220D0048_0	CONT_AWD_FA861220F0548_9700_FA861220D0048_9700	2160.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Medium <1B	X	USA	MA	018864105	USA	MA	USA	C	NULL		NULL	147951230	334896	NETSCOUT SYSTEMS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0548_P00001_FA861220D0048_0	CONT_AWD_FA861220F0548_9700_FA861220D0048_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Large	X	USA	TX	754023119	USA	TX	USA	C	0		NULL	L3 COMMUNICATIONS	658914	L-3 COMMUNICATIONS INTEGRATED SYSTEMS L.P.	L3 COMMUNICATIONS	ADVANCED BATTLE MANAGEMENT SYSTEM POST AWARD CONFERENCE	9700_9700_FA861220F0516_0_FA861220D0016_0	CONT_AWD_FA861220F0516_9700_FA861220D0016_9700	2475.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Large	X	USA	TX	754023119	USA	TX	USA	C	0		NULL	L3 COMMUNICATIONS	658914	L-3 COMMUNICATIONS INTEGRATED SYSTEMS L.P.	L3 COMMUNICATIONS	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0516_P00001_FA861220D0016_0	CONT_AWD_FA861220F0516_9700_FA861220D0016_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Small	X	USA	CA	941582411	USA	CA	USA	C	NULL		NULL	080259147	1169066	CHOOCH INTELLIGENCE TECHNOLOGIES CO.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0508_P00001_FA861220D0008_0	CONT_AWD_FA861220F0508_9700_FA861220D0008_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	CA	941582411	USA	CA	USA	C	NULL		NULL	080259147	1169066	CHOOCH INTELLIGENCE TECHNOLOGIES CO.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM AWARD CONFERENCE	9700_9700_FA861220F0508_0_FA861220D0008_0	CONT_AWD_FA861220F0508_9700_FA861220D0008_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		DCA	Full Competition (Multiple Offers)	5-9 Offers	Z	D	0	FFP	Small	X	USA	CA	941582411	USA	CA	USA	C	NULL		NULL	080259147	1169066	CHOOCH INTELLIGENCE TECHNOLOGIES CO.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM EXERCISE 2 SUPPORT	9700_-NONE-_FA861220C5001_0_-NONE-_0	CONT_AWD_FA861220C5001_9700_-NONE-_-NONE-	587282.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MA	NULL		NULL		NULL	081276229	1195664	SENTENAI INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0128_0_-NONE-_-NONE-	CONT_IDV_FA861221D0128_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	MA	021084634	USA	MA	USA	C	NULL		NULL	081276229	1195664	SENTENAI INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0630_0_FA861221D0128_0	CONT_AWD_FA861221F0630_9700_FA861221D0128_9700	2100.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	968070222	640915	ARES SECURITY CORPORATION	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861220D0064_P00001_-NONE-_-NONE-	CONT_IDV_FA861220D0064_9700	0.0000	NULL
2020	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F2BDDW	AD23	Electronics, Comms, & Sensors	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM - ARCHITECT SUPPORT	9700_9700_FA873020F0056_P00003_FA852716D0001_0	CONT_AWD_FA873020F0056_9700_FA852716D0001_9700	170841.0000	1
2020	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F2BDAZ	AD23	Other R&D and Knowledge Based	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition		D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM, RADAR MODE ROUND 2 SUPPORT	9700_9700_FA873019F0073_P00003_FA852716D0001_0	CONT_AWD_FA873019F0073_9700_FA852716D0001_9700	500000.0000	1
2020	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F2BDDL	AD23	Other R&D and Knowledge Based	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM - RADAR MODE SUPPORT	9700_9700_FA873019F0073_P00004_FA852716D0001_0	CONT_AWD_FA873019F0073_9700_FA852716D0001_9700	0.0000	1
2020	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F2BDDW	AD23	Electronics, Comms, & Sensors	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM, CONSORTIUM ANALYSIS TEAM SUPPORT	9700_9700_FA873020F0056_0_FA852716D0001_0	CONT_AWD_FA873020F0056_9700_FA852716D0001_9700	90000.0000	1
2020	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F2BDAZ	AD23	Electronics, Comms, & Sensors	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM - ACCOUNTING CHANGE	9700_9700_FA873020F0056_P00002_FA852716D0001_0	CONT_AWD_FA873020F0056_9700_FA852716D0001_9700	0.0000	1
2020	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F2BDDW	AD23	Other R&D and Knowledge Based	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM - CONTINUED RADAR MODE SUPPORT	9700_9700_FA873019F0073_P00005_FA852716D0001_0	CONT_AWD_FA873019F0073_9700_FA852716D0001_9700	121875.8906	1
2020	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F2BDCK	AD23	Other R&D and Knowledge Based	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ENGINEERING SUPPORT	9700_9700_FA873019F0073_P00002_FA852716D0001_0	CONT_AWD_FA873019F0073_9700_FA852716D0001_9700	0.0000	1
2020	5700	FA8726	FA8726  AFLCMC HNK C3IN	DEPT OF THE AIR FORCE	5700	F2BDAZ	AD91	Other R&D and Knowledge Based	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	PROVIDE ENGINEERING, MANAGEMENT AND TECHNICAL SUPPORT TO THE ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA872619F0013_P00002_FA852716D0001_0	CONT_AWD_FA872619F0013_9700_FA852716D0001_9700	0.0000	1
2020	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD23	Electronics, Comms, & Sensors	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM, SECURE TABLET EFFORT	9700_9700_FA873020F0056_P00004_FA852716D0001_0	CONT_AWD_FA873020F0056_9700_FA852716D0001_9700	1160000.0000	1
2020	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD23	Electronics, Comms, & Sensors	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM, ARCHITECT SUPPORT	9700_9700_FA873020F0056_P00001_FA852716D0001_0	CONT_AWD_FA873020F0056_9700_FA852716D0001_9700	170841.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	OH	454311662	USA	OH	USA	C	NULL		NULL	153927827	298471	FRONTIER TECHNOLOGY INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0646_0_FA861221D0142_0	CONT_AWD_FA861221F0646_9700_FA861221D0142_9700	1500.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	OH	NULL		NULL		NULL	153927827	298471	FRONTIER TECHNOLOGY INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0142_0_-NONE-_-NONE-	CONT_IDV_FA861221D0142_9700	0.0000	NULL
2019	5700	FA8726	FA8726  AFLCMC HNK C3IN	DEPT OF THE AIR FORCE	5700	F2BDCK	AD91	Other R&D and Knowledge Based	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM (ABMS) ANALYSIS OF ALTERNATIVES (AOA)	9700_9700_FA872619F0013_0_FA852716D0001_4	CONT_AWD_FA872619F0013_9700_FA852716D0001_9700	0.0000	1
2019	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F2BDAZ	AD23	Other R&D and Knowledge Based	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM /RADAR MODE RESEARCH	9700_9700_FA873019F0073_P00001_FA852716D0001_0	CONT_AWD_FA873019F0073_9700_FA852716D0001_9700	0.0000	1
2019	5700	FA8726	FA8726  AFLCMC HNK C3IN	DEPT OF THE AIR FORCE	5700	F2BDCK	AD91	Other R&D and Knowledge Based	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	IGF::OT:IGF ADVANCED BATTLE MANAGEMENT SYSTEM (ABMS) ANALYSIS OF ALTERNATIVES (AOA)	9700_9700_FA872619F0013_0_FA852716D0001_0	CONT_AWD_FA872619F0013_9700_FA852716D0001_9700	1406574.0000	1
2019	5700	FA8726	FA8726  AFLCMC HNK C3IN	DEPT OF THE AIR FORCE	5700	F2BDDL	AD91	Other R&D and Knowledge Based	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM (ABMS) ANALYSIS OF ALTERNA	9700_9700_FA872619F0013_P00001_FA852716D0001_4	CONT_AWD_FA872619F0013_9700_FA852716D0001_9700	286221.0000	1
2019	5700	FA8730	FA8730  AFLCMC HBK BM	DEPT OF THE AIR FORCE	5700	F2BDDL	AD23	Other R&D and Knowledge Based	2255		SINGLE AWARD IDC	No Competition (Other Exception)	No competition	Z	D	0	Other CB	Medium >1B	X	USA	GA	303185775	USA	GA	USA	C	NULL		NULL	GEORGIA INSTITUTE OF TECHNOLOGY	649631	GEORGIA TECH APPLIED RESEARCH CORPORATION	GEORGIA INSTITUTE OF TECHNOLOGY	IGF::OT::IGF   ADVANCED BATTLE MANAGEMENT SYSTEM, RADAR MODE RESEARCH AND DATA SIMULATION	9700_9700_FA873019F0073_0_FA852716D0001_0	CONT_AWD_FA873019F0073_9700_FA852716D0001_9700	499939.0000	1
2021	9763	S2404A	DCMA VIRGINIA  703 530 3111	DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Large	X	NULL			USA	VA	NULL		NULL		NULL	AT & T	683053	TYTO GOVERNMENT SOLUTIONS, INC.	AT & T	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861220D0050_ARZ999_-NONE-_-NONE-	CONT_IDV_FA861220D0050_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MI	NULL		NULL		NULL	080108679	1168522	R2 SPACE, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0099_0_-NONE-_-NONE-	CONT_IDV_FA861221D0099_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	MI	481034978	USA	MI	USA	C	NULL		NULL	080108679	1168522	R2 SPACE, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0599_0_FA861221D0099_0	CONT_AWD_FA861221F0599_9700_FA861221D0099_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Large	X	USA	AZ	850343442	USA	AZ	USA	C	NULL		NULL	HONEYWELL	653876	HONEYWELL INTERNATIONAL INC.	HONEYWELL	ADVANCED BATTLE MANAGEMENT SYSTEM POST AWARD CONFERENCE	9700_9700_FA861220F0514_0_FA861220D0014_0	CONT_AWD_FA861220F0514_9700_FA861220D0014_9700	2800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Large	X	USA	AZ	850343442	USA	AZ	USA	C	NULL		NULL	HONEYWELL	653876	HONEYWELL INTERNATIONAL INC.	HONEYWELL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0514_P00001_FA861220D0014_0	CONT_AWD_FA861220F0514_9700_FA861220D0014_9700	0.0000	1
