"CSIScontractID","Action_Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","IsComplete","StartFiscal_Year","topContractingOfficeAgencyID","topContractingOfficeID","topProductOrServiceCode","topPrincipalNAICScode","AgencyID","Customer","SubCustomer","UnmodifiedDays","qDuration","qLowCeiling","qHighCeiling","UnmodifiedContractObligatedAmount","UnmodifiedBase","UnmodifiedCeiling","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","IsModified","ChangeOrderBaseAndAllOptionsValue","SumOfisNewWork","NewWorkBaseAndAllOptionsValue","qNChg","pChangeOrderUnmodifiedBaseAndAll","CBre","qCRais","PlaceCountryISO3","UnmodifiedPlaceCountryISO3","AnyPlaceInternational","PlatformPortfolio","UnmodifiedPlatformPortfolio","ProductOrServiceArea","UnmodifiedProductOrServiceArea","SimpleArea","UnmodifiedSimpleArea","ObligatedAmountIsProducts","ObligatedAmountIsServices","ObligatedAmountIsRnD","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsUrgency","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","IsIDV","Offr","Comp","EffComp","Urg","Veh","IsIncentive","FxCb","Fee","IsUCA","UnmodifiedIsUCA","UCA","SumOfisChangeOrder","ChangeOrderCeilingGrowth","ChangeOrderCeilingRescision","SteadyScopeCeilingModification","AdminCeilingModification","EndingCeilingModification","OtherCeilingModification","p_CBre","Why_Outlier","p_ChangeOrderCeilingGrowth"
27854549,9540,0,0,2014-09-30,2013-11-25,2014-09-06,2013-11-20,1,2014,"1700","N40192","D316","517210","1700","Defense","Navy",37,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",497.4,497.4,497.4,2013-12-31,2013-12-31,NA,TRUE,9042.6,0,0,"[   3,3316]",18.1797346200241,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,9540,NA,2,1,1,NA,0,1,1,9540,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,4,9042.6,0,0,0,0,0,19.1777241656614,"Obligations at least half Orig+CRai",19.1777241656614
25225141,16522.5,0,0,2012-11-05,2012-09-12,2012-11-05,2012-09-12,1,2012,"1700","N00104","1140","811310","1700","Defense","Navy",169.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",450,450,450,2013-02-27,2013-02-27,NA,TRUE,16072.5,0,0,"   1",35.7166666666667,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Launchers & Munitions","Launchers & Munitions","Products","Products",16522.5,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,16072.5,0,0,0,0,0,36.7144444444444,"Obligations at least half Orig+CRai",36.7144444444444
19092741,785045,0,0,2013-05-31,2007-05-09,2007-09-04,2007-05-09,1,2007,"1700","N69450","Y300","562910","1700","Defense","Navy",38,"[0 months,~2 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",47636,47636,47636,2007-06-15,2007-06-15,NA,TRUE,737409,2,0,"   1",15.4800780921992,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,785045,NA,3,1,1,NA,0,1,1,785045,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",0,0,"Not UCA",1,737409,0,0,0,0,0,16.4800570996725,"Obligations at least half Orig+CRai",16.4800570996725
18718911,55199.1406,0,0,2008-12-12,2007-12-14,2008-06-20,2007-12-14,1,2008,"1700","N00104","4810","332912","1700","Defense","Navy",180.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3850,3850,3850,2008-06-11,2008-06-11,NA,TRUE,51349.1406,0,0,"   1",13.3374391168831,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",55199.1406,NA,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,51349.1406,0,0,0,0,0,14.3371793766234,"Obligations at least half Orig+CRai",14.3371793766234
19128590,584279.9399,1,0,2008-07-31,2007-04-12,2007-06-19,2007-04-12,1,2007,"1700","N69450","C211","541330","1700","Defense","Navy",364,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",5200,5200,5200,2008-04-09,2008-04-09,NA,TRUE,584692,1,0,"   2",112.440769230769,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,584279.9399,NA,2,1,1,NA,0,1,1,584279.9399,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Fixed Fee",NA,NA,NA,2,584692,0,0,0,-5612.0601,0,113.440576923077,"Obligations at least half Orig+CRai",113.440576923077
24578218,54140,0,0,2009-08-31,2007-08-17,2010-05-17,2007-08-17,1,2007,"2100","W58RGZ","5995","336413","2100","Defense","Army",137.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",10040,10040,10040,2007-12-31,2012-12-31,NA,TRUE,203240,1,0,"[   3,3316]",20.2430278884462,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","Electronics & Communications","Electronics & Communications","Products","Products",54140,NA,NA,2,1,1,NA,0,1,1,54140,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,203240,0,-134290,-24850,0,0,21.2429282868526,"At Least 1/2 After Steady Scope Rescision",21.2429282868526
18183224,537053,0,0,2009-10-26,2007-03-28,2007-12-11,2007-03-28,1,2007,"97AK","HC1013","7021","541519","97AK","Defense","Other DoD",31,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",7427,7427,7427,2007-04-27,2007-04-27,NA,TRUE,128717,0,0,"   1",17.3309546250168,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors",NA,"ICT","Services","Services",529626,7427,NA,3,1,1,NA,0,1,1,537053,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,128717,0,0,400909,0,0,18.3308199811499,"Obligations at least half Orig+CRai",18.3308199811499
9131974,14582225.5,0,0,2011-01-30,2008-02-04,2010-12-10,2008-02-04,1,2008,"2100","W15P7T","R414","541330","2100","Defense","Army",1092,"(~2 years+]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",297000,297000,297000,2011-01-30,2011-01-30,NA,TRUE,8998110,1,1089110,"[   3,3316]",30.2966666666667,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","PAMS","PAMS","Services","Services",NA,14582225.5,NA,NA,0,1,0,0,0,1,14582225.5,0,NA,"IDV",NA,"Comp.",NA,"Not Urgency","MULTIPLE AWARD IDC",0,"Cost-Based","Other Fee",0,0,"Not UCA",8,8998110,0,7429053,0,0,0,31.2966632996633,"Obligations at least half Orig+CRai",31.2966632996633
27772884,71936,0,0,2014-12-09,2014-07-14,2014-12-09,2014-07-14,1,2014,"97AS","SP4500","S222","562211","97AS","Defense","DLA",22,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",5550,5550,5550,2014-08-04,2014-08-04,NA,TRUE,66386,0,0,"   1",11.9614414414414,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,71936,NA,3,0,1,NA,0,0,1,71936,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,1,66386,0,0,0,0,0,12.9612612612613,"Obligations at least half Orig+CRai",12.9612612612613
7912105,331395.97,1,0,2012-05-30,2009-07-16,2012-03-22,2009-07-16,1,2009,"2100","W25G1V","J059","561990","2100","Defense","Army",36,"[0 months,~2 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",21680,21680,21680,2009-08-20,2009-08-20,NA,TRUE,309781,0,0,"[   3,3316]",14.2887915129151,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,331395.97,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",13,332701,-22920,0,0,-65.03,0,16.3459409594096,"Obligations at least half Orig+CRai",16.3459409594096
24796858,7069248.75,0,1,2010-10-29,2007-08-09,2008-09-28,2007-06-27,1,2007,"2100","W912DY","N059","561621","2100","Defense","Army",30,"[0 months,~2 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",65626,65626,65626,2007-09-07,2007-09-07,NA,TRUE,2785132.625,4,5695512.5,"[   3,3316]",42.4394694937982,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,7069248.75,NA,5,0,1,0,0,0,1,7069248.75,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,4879084.5,-2093951.875,5695512.5,90406,-1567428.375,0,75.3468061439064,"Obligations at least half Orig+CRai",75.3468061439064
3017118,2769,0,0,2009-11-18,2009-05-13,2009-09-03,2009-05-13,1,2009,"1700","N00104","4820","332911","1700","Defense","Navy",342,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",125,125,125,2010-04-19,2010-04-19,NA,TRUE,2644,0,0,"   1",21.152,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",2769,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,2644,0,0,0,0,0,22.144,"Obligations at least half Orig+CRai",22.144
7923899,49485.8984,0,0,2011-12-15,2011-09-26,2011-10-31,2011-09-26,1,2011,"2100","W25G1V","J059","811219","2100","Defense","Army",40,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1750,1750,1750,2011-11-04,2011-11-04,NA,TRUE,47735.8984,0,0,"   1",27.2776562285714,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,49485.8984,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,1,47735.8984,0,0,0,0,0,28.2770848,"Obligations at least half Orig+CRai",28.2770848
24796607,252031.4043,0,0,2009-12-31,2008-05-27,2009-06-19,2008-05-21,1,2008,"2100","W912DY","N059","561621","2100","Defense","Army",127,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",15354,15354,15354,2008-09-30,2008-09-30,NA,TRUE,236677.4043,0,0,"[   3,3316]",15.4147065455256,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,252031.4043,NA,3,0,1,0,0,0,1,252031.4043,0,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",5,236677.4043,0,0,0,0,0,16.4146414159177,"Obligations at least half Orig+CRai",16.4146414159177
25579155,9.66,0,0,2012-10-25,2012-11-26,2012-11-26,2012-11-26,1,2013,"2100","W912NW","5998","334412","2100","Defense","Army",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,9.66,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors",NA,"Electronics & Communications",NA,"Products",NA,9.66,NA,NA,1,NA,0,NA,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,9.66,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
8341496,17806272.9168,1,0,2016-09-30,2009-04-23,2015-03-17,2009-04-23,1,2009,"2100","W912GB","Y163","541310","2100","Defense","Army",1348.04166666667,"(~2 years+]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",161036.4375,161036.4375,161036.4375,2012-12-30,2012-12-30,NA,TRUE,18054980.9456,3,4814886.49,"[   3,3316]",112.117364404562,"Ceiling Breach","[ 0.150,   Inf]","DEU","DEU","Any International","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,17806272.9168,NA,2,1,1,NA,0,1,1,17806272.9168,NA,NA,"def_detail/Pur","2","Comp.","2+ Offers","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",10,18054980.9456,0,4814886.49,0,-216869.4063,0,113.117358194787,"Obligations at least half Orig+CRai",113.117358194787
26302267,1504210.64,0,0,2015-12-31,2013-05-01,2013-12-05,2013-05-01,1,2013,"2100","W58RGZ","R415","336413","2100","Defense","Army",153,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",41784,41784,41784,2013-09-30,2013-09-30,NA,TRUE,1332148,4,-12117.36,"   1",31.8817729274363,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","PAMS","PAMS","Services","Services",NA,1504210.64,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",1,1332148,0,130278.64,0,0,0,32.8817489948306,"Obligations at least half Orig+CRai",32.8817489948306
8187745,34398.8802,0,0,2015-10-31,2011-10-01,2014-10-31,2011-10-01,1,2012,"2100","W9124B","J063","238990","2100","Defense","Army",366,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2012-09-30,2012-09-30,NA,TRUE,5724,2,7168.72,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,34398.8802,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,5724,0,21506.16,7168.7202,0,0,Inf,"No Unmodified Ceiling",Inf
27173983,67250,0,0,2015-02-27,2014-08-05,2014-12-03,2014-08-05,1,2014,"1700","N00104","5925","335313","1700","Defense","Navy",91.0416666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",6000,6000,6000,2014-11-03,2014-11-03,NA,TRUE,61250,0,0,"   1",10.2083333333333,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Electronics & Communications","Electronics & Communications","Products","Products",67250,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",1,61250,0,0,0,0,0,11.2081666666667,"Obligations at least half Orig+CRai",11.2081666666667
18985415,60000,0,0,2011-09-30,2010-11-12,2010-12-27,2010-10-01,1,2011,"1700","N00604","7510","452990","1700","Defense","Navy",322.958333333333,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",5000,5000,5000,2011-09-30,2011-09-30,NA,TRUE,55000,0,0,"   2",11,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","Other","Other","Products","Products",60000,NA,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,2,55000,0,0,0,0,0,11.9998,"Obligations at least half Orig+CRai",11.9998
3027545,37125,0,0,2011-10-04,2011-06-15,2011-10-04,2011-06-15,1,2011,"1700","N00104","4810","332912","1700","Defense","Navy",1,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",420,420,420,2011-06-15,2011-06-15,NA,TRUE,36705,0,0,"   1",87.3928571428571,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",37125,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,36705,0,0,0,0,0,88.3904761904762,"Obligations at least half Orig+CRai",88.3904761904762
24570132,3655958.0481,0,0,2012-10-31,2008-06-05,2011-02-15,2008-06-05,1,2008,"2100","W58RGZ","1520","541330","2100","Defense","Army",574.041666666667,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",169480.2031,169480.2031,169480.2031,2009-12-30,2010-12-31,NA,TRUE,2426603.5,10,574344.375,"[   3,3316]",14.3179171113467,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","Aircraft","Aircraft","Products","Products",3655958.0481,NA,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Combination or Other","Award Fee",0,0,"Not UCA",8,2426603.5,0,570609.345,489265,0,0,15.3179112109525,"Obligations at least half Orig+CRai",15.3179112109525
25858475,39578.82,0,0,2013-07-31,2013-03-25,2013-09-13,2013-03-25,1,2013,"1700","N00104","5925","335313","1700","Defense","Navy",79,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2000,2000,2000,2013-06-11,2013-06-11,NA,TRUE,33000,0,0,"   1",16.5,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Electronics & Communications","Electronics & Communications","Products","Products",39578.82,NA,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,0,"Not UCA",1,33000,0,4578.82,0,0,0,17.4995,"Obligations at least half Orig+CRai",17.4995
25699906,435.65,0,0,2013-06-28,2013-05-30,2013-07-25,2013-05-30,1,2013,"1700","N00244","4235","326199","1700","Defense","Navy",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,435.65,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction",NA,"Other",NA,"Products",NA,435.65,NA,NA,6,NA,1,NA,0,0,1,435.65,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","FSS/GWAC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,435.65,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
24868031,398375.7009,1,0,2008-09-30,2007-11-13,2008-09-30,2007-11-13,1,2008,"2100","W912P9","Z222","238910","2100","Defense","Army",564.958333333333,"(~1 year,~2 years]","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",34043,34043,34043,2009-05-30,2009-05-30,NA,TRUE,364332.9609,0,0,"   2",10.7021402608466,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,398375.7009,NA,3,1,1,NA,0,1,1,398375.7009,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,364332.9609,0,0,0,-0.26,0,11.7021108862321,"Obligations at least half Orig+CRai",11.7021108862321
19137040,36000,0,0,2010-09-30,2009-10-30,2010-04-05,2009-10-30,1,2010,"1700","N40085","S111","238990","1700","Defense","Navy",2,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3000,3000,3000,2009-10-31,2009-10-31,NA,TRUE,33000,0,0,"[   3,3316]",11,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,36000,NA,3,1,1,NA,0,1,1,36000,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,33000,0,0,0,0,0,11.9996666666667,"Obligations at least half Orig+CRai",11.9996666666667
3032715,58564.4,0,0,2013-12-31,2012-09-27,2013-11-13,2012-09-27,1,2012,"1700","N00104","5925","335313","1700","Defense","Navy",91.0416666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2160,2160,2160,2012-12-26,2012-12-26,NA,TRUE,50627.78,0,0,"   1",23.438787037037,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Electronics & Communications","Electronics & Communications","Products","Products",58564.4,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,50627.78,0,0,5776.62,0,0,24.4383240740741,"Obligations at least half Orig+CRai",24.4383240740741
63938869,2970,0,0,2016-10-29,2015-12-14,2016-01-14,2015-12-14,1,2016,"97AS","SP4500","S222","562211","97AS","Defense","DLA",320.958333333333,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",90,90,90,2016-10-29,2016-10-29,NA,TRUE,2880,0,0,"   1",32,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,2970,NA,4,1,1,NA,0,1,1,2970,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,2880,0,0,0,0,0,32.9888888888889,"Obligations at least half Orig+CRai",32.9888888888889
18783178,9705,0,0,2011-03-10,2010-10-28,2011-02-09,2010-10-28,1,2011,"1700","N00164","6105","811310","1700","Defense","Navy",24.0416666666667,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",735,735,735,2010-11-20,2010-11-20,NA,TRUE,8970,0,0,"   2",12.2040816326531,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","Engines & Power Plants","Engines & Power Plants","Products","Products",9705,NA,NA,4,0,1,NA,0,0,1,9705,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,8970,0,0,0,0,0,13.2027210884354,"Obligations at least half Orig+CRai",13.2027210884354
66941042,2390.46,0,0,2015-11-13,2016-06-03,2016-06-03,2016-06-03,1,2016,"2100","W912HQ","6625","532490","2100","Defense","Army",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,2390.46,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction",NA,"Other",NA,"Products",NA,2390.46,NA,NA,2,NA,1,NA,0,0,1,2390.46,NA,NA,"def_detail/Pur","2","Comp.","2+ Offers","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,2390.46,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
14094283,80941.3192,0,0,2013-06-30,2011-09-28,2013-01-31,2011-10-01,1,2011,"2100","W912P9","R699","561320","2100","Defense","Army",186,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",5500,5500,5500,2012-03-31,2012-03-31,NA,TRUE,71925.8192,0,0,"[   3,3316]",13.0774216727273,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,80941.3192,NA,4,0,1,0,0,0,1,80941.3192,0,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","FSS/GWAC",0,"Cost-Based","Other Fee",0,0,"Not UCA",7,72023.1992,-97.38,3515.5,0,0,0,14.0949453090909,"Obligations at least half Orig+CRai",14.0949453090909
8338831,2538.7299,1,0,2012-12-31,2011-01-07,2012-03-14,2011-01-06,1,2011,"2100","W912ER","R499","713940","2100","Defense","Army",374,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1279.36,1279.36,3806.3999,2012-01-15,2012-01-15,NA,TRUE,74154.603,2,-41482.0781,"   2",19.4815586770061,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,2538.7299,NA,3,1,1,NA,0,1,1,2538.7299,NA,NA,"def_detail/Pur","3-4","Comp.","2+ Offers","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,74154.603,0,-41499.2381,0,-7536.23,0,20.4812959615725,"Other Unexplained 10x Ceiling Breach",20.4812959615725
24096536,9858.95,0,0,2009-09-30,2006-10-08,2006-10-23,2006-10-08,1,2007,"2100","W81K00","6505","325412","2100","Defense","Army",358,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2007-09-30,2007-09-30,NA,TRUE,12211,0,0,"[   3,3316]",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Products","Other Products","Clothing & Subsistence","Clothing & Subsistence","Products","Products",9858.95,NA,NA,1,0,1,0,0,0,1,9858.95,0,NA,"IDV","1","Comp.","1 Offer","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,18821,-6610,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
