CSIStransactionID	CSIScontractID	fiscal_year	Customer	SubCustomer	ServicesCategory	PlatformPortfolio	ProductOrServiceCodeText	VendorSize	CompetitionClassification	ClassifyNumberOfOffers	includesMOSA	projectname	obligatedAmount	numberOfActions
44477173	62377368	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	79416.5000	1
39650755	26819895	1993	Defense	Other DoD	Products	Electronics, Comms, & Sensors	TELEPHONE AND TELEGRAPH EQUIPMENT	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	179349.0000	NULL
94485823	72240120	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	No Competition (Other Exception)	No competition	1	LCS 	76338.7266	1
27593313	2964441	2009	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
24816617	19265820	2009	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	750.0000	1
60682228	63073805	2016	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large: Big 6	Full Competition (Multiple Offers)	5-9 Offers	1	417	0.0000	1
92843926	62233406	2018	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	40968.0000	1
20653329	18686826	2012	Defense	Navy	R&D	Ships & Submarines	DEFENSE SHIPS (BASIC)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	1029000.0000	1
17120622	2964452	2012	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Other Exception)	No competition	1	LCS 	826459.0000	1
27531693	2964452	2012	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Other Exception)	No competition	1	LCS 	2779691.0000	1
17239743	2964452	2012	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Other Exception)	No competition	1	LCS 	2300000.0000	1
4911370	2964452	2012	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Other Exception)	No competition	1	LCS 	1490000.0000	1
79539806	77224220	2019	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	-63882.0000	1
66240140	67127664	2017	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	2500000.0000	1
41449268	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	102441.0000	1
41448790	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	356172.0000	1
41451037	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	-900000.0000	1
13050172	3479600	2009	Defense	Navy	Products	Ships & Submarines	UNDERWATER SOUND EQUIPMENT	Small	Limited Competition with multiple offers	3-4 Offers	1	SSN 774 	3939.7500	1
43025194	61173476	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	LCS 	967000.0000	1
37753304	2964947	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
39042896	2964947	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	325671.0000	1
23587437	3478441	2008	Defense	Navy	ERS	Ships & Submarines	MAINT-REP OF ENGINES & TURBINES	Small	No Competition (Only One Source Exception)	No competition	1	SSN 774 	6800.0000	1
31291713	2965094	2012	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
21358308	2964036	2012	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	Competition with single offer	One Offer	1	SSN 774 	510000.0000	1
39346336	2964947	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	1600000.0000	1
40979803	2964947	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	2400.0000	1
68679914	2964947	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	1402736.0000	1
40431818	2964947	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	409022.0000	1
38999756	2964947	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
79591937	77265121	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Large: Big 6	Competition with single offer	One Offer	1	LCS 	-18797.0000	1
41452640	2965094	2015	Defense	Other DoD	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
64668771	66100983	2016	Defense	Navy	Products	Ships & Submarines	GAS WELD HEAT CUT - METALIZING EQ	Small	Limited Competition with multiple offers	3-4 Offers	1	SSN 774 	4149.8999	1
41451163	2965094	2015	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1544566.0000	1
89085114	82644229	2020	Defense	Navy	ERS	Ships & Submarines	MAINT-REP OF SHIPS-SML CRAFT-DOCKS	Medium <1B	No Competition (Other Exception)	No competition	1	LCS 	559330.0000	1
68065729	66194529	2017	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-1615.8600	1
5413759	2962952	2007	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Small	Competition with single offer	One Offer	1	SSN 774 	166788.0000	1
87068024	77286417	2020	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	698466.0000	1
25610770	18800946	2010	Defense	Navy	PAMS	Ships & Submarines	EQ TEST SVCS/SHIP & MARINE EQUIP	Large	Competition with single offer	One Offer	1	LCS 	500.0000	1
94414877	72188609	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	14542519.0000	1
23401827	18801463	2010	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	695840.0000	1
66165241	2965194	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	2162088.0000	1
36813372	2964946	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	85078.0000	1
67899515	2964441	2017	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
68195670	2964441	2017	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
69288769	66054845	2017	Defense	Navy	R&D	Ships & Submarines	DEFENSE SHIPS (OPERATIONAL)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	8000000.0000	1
70565709	2965194	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	180.0000	1
66744298	2964441	2017	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1270828.0000	1
68985621	66054845	2017	Defense	Navy	R&D	Ships & Submarines	DEFENSE SHIPS (OPERATIONAL)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
69958351	2964441	2017	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	384430.0000	1
70654050	2965194	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
68689486	2964441	2017	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1500000.0000	1
70914828	2964692	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
92609391	2964036	2018	Defense	Other DoD	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Large	Competition with single offer	One Offer	1	SSN 774 	0.0000	1
70915077	2965194	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1653000.0000	1
37976332	26391378	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	308423.0000	1
37865037	26391377	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
37395028	26391378	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	187110.0000	1
65253029	62233406	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	51254.0000	1
60175136	62233406	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	83579.0000	1
59904036	62233406	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	157707.0000	1
65665995	62233406	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	0.0000	1
62627771	62233406	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	305061.0000	1
60602795	62233406	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	241528.0000	1
62794589	62233406	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	0.0000	1
86547613	62233435	2020	Defense	Other DoD	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Large	Full Competition (Multiple Offers)	Two Offers	1	SSN 774 	0.0000	1
41591426	18802144	2015	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	45000.0000	1
35626917	2965097	2013	Defense	Other DoD	R&D	Ships & Submarines	OTHER DEFENSE (ENGINEERING)	Small	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
88987138	82575151	2020	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
86468054	2965194	2020	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
69114417	2964946	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	112000.0000	1
68438572	2964947	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
38053186	28485749	2014	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	107500.0000	1
67576722	61766313	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	388833.0000	1
39647652	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	423781.0000	1
38171368	2964692	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	265945.0000	1
40767117	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	229490.0000	1
41309629	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-247485.0000	1
39449493	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1364084473.0000	1
41267342	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	4018.0000	1
69419105	2964947	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	589136.0000	1
39006165	2964692	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	241299.0000	1
39253853	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	214313.0000	1
36672130	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	28233.0000	1
36468853	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1085153.0000	1
67906654	2964947	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	137386.0000	1
40740044	2964692	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	23563249.0000	1
39053427	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
92609786	2964441	2018	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	650000.0000	1
92610805	2965194	2018	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
92610868	2965194	2018	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
34251377	2965313	2013	Defense	Navy	PAMS	Ships & Submarines	OTHER MANAGEMENT SUPPORT SERVICES	Large	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
92609869	2964441	2018	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
92610848	2965194	2018	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41585017	18684160	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41584101	18684154	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41448269	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-6000000.0000	1
41448478	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41448561	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41448249	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41549617	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	84493.0000	1
41452348	2965194	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41450871	2965194	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41446231	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	233998.0000	1
41453473	2965194	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
