fiscal_year	fiscal_quarter_YTD	contract_transaction_unique_key	contract_award_unique_key	signeddate	contractingofficeagencyid	ProductOrServiceCode	PlatformPortfolio	ProjectID	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	anycommercial	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	AnyCommercial	typeofcontractpricing	IsLetterContract	ProductOrServiceCode	claimantprogramcode	principalnaicscode	ProjectID	EntityID	parentid	IsEntityTraditional	obligatedAmount	baseandexercisedoptionsvalue	baseandalloptionsvalue	numberOfActions
2021	NULL	8000_8000_80LARC20F0095_P00003_NNL13AA08B_0	CONT_AWD_80LARC20F0095_8000_NNL13AA08B_8000	2021-09-21	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	6050.0000	6050.0000	6050.0000	1
2021	NULL	8000_8000_80LARC20F0095_P00002_NNL13AA08B_0	CONT_AWD_80LARC20F0095_8000_NNL13AA08B_8000	2021-08-02	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC20F0103_P00001_NNL13AA08B_0	CONT_AWD_80LARC20F0103_8000_NNL13AA08B_8000	2021-08-11	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	49810.0000	49810.0000	49810.0000	1
2021	NULL	8000_8000_80LARC20F0103_P00002_NNL13AA08B_0	CONT_AWD_80LARC20F0103_8000_NNL13AA08B_8000	2021-09-16	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC21F0017_P00001_NNL13AA08B_0	CONT_AWD_80LARC21F0017_8000_NNL13AA08B_8000	2021-04-15	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	25000.0000	25000.0000	25000.0000	1
2021	NULL	8000_8000_80LARC21F0017_0_NNL13AA08B_0	CONT_AWD_80LARC21F0017_8000_NNL13AA08B_8000	2020-11-03	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	147777.0000	147777.0000	147777.0000	1
2021	NULL	8000_8000_80LARC21F0017_P00002_NNL13AA08B_0	CONT_AWD_80LARC21F0017_8000_NNL13AA08B_8000	2021-07-13	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	206424.0000	206424.0000	206424.0000	1
2021	NULL	8000_8000_80LARC21F0047_0_NNL13AA08B_0	CONT_AWD_80LARC21F0047_8000_NNL13AA08B_8000	2020-12-21	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	70000.0000	115233.0000	115233.0000	1
2021	NULL	8000_8000_80LARC21F0048_P00001_NNL13AA08B_0	CONT_AWD_80LARC21F0048_8000_NNL13AA08B_8000	2021-08-10	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	62268.0000	62268.0000	62268.0000	1
2021	NULL	8000_8000_80LARC21F0048_0_NNL13AA08B_0	CONT_AWD_80LARC21F0048_8000_NNL13AA08B_8000	2020-12-21	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	400023.0000	400023.0000	400023.0000	1
2021	NULL	8000_8000_80LARC21F0073_0_NNL13AA08B_0	CONT_AWD_80LARC21F0073_8000_NNL13AA08B_8000	2021-01-28	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Medium <1B	X	USA	VA	USA	VA	USA	C	N	J	0	AR11		541712	NULL	NULL	NULL	NULL	32616.0000	32616.0000	32616.0000	1
2021	NULL	8000_8000_80LARC21F0078_P00002_NNL13AA08B_0	CONT_AWD_80LARC21F0078_8000_NNL13AA08B_8000	2021-06-30	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC21F0078_P00003_NNL13AA08B_0	CONT_AWD_80LARC21F0078_8000_NNL13AA08B_8000	2021-08-27	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC21F0078_0_NNL13AA08B_0	CONT_AWD_80LARC21F0078_8000_NNL13AA08B_8000	2021-02-02	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	31502.0000	31502.0000	31502.0000	1
2021	NULL	8000_8000_80LARC21F0078_P00001_NNL13AA08B_0	CONT_AWD_80LARC21F0078_8000_NNL13AA08B_8000	2021-04-13	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC21F0091_0_NNL13AA08B_0	CONT_AWD_80LARC21F0091_8000_NNL13AA08B_8000	2021-03-12	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Medium <1B	X	USA	VA	USA	VA	USA	C	N	J	0	AR11		541712	NULL	NULL	NULL	NULL	144300.0000	144300.0000	144300.0000	1
2021	NULL	8000_8000_80LARC21F0101_0_NNL13AA08B_0	CONT_AWD_80LARC21F0101_8000_NNL13AA08B_8000	2021-04-13	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	238340.0000	238340.0000	238340.0000	1
2021	NULL	8000_8000_80LARC21F0101_P00001_NNL13AA08B_0	CONT_AWD_80LARC21F0101_8000_NNL13AA08B_8000	2021-08-19	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC21F0112_0_NNL13AA08B_0	CONT_AWD_80LARC21F0112_8000_NNL13AA08B_8000	2021-04-29	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	3900945.0000	3900945.0000	3900945.0000	1
2021	NULL	8000_8000_80LARC21F0118_P00001_NNL13AA08B_0	CONT_AWD_80LARC21F0118_8000_NNL13AA08B_8000	2021-08-05	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	87810.0000	87810.0000	87810.0000	1
2021	NULL	8000_8000_80LARC21F0118_0_NNL13AA08B_0	CONT_AWD_80LARC21F0118_8000_NNL13AA08B_8000	2021-05-13	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	39140.0000	39140.0000	39140.0000	1
2021	NULL	8000_8000_80LARC21F0118_P00002_NNL13AA08B_0	CONT_AWD_80LARC21F0118_8000_NNL13AA08B_8000	2021-09-29	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	97663.0000	97663.0000	97663.0000	1
2021	NULL	8000_8000_80LARC21F0120_0_NNL13AA08B_0	CONT_AWD_80LARC21F0120_8000_NNL13AA08B_8000	2021-05-20	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	103613.0000	103613.0000	103613.0000	1
2021	NULL	8000_8000_80LARC21F0121_0_NNL13AA08B_0	CONT_AWD_80LARC21F0121_8000_NNL13AA08B_8000	2021-06-10	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	61568.0000	94115.0000	94115.0000	1
2024	1	8000_8000_80LARC21F0121_P00005_NNL13AA08B_0	CONT_AWD_80LARC21F0121_8000_NNL13AA08B_8000	2023-11-28	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11	NULL	541712	NULL	NULL	NULL	0	-159.1000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC21F0121_P00001_NNL13AA08B_0	CONT_AWD_80LARC21F0121_8000_NNL13AA08B_8000	2021-07-14	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC21F0137_0_NNL13AA08B_0	CONT_AWD_80LARC21F0137_8000_NNL13AA08B_8000	2021-07-22	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	33625.0000	33625.0000	33625.0000	1
2021	NULL	8000_8000_80LARC21F0137_P00001_NNL13AA08B_0	CONT_AWD_80LARC21F0137_8000_NNL13AA08B_8000	2021-08-20	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC21F0138_0_NNL13AA08B_0	CONT_AWD_80LARC21F0138_8000_NNL13AA08B_8000	2021-07-21	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	205669.0000	205669.0000	205669.0000	1
2021	NULL	8000_8000_80LARC21F0138_P00001_NNL13AA08B_0	CONT_AWD_80LARC21F0138_8000_NNL13AA08B_8000	2021-09-21	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC21FA002_0_NNL13AA08B_0	CONT_AWD_80LARC21FA002_8000_NNL13AA08B_8000	2021-09-08	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	280843.0000	280843.0000	280843.0000	1
2021	NULL	8000_8000_80LARC21FA003_0_NNL13AA08B_0	CONT_AWD_80LARC21FA003_8000_NNL13AA08B_8000	2021-09-08	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	94077.0000	94077.0000	94077.0000	1
2021	NULL	8000_8000_80LARC21FA004_0_NNL13AA08B_0	CONT_AWD_80LARC21FA004_8000_NNL13AA08B_8000	2021-09-08	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	77268.0000	77268.0000	77268.0000	1
2021	NULL	8000_8000_80LARC21FA005_0_NNL13AA08B_0	CONT_AWD_80LARC21FA005_8000_NNL13AA08B_8000	2021-09-10	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Medium <1B	X	USA	VA	USA	VA	USA	C	N	J	0	AR11		541712	NULL	NULL	NULL	NULL	38507.0000	38507.0000	38507.0000	1
2021	NULL	8000_8000_80LARC21FA006_0_NNL13AA08B_0	CONT_AWD_80LARC21FA006_8000_NNL13AA08B_8000	2021-09-09	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	35846.0000	35846.0000	35846.0000	1
2021	NULL	8000_8000_80LARC21FA008_0_NNL13AA08B_0	CONT_AWD_80LARC21FA008_8000_NNL13AA08B_8000	2021-09-14	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	286405.0000	286405.0000	286405.0000	1
2021	NULL	8000_8000_80LARC21FA009_0_NNL13AA08B_0	CONT_AWD_80LARC21FA009_8000_NNL13AA08B_8000	2021-09-16	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	24652.0000	24652.0000	24652.0000	1
2021	NULL	8000_8000_80LARC18F0047_P00011_NNL13AA08B_0	CONT_AWD_80LARC18F0047_8000_NNL13AA08B_8000	2020-12-04	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC18F0084_P00008_NNL13AA08B_0	CONT_AWD_80LARC18F0084_8000_NNL13AA08B_8000	2021-08-31	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	66771.0000	66771.0000	1
2021	NULL	8000_8000_80LARC18F0100_P00007_NNL13AA08B_0	CONT_AWD_80LARC18F0100_8000_NNL13AA08B_8000	2021-02-12	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	-644718.0000	-644718.0000	1
2021	NULL	8000_8000_80LARC18F0100_P00010_NNL13AA08B_0	CONT_AWD_80LARC18F0100_8000_NNL13AA08B_8000	2021-08-17	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	258550.0000	258550.0000	258550.0000	1
2021	NULL	8000_8000_80LARC18F0100_P00006_NNL13AA08B_0	CONT_AWD_80LARC18F0100_8000_NNL13AA08B_8000	2020-12-17	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	67000.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC18F0100_P00009_NNL13AA08B_0	CONT_AWD_80LARC18F0100_8000_NNL13AA08B_8000	2021-05-24	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	72000.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC18F0100_P00008_NNL13AA08B_0	CONT_AWD_80LARC18F0100_8000_NNL13AA08B_8000	2021-05-12	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	4686.0000	4686.0000	4686.0000	1
2021	NULL	8000_8000_80LARC18F0115_P00014_NNL13AA08B_0	CONT_AWD_80LARC18F0115_8000_NNL13AA08B_8000	2021-09-15	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	30000.0000	30000.0000	30000.0000	1
2021	NULL	8000_8000_80LARC18F0115_P00013_NNL13AA08B_0	CONT_AWD_80LARC18F0115_8000_NNL13AA08B_8000	2021-05-26	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	13650.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC18F0115_P00011_NNL13AA08B_0	CONT_AWD_80LARC18F0115_8000_NNL13AA08B_8000	2021-04-16	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	10000.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC18F0115_P00012_NNL13AA08B_0	CONT_AWD_80LARC18F0115_8000_NNL13AA08B_8000	2021-05-13	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC18F0115_P00010_NNL13AA08B_0	CONT_AWD_80LARC18F0115_8000_NNL13AA08B_8000	2021-03-23	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	25000.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC18F0129_P00007_NNL13AA08B_0	CONT_AWD_80LARC18F0129_8000_NNL13AA08B_8000	2020-12-04	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC18F0149_P00007_NNL13AA08B_0	CONT_AWD_80LARC18F0149_8000_NNL13AA08B_8000	2020-10-28	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC18F0167_P00005_NNL13AA08B_0	CONT_AWD_80LARC18F0167_8000_NNL13AA08B_8000	2021-04-01	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC19F0036_P00003_NNL13AA08B_0	CONT_AWD_80LARC19F0036_8000_NNL13AA08B_8000	2020-12-16	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC19F0055_P00005_NNL13AA08B_0	CONT_AWD_80LARC19F0055_8000_NNL13AA08B_8000	2021-01-12	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC19F0055_P00006_NNL13AA08B_0	CONT_AWD_80LARC19F0055_8000_NNL13AA08B_8000	2021-04-01	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC19F0055_P00004_NNL13AA08B_0	CONT_AWD_80LARC19F0055_8000_NNL13AA08B_8000	2020-12-18	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC19F0068_P00003_NNL13AA08B_0	CONT_AWD_80LARC19F0068_8000_NNL13AA08B_8000	2020-11-19	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	161950.0000	161950.0000	161950.0000	1
2021	NULL	8000_8000_80LARC19F0068_P00004_NNL13AA08B_0	CONT_AWD_80LARC19F0068_8000_NNL13AA08B_8000	2021-03-23	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC19F0142_P00002_NNL13AA08B_0	CONT_AWD_80LARC19F0142_8000_NNL13AA08B_8000	2020-11-19	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC20F0015_P00006_NNL13AA08B_0	CONT_AWD_80LARC20F0015_8000_NNL13AA08B_8000	2021-02-04	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC20F0015_P00007_NNL13AA08B_0	CONT_AWD_80LARC20F0015_8000_NNL13AA08B_8000	2021-02-25	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC20F0015_P00008_NNL13AA08B_0	CONT_AWD_80LARC20F0015_8000_NNL13AA08B_8000	2021-03-23	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC20F0016_P00004_NNL13AA08B_0	CONT_AWD_80LARC20F0016_8000_NNL13AA08B_8000	2021-01-14	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	50000.0000	50000.0000	50000.0000	1
2021	NULL	8000_8000_80LARC20F0016_P00003_NNL13AA08B_0	CONT_AWD_80LARC20F0016_8000_NNL13AA08B_8000	2020-10-28	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	5073.0000	5073.0000	5073.0000	1
2021	NULL	8000_8000_80LARC20F0021_P00004_NNL13AA08B_0	CONT_AWD_80LARC20F0021_8000_NNL13AA08B_8000	2021-09-13	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	-6298.0000	0.0000	0.0000	1
2021	NULL	8000_8000_80LARC20F0021_P00005_NNL13AA08B_0	CONT_AWD_80LARC20F0021_8000_NNL13AA08B_8000	2021-09-14	8000	AR11	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Medium <1B	X	USA	VA	USA	VA	USA	C	N	U	0	AR11		541712	NULL	NULL	NULL	NULL	0.0000	0.0000	0.0000	1
