fiscal_year	Customer	SubCustomer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	IsEntityAbove2018constant10ThousandThreshold	EntityCount	AllContractorCount	numberOfActions	ObligatedAmount
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	131	131	259	879909.1001
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	226	226	971	28115889.9549
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	177	177	1724	868892632.3064
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	0	0	0	0	12	12	33	-50924.1108
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	0	0	1	0	10	10	17	78439.8293
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	113	113	311	1988436.7761
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	401	401	1640	83817094.8674
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	146	146	4196	524180487.7660
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	NULL	NULL	0	1	1	1	2	2	0	0.0000
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	0	0	0	0	0	2	2	4	2108.4900
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	0	0	0	1	0	11	11	15	79957.1406
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	32	34	69	721642.1100
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	61	62	167	6925341.5413
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	119	147	748	281481192.7005
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	1	0	0	0	0	3	3	5	8159.2300
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	1	0	0	1	0	3	3	25	84431.1702
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	1	0	0	1	1	22	22	54	589204.8280
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	135	146	494	22940561.0354
2018	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	100	122	1348	456267616.0026
2018	Defense	Air Force	M	Medium Vendor	PID	1	0	0	0	1	1	1	1	2	26058.6904
2018	Defense	Air Force	M	Medium Vendor	PID	1	0	0	1	1	1	10	10	48	1462417.1761
2018	Defense	Air Force	M	Medium Vendor	PID	1	0	1	1	1	1	86	86	2317	4442724478.8731
2018	Defense	Air Force	M	Medium Vendor	PID	1	1	0	1	1	1	4	4	5	56307.2502
2018	Defense	Air Force	M	Medium Vendor	PID	1	1	1	1	1	1	31	31	1093	1612069756.8348
2018	Defense	Air Force	N	Sometimes Small Vendor	Duns	1	1	1	1	1	1	3	2	1168	57897436.6611
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	0	3	3	6	3192.9600
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	0	21	21	33	158133.5691
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	157	157	306	2999870.6005
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	744	744	2795	108181382.4049
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	625	625	6781	1620661723.4394
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	0	2	2	3	18428.5898
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	1	32	32	125	1553215.0512
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	301	301	2961	90163693.6154
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	273	273	6788	989555252.7711
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	0	0	1	1	1	3388.4500
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	0	6	8	10	58928.2596
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	28	32	55	678890.8973
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	251	301	849	39688694.1683
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	289	408	3622	1007662046.8542
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	1	0	0	1	0	1	1	2	0.0000
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	1	0	0	1	1	6	7	21	181771.3776
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	94	118	574	13741868.7326
2018	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	267	658	7980	1458408812.7032
2018	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	2	2	3	73107.0801
2018	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	18	18	85	2408081.0489
2018	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	119	119	2613	2102781918.4592
2018	Defense	Air Force	N	Sometimes Small Vendor	PID	1	1	0	0	1	1	1	1	4	5028.5698
2018	Defense	Air Force	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	3	3	29	1797469.2275
2018	Defense	Air Force	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	131	131	9930	2722709712.7720
2018	Defense	Air Force	S	Always Small Vendor	Duns	1	1	0	0	1	1	1	1	1	12480.0000
2018	Defense	Air Force	S	Always Small Vendor	Duns	1	1	0	1	1	1	1	1	1	32496.0000
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	5	5	0	0.0000
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	22	22	0	0.0000
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	8	8	0	0.0000
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	91	91	134	-232081.3582
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	398	398	527	2154866.7833
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	1192	1192	2013	24115866.1299
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	2647	2647	8876	441911495.6647
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	2096	2096	19407	4664315130.9935
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	0	0	0	1	1	2	0.0000
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	0	1	0	2	2	2	14293.0195
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	0	1	1	62	62	116	1522920.9631
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	162	162	730	25657547.8200
2018	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	111	111	1064	275792552.0206
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	1	1	0	0.0000
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	1	1	0	0.0000
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	0	0	0	0	0	4	4	6	-15445.0000
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	10	10	12	56504.7105
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	68	70	117	1585121.3829
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	118	125	404	15333037.2125
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	132	158	1316	379357123.0241
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	1	0	0	1	0	1	1	2	13570.0000
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	1	0	0	1	1	2	2	3	33430.7305
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	1	0	1	1	1	7	8	41	1601652.6804
2018	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	19	30	452	151271023.4433
2018	Defense	Air Force	S	Always Small Vendor	PID	1	0	0	1	1	1	15	15	76	2198890.6443
2018	Defense	Air Force	S	Always Small Vendor	PID	1	0	1	1	1	1	24	24	347	145967480.9769
2018	Defense	Air Force	S	Always Small Vendor	PID	1	1	0	1	1	1	1	1	2	222508.8963
2018	Defense	Air Force	S	Always Small Vendor	PID	1	1	1	1	1	1	3	3	16	5750143.1240
2018	Defense	Air Force	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	1	1	1	0.0000
2018	Defense	Army	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	50	2332	3499383441.8838
2018	Defense	Army	NULL	NULL	PDuns-1	NULL	NULL	NULL	NULL	NULL	NULL	1	1	1	18481.0000
2018	Defense	Army	B	Big Five	PID	1	1	1	1	1	1	5	5	6916	20558401911.9837
2018	Defense	Army	J	Large: Big 5 JV	PID	1	0	1	1	1	1	3	3	308	862142087.2422
2018	Defense	Army	L	Large Vendor	Duns	1	1	1	1	1	1	1	1	3250	154938472.1429
2018	Defense	Army	L	Large Vendor	PID	1	0	0	1	1	1	8	8	38	644143.3740
2018	Defense	Army	L	Large Vendor	PID	1	0	1	1	1	1	61	61	2848	3941184848.0697
2018	Defense	Army	L	Large Vendor	PID	1	1	0	1	1	1	3	3	17	461323.1411
2018	Defense	Army	L	Large Vendor	PID	1	1	1	1	1	1	88	88	19507	18952339351.9839
2018	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	0	0	0	0	1	1	1	-11624.0303
2018	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	0	0	1	1	1	1	1	0.0000
2018	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	2	2	3	586838.2813
2018	Defense	Army	M	Medium Vendor	Duns	1	1	0	0	0	0	1	1	2	0.0000
2018	Defense	Army	M	Medium Vendor	Duns	1	1	0	0	1	0	8	8	12	48658.2109
2018	Defense	Army	M	Medium Vendor	Duns	1	1	0	0	1	1	8	8	12	160485.9698
2018	Defense	Army	M	Medium Vendor	Duns	1	1	0	1	1	1	21	21	32	1773683.9027
2018	Defense	Army	M	Medium Vendor	Duns	1	1	1	1	1	1	2	2	6	780465.1328
2018	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	2	2	1	675.3100
2018	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	5	5	4	132439.9873
2018	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	4	4	0	0.0000
2018	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	45	45	55	39872.7911
2018	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	165	165	287	1150969.6512
2018	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	365	365	652	5968874.0137
2018	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	704	704	1814	58163442.1813
2018	Defense	Army	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	492	492	3785	2537866554.2795
2018	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	0	0	0	52	52	147	165501.7706
2018	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	0	1	0	64	64	253	618317.2962
2018	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	242	242	6330	8019099.7934
2018	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	807	807	7928	195979272.3042
2018	Defense	Army	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	353	353	9073	1713041262.3434
2018	Defense	Army	M	Medium Vendor	PDuns-2+	NULL	NULL	0	1	1	1	1	1	1	30498.4492
2018	Defense	Army	M	Medium Vendor	PDuns-2+	NULL	NULL	1	1	1	1	1	1	0	0.0000
2018	Defense	Army	M	Medium Vendor	PDuns-2+	1	0	0	0	0	0	13	13	29	530145.8500
2018	Defense	Army	M	Medium Vendor	PDuns-2+	1	0	0	0	1	0	34	34	48	-7239.7755
2018	Defense	Army	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	107	113	169	1722686.6507
2018	Defense	Army	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	239	265	764	25039372.3702
2018	Defense	Army	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	287	449	3687	1093975955.6635
2018	Defense	Army	M	Medium Vendor	PDuns-2+	1	1	0	0	0	0	6	6	8	41058.0083
2018	Defense	Army	M	Medium Vendor	PDuns-2+	1	1	0	0	1	0	8	7	24	-11967.3906
2018	Defense	Army	M	Medium Vendor	PDuns-2+	1	1	0	0	1	1	38	38	1833	954470.1469
2018	Defense	Army	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	151	163	676	24916097.9140
2018	Defense	Army	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	152	225	3629	1261994913.1321
2018	Defense	Army	M	Medium Vendor	PID	1	0	0	0	1	0	2	2	4	-4908.8701
2018	Defense	Army	M	Medium Vendor	PID	1	0	0	0	1	1	2	2	4	62364.0379
2018	Defense	Army	M	Medium Vendor	PID	1	0	0	1	1	1	23	23	266	7282480.2900
2018	Defense	Army	M	Medium Vendor	PID	1	0	1	1	1	1	137	137	2600	3820479360.7338
2018	Defense	Army	M	Medium Vendor	PID	1	1	0	1	1	1	5	5	129	1284610.4737
2018	Defense	Army	M	Medium Vendor	PID	1	1	1	1	1	1	51	51	1569	2066973664.5260
2018	Defense	Army	N	Sometimes Small Vendor	Duns	1	1	1	1	1	1	2	2	1999	145030273.2996
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	0	5	5	13	1788.7300
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	0	42	42	109	357217.9603
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	313	313	808	7659681.7962
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	1203	1203	7483	203624555.8338
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	987	987	12045	3039890177.0842
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	0	1	1	76	125903.5000
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	1	43	43	204	1860050.4762
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	362	362	3345	110349193.5766
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	351	351	7525	1214520882.6551
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	0	0	2	2	3	-10575.4299
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	0	10	10	15	55496.9304
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	86	99	223	2050208.1697
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	445	594	2632	49386905.5584
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	414	664	5041	1571530781.1798
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	1	0	0	1	0	3	3	4	246959.9609
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	1	0	0	1	1	7	9	15	115738.5702
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	104	157	1497	24374151.2595
2018	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	309	960	9585	2685622929.2153
2018	Defense	Army	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	2	2	2	25262.6191
2018	Defense	Army	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	28	28	182	5289912.0082
2018	Defense	Army	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	147	147	3224	2253770815.1398
2018	Defense	Army	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	6	6	14	824825.5220
2018	Defense	Army	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	149	149	10527	5542103275.5664
2018	Defense	Army	S	Always Small Vendor	Duns	1	0	0	0	1	1	1	1	1	10320.0000
2018	Defense	Army	S	Always Small Vendor	Duns	1	1	0	0	0	0	1	1	1	1400.0000
2018	Defense	Army	S	Always Small Vendor	Duns	1	1	0	0	1	1	2	2	2	39257.6992
2018	Defense	Army	S	Always Small Vendor	Duns	1	1	0	1	1	1	3	3	3	231955.3164
2018	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	5	5	0	0.0000
2018	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	2	2	0	0.0000
2018	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	17	17	1	173777.2969
2018	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	2	2	0	0.0000
2018	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	402	402	697	-127150.8253
2018	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	1238	1238	2065	8908639.5268
2018	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	3454	3454	7279	76688051.5006
2018	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	5519	5519	22019	938868627.2762
2018	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	3837	3837	30071	9936990717.2323
2018	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	0	0	0	0	5	5	10	-149487.2000
2018	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	0	0	1	0	5	5	5	59673.7700
2018	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	0	0	1	1	34	34	71	792613.5447
2018	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	158	158	549	28107191.1510
2018	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	171	171	1645	728231004.9606
2018	Defense	Army	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	1	1	0	0.0000
2018	Defense	Army	S	Always Small Vendor	PDuns-2+	1	0	0	0	0	0	12	12	25	-30496.6496
2018	Defense	Army	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	53	51	85	96698.4394
2018	Defense	Army	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	141	143	286	2666472.1585
2018	Defense	Army	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	242	257	938	37831549.1211
2018	Defense	Army	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	238	306	2670	1111647010.4273
2018	Defense	Army	S	Always Small Vendor	PDuns-2+	1	1	0	1	1	1	9	9	17	1454565.5420
2018	Defense	Army	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	22	41	1215	335233537.2285
2018	Defense	Army	S	Always Small Vendor	PID	1	0	0	0	1	1	3	3	4	31642.6504
2018	Defense	Army	S	Always Small Vendor	PID	1	0	0	1	1	1	24	24	70	4469709.1001
2018	Defense	Army	S	Always Small Vendor	PID	1	0	1	1	1	1	41	41	705	278389982.3751
2018	Defense	Army	S	Always Small Vendor	PID	1	1	0	1	1	1	1	1	8	278503.5063
2018	Defense	Army	S	Always Small Vendor	PID	1	1	1	1	1	1	10	10	812	450078477.0036
2018	Defense	Army	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	1	1	4813	25901391.5441
2018	Defense	Army	U	Unlabeled Vendor	Name	1	1	0	1	1	1	1	1	1	39679.7188
2018	Defense	DISA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	12	462	184905177.3345
2018	Defense	DISA	B	Big Five	PID	1	1	1	1	1	1	5	5	16121	458880993.6618
2018	Defense	DISA	L	Large Vendor	PID	1	0	1	1	1	1	10	10	2258	512584762.7773
2018	Defense	DISA	L	Large Vendor	PID	1	1	0	1	1	1	1	1	1	6497.6001
2018	Defense	DISA	L	Large Vendor	PID	1	1	1	1	1	1	34	34	23229	2153525012.0902
2018	Defense	DISA	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	5	5	18	4597.4082
2018	Defense	DISA	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	8	8	214	566080.6232
2018	Defense	DISA	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	10	10	15	382104.1328
2018	Defense	DISA	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	19	19	62	10553267.4109
2018	Defense	DISA	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	3	3	1614	962315.3805
2018	Defense	DISA	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	3	3	7	2048422.3779
2018	Defense	DISA	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	7	7	73	38208429.1633
2018	Defense	DISA	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	1	1	1	30000.0000
2018	Defense	DISA	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	7	7	13	297426.9992
2018	Defense	DISA	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	12	12	168	30373315.9131
2018	Defense	DISA	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	10	9	720	5503186.5672
2018	Defense	DISA	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	13	11	239	215504550.3480
2018	Defense	DISA	M	Medium Vendor	PID	1	0	0	1	1	1	4	4	28	-859902.9777
2018	Defense	DISA	M	Medium Vendor	PID	1	0	1	1	1	1	10	10	34	98089426.8609
2018	Defense	DISA	M	Medium Vendor	PID	1	1	1	1	1	1	7	7	164	40564395.1657
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	0	2	2	3	13545.0000
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	10	10	20	180831.7902
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	55	55	472	15245896.5769
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	113	113	1349	209499112.3669
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	1	2	2	3	12637.8401
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	19	19	67	10184559.0781
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	60	60	527	135029542.7942
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	0	1	1	1	7783.3599
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	5	6	30	128593.6503
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	20	19	101	2872629.4083
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	50	71	727	248357253.8301
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	4	4	6	232712.4722
2018	Defense	DISA	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	38	52	5249	371330119.4021
2018	Defense	DISA	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	1	1	1	0.0000
2018	Defense	DISA	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	26	26	429	120296880.4907
2018	Defense	DISA	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	1	1	58	-4309.9700
2018	Defense	DISA	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	52	52	1713	578888390.6416
2018	Defense	DISA	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	12	12	13	-5495.4998
2018	Defense	DISA	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	13	13	18	37916.1504
2018	Defense	DISA	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	36	36	58	562858.2909
2018	Defense	DISA	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	69	69	183	7206830.3106
2018	Defense	DISA	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	202	202	1409	533627602.3634
2018	Defense	DISA	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	2	2	18	29528.4293
2018	Defense	DISA	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	21	21	120	46404942.8872
2018	Defense	DISA	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	2	2	2	47082.0000
2018	Defense	DISA	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	7	7	22	687768.0391
2018	Defense	DISA	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	12	13	70	35168454.4148
2018	Defense	DISA	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	5	6	46	11913605.2072
2018	Defense	DISA	S	Always Small Vendor	PID	1	0	1	1	1	1	2	2	11	3276949.1720
2018	Defense	DISA	S	Always Small Vendor	PID	1	1	1	1	1	1	2	2	10	425061.6150
2018	Defense	DISA	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	1	1	2630	1528560.0372
2018	Defense	DLA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	26	61813	1861095507.9758
2018	Defense	DLA	B	Big Five	PID	1	1	1	1	1	1	5	5	149111	3675679231.0241
2018	Defense	DLA	J	Large: Big 5 JV	PID	1	0	1	1	1	1	1	1	5042	266220078.0104
2018	Defense	DLA	L	Large Vendor	PID	1	0	0	0	0	0	1	1	2	393.0000
2018	Defense	DLA	L	Large Vendor	PID	1	0	0	1	1	1	5	5	161198	306854043.6170
2018	Defense	DLA	L	Large Vendor	PID	1	0	1	1	1	1	31	31	462725	5675159541.2447
2018	Defense	DLA	L	Large Vendor	PID	1	1	0	1	1	1	3	3	833	6449131.7214
2018	Defense	DLA	L	Large Vendor	PID	1	1	1	1	1	1	80	80	735709	11337205947.7652
2018	Defense	DLA	M	Medium Vendor	Duns	1	1	0	0	1	0	1	1	1	4214.1602
2018	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	2	2	0	0.0000
2018	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	1	1	0	0.0000
2018	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	45	45	3079	1566130.4701
2018	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	38	38	11493	7552337.6392
2018	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	58	58	16536	22030275.0276
2018	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	85	85	13048	45465996.4414
2018	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	86	86	4534	315845650.2947
2018	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	0	0	0	0	23	23	67	-777033.1481
2018	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	0	0	1	0	12	12	69	170737.7696
2018	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	24	24	1112	7392338.7124
2018	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	62	62	47571	79498092.4470
