Fiscal Year,Contracting Department ID,Contracting Department Name,Product or Service Code,Product or Service Description,Base and All Options Value (Total Contract Value),Base and Exercised Options Value,Dollars Obligated,Number of Actions,Number of Records
2021,9700,DEPT OF DEFENSE,B599,SPECIAL STUDIES/ANALYSIS- OTHER,"$1,146,598,571.84 ","$165,895,883.67 ","$152,875,897.80 ",746,746
2021,9700,DEPT OF DEFENSE,C111,BLDGS & FAC / ADMIN & SVC BLDGS,"$119,086.65 ","$119,086.65 ","$119,086.65 ",4,4
2021,9700,DEPT OF DEFENSE,C119,OTHER BUILDINGS,"$335,488.00 ","$335,488.00 ","$231,736.00 ",2,2
2021,9700,DEPT OF DEFENSE,C121,CONSERVATION AND DEVELOPMENT,"$866,166.00 ","$866,166.00 ","$866,166.00 ",1,1
2021,9700,DEPT OF DEFENSE,C124,UTILITIES,"$1,047,994.34 ","$1,164,140.34 ","$1,617,438.34 ",6,6
2021,9700,DEPT OF DEFENSE,C129,OTHER NON-BUILDING STRUCTURES,"($2,175.12)","($2,175.12)","($2,175.12)",1,1
2021,9700,DEPT OF DEFENSE,C130,RESTORATION,$0.00 ,$0.00 ,$0.00 ,1,1
2021,9700,DEPT OF DEFENSE,C1AA,ARCHITECT AND ENGINEERING- CONSTRUCTION: OFFICE BUILDINGS,"$41,253,738.27 ","$33,389,092.10 ","$32,533,108.21 ",291,291
2021,9700,DEPT OF DEFENSE,C1AB,ARCHITECT AND ENGINEERING- CONSTRUCTION: CONFERENCE SPACE AND FACILITIES,"$719,693.26 ","$813,080.34 ","$813,080.34 ",5,5
2021,9700,DEPT OF DEFENSE,C1AZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER ADMINISTRATIVE FACILITIES/SERVICE BUILDINGS,"$10,027,133,761.01 ","$24,888,248.69 ","$24,888,248.67 ",147,147
2021,9700,DEPT OF DEFENSE,C1BA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIR TRAFFIC CONTROL TOWERS,"$308,670.00 ","$308,670.00 ","$308,670.00 ",4,4
2021,9700,DEPT OF DEFENSE,C1BB,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIR TRAFFIC CONTROL TRAINING FACILITIES,"$679,313.47 ","$676,967.69 ","$676,967.69 ",4,4
2021,9700,DEPT OF DEFENSE,C1BC,ARCHITECT AND ENGINEERING- CONSTRUCTION: RADAR AND NAVIGATIONAL FACILITIES,$273.02 ,"$9,358.62 ","$9,358.62 ",1,1
2021,9700,DEPT OF DEFENSE,C1BD,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT RUNWAYS AND TAXIWAYS,"$9,762,211.80 ","$9,699,579.80 ","$9,699,579.80 ",28,28
2021,9700,DEPT OF DEFENSE,C1BE,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT TERMINALS,"$659,056.62 ","$659,056.62 ","$640,288.83 ",11,11
2021,9700,DEPT OF DEFENSE,C1BF,ARCHITECT AND ENGINEERING- CONSTRUCTION: MISSILE SYSTEM FACILITIES,"$59,352,341.17 ","$34,621,850.61 ","$34,621,850.61 ",77,77
2021,9700,DEPT OF DEFENSE,C1BG,ARCHITECT AND ENGINEERING- CONSTRUCTION: ELECTRONIC AND COMMUNICATIONS FACILITIES,"$3,575,718.84 ","$3,502,837.10 ","$3,502,837.10 ",24,24
2021,9700,DEPT OF DEFENSE,C1BZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER AIRFIELD STRUCTURES,"$59,208,718.96 ","$53,393,577.27 ","$51,852,875.27 ",137,137
2021,9700,DEPT OF DEFENSE,C1CA,ARCHITECT AND ENGINEERING- CONSTRUCTION: SCHOOLS,"$182,864.79 ","$819,348.22 ","$819,348.22 ",5,5
2021,9700,DEPT OF DEFENSE,C1CZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER EDUCATIONAL BUILDINGS,"$14,161,990.55 ","$14,161,990.55 ","$14,161,990.55 ",25,25
2021,9700,DEPT OF DEFENSE,C1DA,ARCHITECT AND ENGINEERING- CONSTRUCTION: HOSPITALS AND INFIRMARIES,"$849,960.42 ","$849,960.42 ","$849,960.42 ",3,3
2021,9700,DEPT OF DEFENSE,C1DB,ARCHITECT AND ENGINEERING- CONSTRUCTION: LABORATORIES AND CLINICS,"$5,945,794.03 ","$5,697,711.84 ","$5,697,711.84 ",17,17
2021,9700,DEPT OF DEFENSE,C1DZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER HOSPITAL BUILDINGS,"$6,572,530.01 ","$6,572,530.01 ","$6,572,530.01 ",10,10
2021,9700,DEPT OF DEFENSE,C1EA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AMMUNITION FACILITIES,"$1,072,836.55 ","$939,020.55 ","$939,020.55 ",17,17
2021,9700,DEPT OF DEFENSE,C1EB,ARCHITECT AND ENGINEERING- CONSTRUCTION: MAINTENANCE BUILDINGS,"$19,237,648.20 ","$19,496,688.06 ","$19,106,095.98 ",72,72
2021,9700,DEPT OF DEFENSE,C1EC,ARCHITECT AND ENGINEERING- CONSTRUCTION: PRODUCTION BUILDINGS,"$349,853.64 ","$349,853.64 ","$349,843.64 ",14,14
2021,9700,DEPT OF DEFENSE,C1ED,ARCHITECT AND ENGINEERING- CONSTRUCTION: SHIP CONSTRUCTION AND REPAIR FACILITIES,"$71,187,911.58 ","$71,187,911.58 ","$71,187,911.58 ",25,25
2021,9700,DEPT OF DEFENSE,C1EE,ARCHITECT AND ENGINEERING- CONSTRUCTION: TANK AUTOMOTIVE FACILITIES,"($91,463.22)","($91,463.22)","($91,463.22)",1,1
2021,9700,DEPT OF DEFENSE,C1EZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER INDUSTRIAL BUILDINGS,"$2,015,880,323.36 ","$16,109,815.77 ","$16,057,909.61 ",40,40
2021,9700,DEPT OF DEFENSE,C1FA,ARCHITECT AND ENGINEERING- CONSTRUCTION: FAMILY HOUSING FACILITIES,"$35,251,140.83 ","$35,251,140.83 ","$35,251,140.83 ",13,13
2021,9700,DEPT OF DEFENSE,C1FB,ARCHITECT AND ENGINEERING- CONSTRUCTION: RECREATIONAL BUILDINGS,"$472,094.93 ","$631,350.98 ","$631,350.98 ",13,13
2021,9700,DEPT OF DEFENSE,C1FC,ARCHITECT AND ENGINEERING- CONSTRUCTION: TROOP HOUSING FACILITIES,"$4,457,441.57 ","$4,327,989.59 ","$4,322,465.52 ",24,24
2021,9700,DEPT OF DEFENSE,C1FD,ARCHITECT AND ENGINEERING- CONSTRUCTION: DINING FACILITIES,"$648,951.13 ","$652,183.69 ","$652,183.69 ",17,17
2021,9700,DEPT OF DEFENSE,C1FE,ARCHITECT AND ENGINEERING- CONSTRUCTION: RELIGIOUS FACILITIES,"$14,379.00 ","$14,379.00 ","$14,379.00 ",2,2
2021,9700,DEPT OF DEFENSE,C1FZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER RESIDENTIAL BUILDINGS,"$100,823.00 ","$100,823.00 ","$100,823.00 ",4,4
2021,9700,DEPT OF DEFENSE,C1GA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AMMUNITION STORAGE BUILDINGS,"$4,110,859.10 ","$4,130,641.76 ","$4,130,163.72 ",17,17
2021,9700,DEPT OF DEFENSE,C1GC,ARCHITECT AND ENGINEERING- CONSTRUCTION: FUEL STORAGE BUILDINGS,"$55,532,563.00 ","$55,532,563.00 ","$55,532,563.00 ",4,4
2021,9700,DEPT OF DEFENSE,C1GZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER WAREHOUSE BUILDINGS,"$1,311,761.12 ","$1,232,724.42 ","$1,232,724.42 ",11,11
2021,9700,DEPT OF DEFENSE,C1HB,ARCHITECT AND ENGINEERING- CONSTRUCTION: GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACS,"$15,469,376.14 ","$15,469,376.14 ","$15,469,376.14 ",15,15
2021,9700,DEPT OF DEFENSE,C1JA,ARCHITECT AND ENGINEERING- CONSTRUCTION: MUSEUMS AND EXHIBITION BUILDINGS,$0.00 ,"$110,949.27 ","$110,949.27 ",2,2
2021,9700,DEPT OF DEFENSE,C1JB,ARCHITECT AND ENGINEERING- CONSTRUCTION: TESTING AND MEASUREMENT BUILDINGS,"($20,126.72)","($20,126.72)","($20,126.72)",1,1
2021,9700,DEPT OF DEFENSE,C1JZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: MISCELLANEOUS BUILDINGS,"$23,303,000,514.12 ","$136,456,515.27 ","$135,099,205.23 ",542,542
2021,9700,DEPT OF DEFENSE,C1KA,ARCHITECT AND ENGINEERING- CONSTRUCTION: DAMS,"$14,586,256.77 ","$13,257,412.73 ","$13,257,412.73 ",15,15
2021,9700,DEPT OF DEFENSE,C1KB,ARCHITECT AND ENGINEERING- CONSTRUCTION: CANALS,"$5,675,313.54 ","$5,675,313.54 ","$5,675,313.54 ",7,7
2021,9700,DEPT OF DEFENSE,C1KF,ARCHITECT AND ENGINEERING- CONSTRUCTION: DREDGING FACILITIES,"$7,956,394.00 ","$7,956,394.00 ","$7,956,394.00 ",2,2
2021,9700,DEPT OF DEFENSE,C1KZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER CONSERVATION AND DEVELOPMENT FACILITIES,"$248,437.68 ","$248,437.68 ","$248,437.68 ",5,5
2021,9700,DEPT OF DEFENSE,C1LB,"ARCHITECT AND ENGINEERING- CONSTRUCTION: HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS","$6,107,523.07 ","$6,107,523.07 ","$6,107,523.07 ",27,27
2021,9700,DEPT OF DEFENSE,C1LC,ARCHITECT AND ENGINEERING- CONSTRUCTION: TUNNELS AND SUBSURFACE STRUCTURES,"$2,712,156.78 ","$2,752,548.08 ","$2,752,548.08 ",7,7
2021,9700,DEPT OF DEFENSE,C1LZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: PARKING FACILITIES,"$186,294.37 ","$186,294.37 ","$186,294.37 ",2,2
2021,9700,DEPT OF DEFENSE,C1MC,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - GEOTHERMAL,$0.00 ,$0.00 ,$0.00 ,1,1
2021,9700,DEPT OF DEFENSE,C1ME,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - NUCLEAR,"$35,000,000.00 ",$0.00 ,$0.00 ,1,1
2021,9700,DEPT OF DEFENSE,C1MF,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - PETROLEUM,"$1,022,264.60 ","$975,037.00 ","$975,037.00 ",10,10
2021,9700,DEPT OF DEFENSE,C1MH,ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - WIND,$0.00 ,$0.00 ,$0.00 ,1,1
2021,9700,DEPT OF DEFENSE,C1MZ,"ARCHITECT AND ENGINEERING- CONSTRUCTION: EPG FACILITIES - OTHER, INCLUDING TRANSMISSION","$1,272.00 ","$1,272.00 ","$1,272.00 ",1,1
2021,9700,DEPT OF DEFENSE,C1NA,ARCHITECT AND ENGINEERING- CONSTRUCTION: FUEL SUPPLY FACILITIES,"$11,543,150.44 ","$13,231,683.44 ","$12,939,798.44 ",61,61
2021,9700,DEPT OF DEFENSE,C1NB,ARCHITECT AND ENGINEERING- CONSTRUCTION: HEATING AND COOLING PLANTS,"$6,136,673.41 ","$5,296,179.41 ","$5,296,179.41 ",7,7
2021,9700,DEPT OF DEFENSE,C1NC,ARCHITECT AND ENGINEERING- CONSTRUCTION: POLLUTION ABATEMENT AND CONTROL FACILITIES,"$21,640.56 ","$21,640.56 ","$21,640.56 ",2,2
2021,9700,DEPT OF DEFENSE,C1ND,ARCHITECT AND ENGINEERING- CONSTRUCTION: SEWAGE AND WASTE FACILITIES,"$3,884,785.87 ","$4,007,048.37 ","$4,007,048.37 ",29,29
2021,9700,DEPT OF DEFENSE,C1NE,ARCHITECT AND ENGINEERING- CONSTRUCTION: WATER SUPPLY FACILITIES,"$2,393,642.11 ","$2,393,642.11 ","$2,393,642.11 ",18,18
2021,9700,DEPT OF DEFENSE,C1NZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER UTILITIES,"$3,262,990.82 ","$3,247,869.47 ","$3,247,869.47 ",36,36
2021,9700,DEPT OF DEFENSE,C1PA,ARCHITECT AND ENGINEERING- CONSTRUCTION: RECREATIONAL FACILITIES (NON-BUILDING),"$3,628,804.99 ","$3,637,472.73 ","$3,637,472.73 ",41,41
2021,9700,DEPT OF DEFENSE,C1PB,ARCHITECT AND ENGINEERING- CONSTRUCTION: EXHIBIT DESIGN (NON-BUILDING),"$1,751,717.95 ","$1,694,282.09 ","$1,694,282.09 ",27,27
2021,9700,DEPT OF DEFENSE,C1PC,ARCHITECT AND ENGINEERING- CONSTRUCTION: UNIMPROVED REAL PROPERTY (LAND),"$12,570,329.45 ","$2,570,329.45 ","$2,570,329.45 ",10,10
2021,9700,DEPT OF DEFENSE,C1PD,ARCHITECT AND ENGINEERING- CONSTRUCTION: WASTE TREATMENT AND STORAGE FACILITIES,"$390,582.00 ","$390,582.00 ","$390,582.00 ",5,5
2021,9700,DEPT OF DEFENSE,C1PZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER NON-BUILDING FACILITIES,"$20,061,186.74 ","$18,388,436.03 ","$18,388,436.03 ",70,70
2021,9700,DEPT OF DEFENSE,C1QA,ARCHITECT AND ENGINEERING- CONSTRUCTION: RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE),"$92,214,884.92 ","$92,197,766.72 ","$92,378,710.34 ",601,601
2021,9700,DEPT OF DEFENSE,C211,"ARCHITECT AND ENGINEERING- GENERAL: LANDSCAPING, INTERIOR LAYOUT, AND DESIGNING","$42,343,717,094.85 ","$787,680,337.26 ","$789,936,783.26 ",4527,4524
2021,9700,DEPT OF DEFENSE,C212,"ARCHITECT AND ENGINEERING- GENERAL: ENGINEERING DRAFTING, NOT CAD/CAM","$263,129,740.91 ","$175,641,280.95 ","$173,070,585.68 ",602,602
2021,9700,DEPT OF DEFENSE,C213,ARCHITECT AND ENGINEERING- GENERAL: INSPECTION (NON-CONSTRUCTION),"$84,571,214.46 ","$10,193,561.05 ","$10,086,992.72 ",113,113
2021,9700,DEPT OF DEFENSE,C214,ARCHITECT AND ENGINEERING- GENERAL: MANAGEMENT ENGINEERING,"$181,533,514.58 ","$43,162,639.17 ","$42,838,539.70 ",307,307
2021,9700,DEPT OF DEFENSE,C215,ARCHITECT AND ENGINEERING- GENERAL: PRODUCTION ENGINEERING,"$13,229,972.13 ","$12,944,781.10 ","$10,026,625.40 ",114,114
2021,9700,DEPT OF DEFENSE,C216,ARCHITECT AND ENGINEERING- GENERAL: MARINE ENGINEERING,"$14,487,884.41 ","$14,542,993.15 ","$14,425,966.74 ",73,73
2021,9700,DEPT OF DEFENSE,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,"$19,539,038,854.76 ","$1,381,961,011.04 ","$1,374,321,330.17 ",6288,6288
2021,9700,DEPT OF DEFENSE,C220,ARCHITECT AND ENGINEERING- GENERAL: STRUCTURAL ENGINEERING,"$830,128,990.04 ","$27,314,577.69 ","$26,757,809.87 ",181,181
2021,9700,DEPT OF DEFENSE,C221,ARCHITECT AND ENGINEERING- GENERAL: PLUMBING SYSTEMS,"$60,475.87 ","$60,475.87 ","$19,781.87 ",11,11
2021,9700,DEPT OF DEFENSE,C222,ARCHITECT AND ENGINEERING- GENERAL: ELECTRICAL SYSTEMS,"$36,042,714.81 ","$6,265,772.72 ","$6,193,894.65 ",73,73
2021,9700,DEPT OF DEFENSE,C223,ARCHITECT AND ENGINEERING- GENERAL: MECHANICAL SYSTEMS,"$2,458,927.62 ","$2,273,009.76 ","$2,215,621.43 ",65,65
2021,9700,DEPT OF DEFENSE,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,"$1,145,944,402.89 ","$591,768,677.05 ","$554,173,016.86 ",813,813
2021,9700,DEPT OF DEFENSE,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,"$113,440,116.00 ","$364,875,517.94 ","$357,511,402.66 ",804,804
2021,9700,DEPT OF DEFENSE,D303,IT AND TELECOM- DATA ENTRY,"($3,471,919.66)","$3,251,596.02 ","$3,946,385.34 ",49,49
2021,9700,DEPT OF DEFENSE,D304,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,"$2,259,701,107.47 ","$493,321,868.25 ","$583,722,041.01 ",33343,33169
2021,9700,DEPT OF DEFENSE,D305,"IT AND TELECOM - TELEPROCESSING, TIMESHARE, CLOUD COMPUTING, AND HIGH PERFORMANCE COMPUTING","$72,168,929.27 ","$125,971,990.18 ","$137,085,902.35 ",256,256
2021,9700,DEPT OF DEFENSE,D306,IT AND TELECOM- SYSTEMS ANALYSIS,"$112,637,614.54 ","$238,229,542.53 ","$226,451,015.74 ",495,363
2021,9700,DEPT OF DEFENSE,D307,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,"$800,858,475.77 ","$1,042,388,463.92 ","$950,061,717.30 ",1086,1051
2021,9700,DEPT OF DEFENSE,D308,IT AND TELECOM- PROGRAMMING,"$244,093,144.57 ","$395,116,974.36 ","$373,769,948.98 ",705,705
2021,9700,DEPT OF DEFENSE,D309,IT AND TELECOM- INFORMATION AND DATA BROADCASTING OR DATA DISTRIBUTION,"$100,275,970.35 ","$131,286,638.80 ","$170,945,428.98 ",2698,2698
2021,9700,DEPT OF DEFENSE,D310,IT AND TELECOM- CYBER SECURITY AND DATA BACKUP,"$10,302,909.36 ","$375,787,688.13 ","$429,421,419.68 ",640,640
2021,9700,DEPT OF DEFENSE,D311,IT AND TELECOM- DATA CONVERSION,"$23,449,587.95 ","$93,581,192.04 ","$85,062,831.26 ",116,116
2021,9700,DEPT OF DEFENSE,D312,IT AND TELECOM- OPTICAL SCANNING,"$206,876.42 ","$6,351,794.19 ","$6,256,146.05 ",14,14
2021,9700,DEPT OF DEFENSE,D313,IT AND TELECOM- COMPUTER AIDED DESIGN/COMPUTER AIDED MANUFACTURING (CAD/CAM),"$13,158,192.99 ","$16,118,533.84 ","$16,682,049.45 ",72,72
2021,9700,DEPT OF DEFENSE,D314,IT AND TELECOM- SYSTEM ACQUISITION SUPPORT,"$39,974,046.27 ","$172,896,738.82 ","$180,899,317.43 ",339,339
2021,9700,DEPT OF DEFENSE,D315,IT AND TELECOM- DIGITIZING,"$2,974,455.41 ","$3,841,316.36 ","$3,377,274.72 ",30,30
2021,9700,DEPT OF DEFENSE,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,"$1,535,568,924.61 ","$196,530,878.60 ","$1,021,228,840.20 ",5416,5412
2021,9700,DEPT OF DEFENSE,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,"$6,970,481.69 ","$27,045,485.39 ","$31,382,794.88 ",265,265
2021,9700,DEPT OF DEFENSE,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","$11,879,486,479.71 ","$12,406,384,717.48 ","$1,198,441,048.93 ",3317,2136
2021,9700,DEPT OF DEFENSE,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,"$483,897,349.36 ","$756,352,625.60 ","$790,838,743.38 ",1333,1318
2021,9700,DEPT OF DEFENSE,D320,IT AND TELECOM- ANNUAL HARDWARE MAINTENANCE SERVICE PLANS,"($858,200.15)","$46,973,891.10 ","$47,530,764.66 ",262,262
2021,9700,DEPT OF DEFENSE,D321,IT AND TELECOM- HELP DESK,"$55,323,014.96 ","$105,612,134.58 ","$101,777,705.37 ",250,250
2021,9700,DEPT OF DEFENSE,D322,IT AND TELECOM- INTERNET,"($27,644,047.40)","($17,019,718.95)","($16,792,920.88)",5087,5084
2021,9700,DEPT OF DEFENSE,D324,IT AND TELECOM- BUSINESS CONTINUITY,"$368,427.58 ","$1,203,327.47 ","$1,018,683.34 ",10,10
2021,9700,DEPT OF DEFENSE,D325,IT AND TELECOM- DATA CENTERS AND STORAGE,"$251,673,315.34 ","$346,307,560.53 ","$229,783,209.25 ",172,172
2021,9700,DEPT OF DEFENSE,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,"$6,064,416,026.77 ","$2,585,396,162.21 ","$2,990,359,927.42 ",5610,5501
2021,9700,DEPT OF DEFENSE,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),"$48,090,547,941.53 ","$4,397,172,708.49 ","$2,399,766,671.97 ",29096,2140
2021,9700,DEPT OF DEFENSE,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,"$5,239,241,633.40 ","$1,338,413,330.14 ","$1,083,378,181.36 ",1865,1865
2021,9700,DEPT OF DEFENSE,DB01,IT AND TELECOM - HIGH PERFORMANCE COMPUTING (HPC) SUPPORT SERVICES (LABOR),"$477,181,271.35 ","$95,973,309.96 ","$89,714,292.96 ",72,72
2021,9700,DEPT OF DEFENSE,DB02,"IT AND TELECOM - COMPUTE SUPPORT SERVICES, NON-HPC (LABOR)","$410,363,043.42 ","$128,278,363.74 ","$103,978,783.31 ",146,146
2021,9700,DEPT OF DEFENSE,DB10,IT AND TELECOM - COMPUTE AS A SERVICE: MAINFRAME/SERVERS,"$57,429,985.73 ","$53,887,010.50 ","$53,872,927.64 ",98,98
2021,9700,DEPT OF DEFENSE,DC01,IT AND TELECOM - DATA CENTER SUPPORT SERVICES (LABOR),"$853,981,836.95 ","$224,962,087.13 ","$159,313,388.43 ",364,364
2021,9700,DEPT OF DEFENSE,DC10,IT AND TELECOM - DATA CENTER AS A SERVICE,"$25,351,925.02 ","$12,913,261.39 ","$12,856,943.88 ",71,71
2021,9700,DEPT OF DEFENSE,DD01,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)","$848,467,339.89 ","$327,904,334.52 ","$300,875,278.99 ",2734,2734
2021,9700,DEPT OF DEFENSE,DE01,"IT AND TELECOM - END USER: HELP DESK; TIER 1-2, WORKSPACE, PRINT, OUTPUT, PRODUCTIVITY TOOLS (LABOR)","$194,403,049.96 ","$100,829,809.03 ","$100,743,156.43 ",116,116
2021,9700,DEPT OF DEFENSE,DE01,"IT AND TELECOM - END USER: HELP DESK; TIER1-2, WORKSPACE, PRINT, PRODUCTIVITY TOOLS (LABOR)","$707,630,625.96 ","$247,374,044.09 ","$161,866,117.21 ",390,390
2021,9700,DEPT OF DEFENSE,DE02,IT AND TELECOM - MOBILE DEVICE SUPPORT SERVICES (LABOR),"$44,697,523.57 ","$8,291,235.77 ","$8,291,235.77 ",55,55
2021,9700,DEPT OF DEFENSE,DE10,"IT AND TELECOM - END USER AS A SERVICE: HELP DESK; TIER 1-2, WORKSPACE, PRINT, PRODUCTIVITY TOOLS","$177,489,870.02 ","$119,902,471.20 ","$115,164,236.26 ",146,146
2021,9700,DEPT OF DEFENSE,DE10,"IT AND TELECOM - END USER AS A SERVICE: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS","$379,606,706.57 ","$42,643,931.01 ","$33,466,026.01 ",66,66
2021,9700,DEPT OF DEFENSE,DE11,IT AND TELECOM - MOBILE DEVICE AS A SERVICE,"$34,498,329.51 ","$16,457,888.35 ","$16,447,738.40 ",346,346
2021,9700,DEPT OF DEFENSE,DF01,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),"$4,366,540,310.24 ","$247,897,725.31 ","$199,968,679.67 ",342,342
2021,9700,DEPT OF DEFENSE,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"$1,115,791,811.77 ","$170,420,105.24 ","$146,483,625.67 ",298,298
2021,9700,DEPT OF DEFENSE,DG01,IT AND TELECOM - NETWORK SUPPORT SERVICES (LABOR),"$3,458,399,766.30 ","$709,334,219.42 ","$644,258,805.69 ",819,817
2021,9700,DEPT OF DEFENSE,DG10,IT AND TELECOM - NETWORK AS A SERVICE,"$1,967,139,992.96 ","$187,175,774.04 ","$146,817,003.06 ",1251,1251
2021,9700,DEPT OF DEFENSE,DG11,IT AND TELECOM - NETWORK - TELECOM ACCESS SERVICES,"$2,011,512,185.09 ","$427,375,844.52 ","$405,798,830.03 ",4251,4247
2021,9700,DEPT OF DEFENSE,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,"$286,651,414.51 ","$106,803,865.61 ","$100,751,182.74 ",1202,1155
2021,9700,DEPT OF DEFENSE,DH01,"IT AND TELECOM - PLATFORM SUPPORT SERVICES: DATABASE, MAINFRAME, MIDDLEWARE (LABOR)","$388,851,131.31 ","$114,253,028.31 ","$99,574,537.79 ",86,86
2021,9700,DEPT OF DEFENSE,DH10,"IT AND TELECOM - PLATFORM AS A SERVICE: DATABASE, MAINFRAME, MIDDLEWARE","$80,347,392.41 ","$31,366,239.49 ","$27,966,239.45 ",124,124
2021,9700,DEPT OF DEFENSE,DJ01,IT AND TELECOM - SECURITY AND COMPLIANCE SUPPORT SERVICES (LABOR),"$950,628,581.42 ","$463,975,664.71 ","$445,683,110.98 ",243,243
2021,9700,DEPT OF DEFENSE,DJ10,IT AND TELECOM - SECURITY AND COMPLIANCE AS A SERVICE,"$82,742,523.30 ","$39,394,941.11 ","$37,892,539.06 ",111,111
2021,9700,DEPT OF DEFENSE,DK01,IT AND TELECOM - STORAGE SUPPORT SERVICES (LABOR),"$90,326,525.25 ","$21,814,392.52 ","$19,720,637.43 ",65,65
2021,9700,DEPT OF DEFENSE,DK10,IT AND TELECOM - STORAGE AS A SERVICE,"$25,618,741.18 ","$10,283,653.56 ","$10,216,213.56 ",58,58
2021,9700,DEPT OF DEFENSE,E1AA,PURCHASE OF OFFICE BUILDINGS,"$60,937.00 ","$80,206.60 ","$80,206.60 ",4,4
2021,9700,DEPT OF DEFENSE,E1AB,PURCHASE OF CONFERENCE SPACE AND FACILITIES,"$10,052.81 ","$10,052.81 ","$10,052.81 ",3,3
2021,9700,DEPT OF DEFENSE,E1AZ,PURCHASE OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"$3,008.43 ","$3,008.43 ","$3,008.43 ",2,2
2021,9700,DEPT OF DEFENSE,E1BG,PURCHASE OF ELECTRONIC AND COMMUNICATIONS FACILITIES,"$110,032.74 ","$420,967.74 ","$420,967.74 ",9,9
2021,9700,DEPT OF DEFENSE,E1EA,PURCHASE OF AMMUNITION FACILITIES,"$16,123.10 ","$16,123.10 ","$16,123.10 ",1,1
2021,9700,DEPT OF DEFENSE,E1EB,PURCHASE OF MAINTENANCE BUILDINGS,$897.31 ,$897.31 ,$897.31 ,1,1
2021,9700,DEPT OF DEFENSE,E1ED,PURCHASE OF SHIP CONSTRUCTION AND REPAIR FACILITIES,$0.00 ,$0.00 ,$0.00 ,2,2
2021,9700,DEPT OF DEFENSE,E1EZ,PURCHASE OF OTHER INDUSTRIAL BUILDINGS,"$59,154.47 ","$59,154.47 ","$59,154.47 ",1,1
2021,9700,DEPT OF DEFENSE,E1GA,PURCHASE OF AMMUNITION STORAGE BUILDINGS,"$137,002.00 ","$137,002.00 ","$137,002.00 ",1,1
2021,9700,DEPT OF DEFENSE,E1JA,PURCHASE OF MUSEUMS AND EXHIBITION BUILDINGS,"$262,500.00 ","$262,500.00 ","$262,500.00 ",1,1
2021,9700,DEPT OF DEFENSE,E1JZ,PURCHASE OF MISCELLANEOUS BUILDINGS,"$77,280.00 ","$77,280.00 ","$77,280.00 ",1,1
